date,code,name,llm_score,traditional_score,second_stage_llm,traditional_model,target,scenario_name,top_n_first,top_n_final,candidate_pool_fingerprint,cache_hit
2026-02-27,159518,标普油气ETF,0.995,-0.0026438212685333,deepseek-chat,linear,Y_future_5d_return,default,50,10,c278cc266fba01bc2927ac0372e5f0a9379b8ed60d1f564d875e7715be3c8b31,False
2026-02-27,159715,稀土ETF易方达,0.99,0.0005122031775451,deepseek-chat,linear,Y_future_5d_return,default,50,10,c278cc266fba01bc2927ac0372e5f0a9379b8ed60d1f564d875e7715be3c8b31,False
2026-02-27,515220,煤炭ETE,0.985,0.0041616185145143,deepseek-chat,linear,Y_future_5d_return,default,50,10,c278cc266fba01bc2927ac0372e5f0a9379b8ed60d1f564d875e7715be3c8b31,False
2026-02-27,159871,有色金属ETF,0.98,0.0015297203475222,deepseek-chat,linear,Y_future_5d_return,default,50,10,c278cc266fba01bc2927ac0372e5f0a9379b8ed60d1f564d875e7715be3c8b31,False
2026-02-27,159930,能源ETF,0.975,-0.0012802631633041,deepseek-chat,linear,Y_future_5d_return,default,50,10,c278cc266fba01bc2927ac0372e5f0a9379b8ed60d1f564d875e7715be3c8b31,False
2026-02-27,515790,光伏ETF,0.97,-0.0008106367093822,deepseek-chat,linear,Y_future_5d_return,default,50,10,c278cc266fba01bc2927ac0372e5f0a9379b8ed60d1f564d875e7715be3c8b31,False
2026-02-27,159687,亚太精选ETF,0.965,-0.0020495589016464,deepseek-chat,linear,Y_future_5d_return,default,50,10,c278cc266fba01bc2927ac0372e5f0a9379b8ed60d1f564d875e7715be3c8b31,False
2026-02-27,515400,大数据ETF,0.96,0.0059734347408433,deepseek-chat,linear,Y_future_5d_return,default,50,10,c278cc266fba01bc2927ac0372e5f0a9379b8ed60d1f564d875e7715be3c8b31,False
2026-02-27,159201,自由现金流FTE,0.955,-0.0024698513455802,deepseek-chat,linear,Y_future_5d_return,default,50,10,c278cc266fba01bc2927ac0372e5f0a9379b8ed60d1f564d875e7715be3c8b31,False
2026-02-27,159825,农业ETF,0.95,-0.0002983169639595,deepseek-chat,linear,Y_future_5d_return,default,50,10,c278cc266fba01bc2927ac0372e5f0a9379b8ed60d1f564d875e7715be3c8b31,False
