date,code,name,llm_score,traditional_score,second_stage_llm
2026-02-06,517520,黄金股ETF,0.027411,0.0274112419057536,deepseek-chat
2026-02-06,513310,中韩半导体ETF,0.018633,0.0186327591531243,deepseek-chat
2026-02-06,159871,有色金属ETF,0.017418,0.0174181023129372,deepseek-chat
2026-02-06,515790,光伏ETF,0.011707,0.0117068391169605,deepseek-chat
2026-02-06,518850,黄金ETF华夏,0.009247,0.0092469926620464,deepseek-chat
2026-02-06,516160,新能源ETF,0.008234,0.0082343046472036,deepseek-chat
2026-02-06,512580,环保ETF,0.007376,0.0073759738189409,deepseek-chat
2026-02-06,515050,5G通信ETF,0.006715,0.0067154948200293,deepseek-chat
2026-02-06,159715,稀土ETF易方达,0.006193,0.006193007318851,deepseek-chat
2026-02-06,159201,自由现金流FTE,0.005744,0.005744112263184,deepseek-chat
