code,name,llm_score,second_stage_llm,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,momentum_20,volatility_20,volume_mean_20,return_mean_20,amplitude_mean_20,turnover_mean_20,MA_5,MA_10,momentum_20_cs_z,volatility_20_cs_z,volume_mean_20_cs_z,return_mean_20_cs_z,amplitude_mean_20_cs_z,turnover_mean_20_cs_z,MA_5_cs_z,MA_10_cs_z,y_pred_Y_future_5d_return
517520,黄金股ETF,0.95,deepseek-chat,1.774,1.804,1.819,1.771,2439015,439058480.0,2.7,1.46,0.026,4.47,0.182175622542595,0.0296349935694942,3361053.95,0.8815,3.7785,6.1655,1.8342,1.8502000000000005,2.1328659636635035,1.5776771466467336,-0.1527490639575804,2.0812043202336525,1.3314193253885027,-0.1125474482695512,0.2663773558103137,0.2937883457844948,0.00925741478242
515050,5G通信ETF,0.94,deepseek-chat,2.06,2.069,2.104,2.051,2291133,475713196.0,2.59,1.27,0.026,6.71,0.2337507453786522,0.0435080296384541,2384772.2,1.146,5.383,6.983,2.028,1.9696,2.542988736203287,2.938830459889666,-0.259228358964203,2.3874327616784496,2.438781022243338,-0.0011839135702974,0.4342395890535402,0.3982670236774613,0.0067358790303196
516160,新能源ETF,0.93,deepseek-chat,2.562,2.57,2.61,2.555,929005,239789057.0,2.14,0.04,0.001,3.64,0.1724452554744524,0.0247848802581904,1407809.4,0.8265,3.3560000000000003,5.5215,2.5756,2.5541,1.9837468594180223,0.9711221571626688,-0.3657819334745286,1.9087872216057808,0.9353554817270632,-0.2002760309561804,0.9085500066179923,0.9097225281032498,0.0056206594937108
515980,人工智能ETF,0.92,deepseek-chat,0.866,0.857,0.878,0.85,3282493,567197875.0,3.23,-1.04,-0.009,3.08,0.1534320323014804,0.0404888067777233,5285045.5,0.7944999999999993,4.9555,4.964,0.8587999999999999,0.8349,1.692366812959588,2.9350546209081863,0.0570932933769687,1.808471818767744,2.434773512345933,-0.2762211937633166,-0.5784772484489388,-0.5946304286269737,0.0053212077422078
515700,新能车ETF,0.91,deepseek-chat,2.284,2.282,2.328,2.266,479943,110427214.0,2.71,-0.22,-0.005,6.26,0.2086864406779662,0.0231158357534261,623115.1,0.9775,3.498,8.1285,2.278,2.2375,2.539147599852182,0.7623915137617618,-0.4513655222896583,2.382150528747757,1.0684704303659374,0.1548612595159352,0.6507801376129139,0.6326877758342939,0.0045351297178566
159871,有色金属ETF,0.9,deepseek-chat,0.74,0.751,0.756,0.739,352563,52808370.2,2.3,1.49,0.011,3.44,0.0899854862119013,0.0247674842229483,344946.05,0.4615,3.3280000000000003,3.3625,0.7614000000000001,0.7628999999999999,0.7200404809629822,0.968946609645306,-0.481704350539456,0.7645646579844492,0.9091074636855948,-0.4943847421680322,-0.6628414461676706,-0.6576326464518784,0.004148874245091
159847,医疗ETF易方达,0.89,deepseek-chat,0.458,0.455,0.463,0.451,445757,20380506.44,2.62,-0.66,-0.003,1.22,0.011111111111111,0.0184422804183266,603757.35,0.0689999999999999,2.7295,1.6495000000000002,0.4612,0.4618,-0.4887192791348531,0.1779168581846051,-0.4534767976186444,-0.4658664549508191,0.3480560780492118,-0.7277373231341748,-0.9228633368777664,-0.9211044212724172,0.0030438349933644
516080,创新药ETF易方达,0.88,deepseek-chat,0.771,0.756,0.774,0.751,396910,30137214.0,2.99,-1.82,-0.014,2.12,0.0257801899592944,0.0227489928933576,495351.4,0.1519999999999998,3.62,2.641,0.7666000000000001,0.7708,-0.2639137931106762,0.7165141593889134,-0.4653002175796579,-0.2056733788396672,1.1828367946894771,-0.592670724168658,-0.6583374027576356,-0.6507199031072012,0.0029272611751403
159837,生物科技ETF,0.87,deepseek-chat,0.574,0.567,0.579,0.564,664644,37910827.268,2.6,-1.56,-0.009,2.27,0.0216216216216214,0.0201576582091931,820223.8,0.1255,3.1105,2.8045,0.5748,0.5780000000000001,-0.3276443781045053,0.3924419406141802,-0.429867634599274,-0.288747071814914,0.7052166092563328,-0.5703980172288072,-0.8244673116123872,-0.8194258419494459,0.0028559594540001
159781,科创创业ETF,0.86,deepseek-chat,0.878,0.87,0.886,0.865,3741631,327955507.194,2.39,-0.8,-0.007,3.21,0.1885245901639345,0.0332476998819592,6281087.3,0.9185,4.241,5.3825,0.8686,0.8462,2.230164694322637,2.0294820630925225,0.1657277410260489,2.19719400476513,1.7649803376806106,-0.2192112374677354,-0.5699888589454112,-0.5847425805516762,0.0027105427131208
159967,创业板成长ETF,0.85,deepseek-chat,0.603,0.6,0.61,0.594,5023623,302306274.078,2.68,0.5,0.003,8.81,0.0909090909090908,0.0251651135481853,4595481.55,0.4645000000000001,3.6635,8.055,0.6002,0.5904,0.7341948395968653,1.018674118201771,-0.0181147941018578,0.7739692270005151,1.2236149655753294,0.1448487582310481,-0.8024667918787548,-0.8085754599907123,0.002449796327551
159939,信息技术ETF,0.84,deepseek-chat,0.887,0.885,0.902,0.881,466841,41527357.292,2.36,-0.45,-0.004,4.03,0.1034912718204488,0.0284129276758777,798761.65,0.5314999999999998,3.7455,6.899499999999999,0.8784000000000001,0.8497999999999999,0.9270183511680938,1.4248456316543283,-0.4322084287412585,0.9840046016926488,1.3004841612682003,-0.0125586599279583,-0.5615004694418837,-0.581592469660431,0.002392725515999
159682,创业50ETF,0.83,deepseek-chat,1.409,1.41,1.429,1.401,2858243,404602460.116,1.98,-0.35,-0.005,10.1,0.1828859060402683,0.0304414076788324,3751654.4,0.8864999999999998,3.982,13.255,1.4128,1.3766,2.1437511479727536,1.6785272650283896,-0.1101477753999796,2.096878601927095,1.5221861707970303,0.8532161960733962,-0.0986233928413665,-0.1206262425748784,0.0022835272553477
512290,生物医药ETF,0.82,deepseek-chat,1.182,1.172,1.193,1.162,730043,85746631.0,2.61,-1.18,-0.014,1.87,0.0362511052166223,0.0207838265209712,1109473.25,0.1990000000000002,3.0345000000000004,2.8465,1.1836,1.1896,-0.1034456943361527,0.4707505262879695,-0.3983203097444835,-0.0583351309213026,0.6339719888580624,-0.5646765879231574,-0.2971477677606003,-0.2842570027590058,0.0020795523866079
516050,科技龙头ETF,0.81,deepseek-chat,1.044,1.035,1.056,1.028,247305,25767245.0,2.68,-0.77,-0.008,10.65,0.1274509803921566,0.031792533465998,281761.8,0.6490000000000001,3.9125,12.133,1.0282,1.0014999999999998,1.2942039110935173,1.84749900548564,-0.4885956136359158,1.3523502214885583,1.4570348403012432,0.7003722989081816,-0.431749372745107,-0.4488502968265694,0.0020311820487448
159852,软件ETF,0.8,deepseek-chat,0.933,0.928,0.946,0.926,4404197,412318435.139,2.13,-1.07,-0.01,3.75,-0.0393374741200827,0.0208606733267086,6139604.15,-0.1795000000000002,3.2305,5.23,0.9396,0.9279,-1.2618502193598475,0.480360984942059,0.1502967180991979,-1.2448782551149318,0.8177081151483394,-0.239985474827535,-0.508491343154549,-0.5132525639364718,0.0019986760605187
159807,科技ETF,0.79,deepseek-chat,0.707,0.705,0.717,0.702,677844,48153832.346,2.12,-0.56,-0.004,6.21,0.11198738170347,0.0295096398681271,1218761.05,0.5725000000000002,3.5849999999999995,11.1705,0.7026,0.6884,1.057222308167338,1.5620004174376851,-0.386400709796185,1.1125337115788825,1.1500267721376416,0.5692562106537088,-0.7137717831888353,-0.7228224412845922,0.0019679224548986
588030,科创100指数ETF,0.78,deepseek-chat,1.358,1.346,1.378,1.34,2869830,389792441.0,2.79,-1.32,-0.018,6.54,0.0657165479018211,0.0227546092419517,3990096.9,0.3445000000000001,3.4345,9.092,1.3448,1.32,0.3481159362418947,0.7172165397342332,-0.0841417691424452,0.3977864663578854,1.0089436751647505,0.2861135722776857,-0.1575224220495162,-0.1701529860316784,0.0019114956231563
159715,稀土ETF易方达,0.77,deepseek-chat,1.12,1.107,1.128,1.107,415551,46422124.993,1.86,-1.95,-0.022,9.34,0.0394366197183098,0.0309788137415376,888508.7,0.238,3.8905,19.966,1.1342,1.1265,-0.0546272822735844,1.7457352471497802,-0.4224200632279995,0.0639242662875512,1.436411397554375,1.7674188644118571,-0.3399361801559325,-0.3394714464361097,0.0018950250297894
