date,code,name,llm_score,traditional_score,second_stage_llm
2026-01-23,515790,光伏ETF,0.95,0.0121686268143206,deepseek-chat
2026-01-23,512980,传媒ETF,0.94,-0.0032149458374377,deepseek-chat
2026-01-23,512660,军工ETF,0.93,-0.0055482502228076,deepseek-chat
2026-01-23,159852,软件ETF,0.92,-0.005372045745645,deepseek-chat
2026-01-23,588030,科创100指数ETF,0.91,-0.0035355809860353,deepseek-chat
2026-01-23,159715,稀土ETF易方达,0.9,-0.0063315116709066,deepseek-chat
2026-01-23,515400,大数据ETF,0.89,-0.0066630214478889,deepseek-chat
2026-01-23,512580,环保ETF,0.88,-0.0004115437407362,deepseek-chat
2026-01-23,159966,创业板价值ETF,0.87,-0.002422636162225,deepseek-chat
2026-01-23,159628,国证2000ETF,0.86,-0.005365547166612,deepseek-chat
