date,code,name,llm_score,traditional_score,second_stage_llm
2025-11-14,515790,光伏ETF,0.95,0.0098336152133345,deepseek-chat
2025-11-14,516160,新能源ETF,0.94,0.0026687946490422,deepseek-chat
2025-11-14,512580,环保ETF,0.93,0.0021981025621257,deepseek-chat
2025-11-14,159509,纳指科技ETF,0.92,0.0001205763793183,deepseek-chat
2025-11-14,512690,酒ETF,0.91,-0.0003896227287489,deepseek-chat
2025-11-14,159518,标普油气ETF,0.9,-0.0004695141956014,deepseek-chat
2025-11-14,515170,食品饮料ETF,0.89,-0.000662020543897,deepseek-chat
2025-11-14,560080,中药ETF,0.88,-0.0008404217561747,deepseek-chat
2025-11-14,513290,纳指生物科技ETF,0.87,-0.0009046089870532,deepseek-chat
2025-11-14,520500,恒生创新药ETF,0.86,-0.0010895797300715,deepseek-chat
