date,code,name,llm_score,traditional_score,second_stage_llm
2025-08-22,513310,中韩半导体ETF,0.012185,0.0121845462358513,deepseek-chat
2025-08-22,159781,科创创业ETF,0.00907,0.0090702737157957,deepseek-chat
2025-08-22,512480,半导体ETF,0.008644,0.0086440161682539,deepseek-chat
2025-08-22,159995,芯片ETF,0.008426,0.0084260584049288,deepseek-chat
2025-08-22,515980,人工智能ETF,0.007649,0.0076487097219035,deepseek-chat
2025-08-22,159807,科技ETF,0.006929,0.0069287419758564,deepseek-chat
2025-08-22,159939,信息技术ETF,0.005571,0.0055705966170969,deepseek-chat
2025-08-22,588000,科创50ETF,0.005305,0.0053049162242335,deepseek-chat
2025-08-22,516050,科技龙头ETF,0.005125,0.0051253303113824,deepseek-chat
2025-08-22,588030,科创100指数ETF,0.0018,0.0018001750508682,deepseek-chat
