date,code,name,llm_score,traditional_score,second_stage_llm
2025-08-08,510500,中证500ETF,0.002021,0.0020214054520737,deepseek-chat
2025-08-08,516160,新能源ETF,-0.000313,-0.0003131575361443,deepseek-chat
2025-08-08,510180,上证180ETF,-0.00154,-0.0015395271648274,deepseek-chat
2025-08-08,513290,纳指生物科技ETF,-0.001925,-0.0019247118231617,deepseek-chat
2025-08-08,513730,东南亚科技ETF,-0.002092,-0.0020922964552094,deepseek-chat
2025-08-08,159901,深证100ETF,-0.002195,-0.0021950249616486,deepseek-chat
2025-08-08,159871,有色金属ETF,-0.002302,-0.0023020538510225,deepseek-chat
2025-08-08,159518,标普油气ETF,-0.002376,-0.0023761427098954,deepseek-chat
2025-08-08,159852,软件ETF,-0.002555,-0.0025548918739093,deepseek-chat
2025-08-08,515790,光伏ETF,-0.002828,-0.002827763446794,deepseek-chat
