date,code,name,llm_score,traditional_score,second_stage_llm
2025-04-18,159518,标普油气ETF,0.036229,0.036229357,gemini-2.5-flash-lite
2025-04-18,513330,恒生互联网ETF,0.03211,0.032110423,gemini-2.5-flash-lite
2025-04-18,520500,恒生创新药ETF,0.02985,0.029849775,gemini-2.5-flash-lite
2025-04-18,159509,纳指科技ETF,0.028327,0.028326888,gemini-2.5-flash-lite
2025-04-18,513730,东南亚科技ETF,0.028163,0.028163489,gemini-2.5-flash-lite
2025-04-18,159967,创业板成长ETF,0.024205,0.024204634,gemini-2.5-flash-lite
2025-04-18,159502,标普生物科技ETF,0.023699,0.023699464,gemini-2.5-flash-lite
2025-04-18,159572,创业板200ETF易方达,0.022697,0.022696888,gemini-2.5-flash-lite
2025-04-18,562500,机器人ETF,0.021286,0.021286245,gemini-2.5-flash-lite
2025-04-18,159682,创业50ETF,0.020766,0.020766424,gemini-2.5-flash-lite
