code,name,llm_score,second_stage_llm,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,momentum_20,volatility_20,volume_mean_20,return_mean_20,amplitude_mean_20,turnover_mean_20,MA_5,MA_10,momentum_20_cs_z,volatility_20_cs_z,volume_mean_20_cs_z,return_mean_20_cs_z,amplitude_mean_20_cs_z,turnover_mean_20_cs_z,MA_5_cs_z,MA_10_cs_z,y_pred_Y_future_5d_return
159966,创业板价值ETF,0.95,gemini-2.5-flash-lite,0.536,0.561,0.562,0.535,387323,21248168.28,5.03,4.47,0.024,6.13,0.1425661914460285,0.0161415915693152,207269.0,0.6805000000000003,2.5505000000000004,3.279,0.5509999999999999,0.5488000000000001,0.5337147380136131,-0.0545630830500484,-0.4761307053166885,0.5511683265315188,0.3031279011937495,-0.4748867545125367,-0.8357634369059157,-0.8363885174165361,0.025784122
159901,深证100ETF,0.92,gemini-2.5-flash-lite,3.132,3.275,3.276,3.132,776412,255943931.827,4.58,4.27,0.134,4.25,0.1663105413105414,0.0171149580358613,716145.2,0.7874999999999999,2.4745,3.922,3.2392000000000003,3.2241,0.7884829614986879,0.0620547507402551,-0.4224466965106612,0.8010820313722465,0.2300764868376466,-0.3910018064355167,1.5764320820569433,1.556869013243049,0.020099385
562310,沪深300成长ETF,0.89,gemini-2.5-flash-lite,0.912,0.956,0.958,0.908,676849,63365891.0,5.48,4.82,0.044,10.06,0.1616038882138517,0.016774298955548,435108.15,0.7649999999999999,2.37,6.469500000000001,0.9426,0.9304,0.7379822885029498,0.0212408072025231,-0.4520947631072517,0.7485300840926541,0.1296307920980061,-0.0586582524289719,-0.4843700267333632,-0.4950185500485035,0.010333906
159903,深成ETF,0.86,gemini-2.5-flash-lite,1.463,1.526,1.529,1.463,507348,75479654.1,4.5,3.95,0.058,16.68,0.132047477744807,0.0165467126089511,283682.7,0.6359999999999999,2.3735,9.328,1.5177999999999998,1.5164,0.4208527721859673,-0.0060260318067931,-0.4680694249036899,0.4472322530229904,0.1329950019696686,0.3142579592011389,0.0317726942351048,0.0292026262556555,0.01787584
515860,科技ETF基金,0.83,gemini-2.5-flash-lite,1.513,1.594,1.599,1.513,108575,16976184.0,5.66,4.87,0.074,9.37,0.1729212656364975,0.0272552497834423,53331.9,0.8365000000000002,3.386,4.6025,1.6158,1.6146999999999998,0.859413625091652,1.2769505769758929,-0.4923703341929736,0.9155284943366933,1.1062128577006374,-0.3022246568765555,0.1197107795183279,0.1171393867175988,0.0054778513
159871,有色金属ETF,0.8,gemini-2.5-flash-lite,0.721,0.755,0.755,0.72,307098,45559704.4,4.85,4.72,0.034,2.99,0.1491628614916285,0.0224482843617294,200922.05,0.721,3.118,1.9585,0.7504,0.7363999999999999,0.604494604298623,0.7010339886695282,-0.4768002782298871,0.6457618316347845,0.848610501813329,-0.6471574760299625,-0.6568363531765823,-0.6685661749683105,0.005767546
515700,新能车ETF,0.77,gemini-2.5-flash-lite,1.982,2.138,2.14,1.982,1001831,208388782.0,7.97,7.87,0.156,13.07,0.228735632183908,0.0226674514616528,533136.85,1.0595,3.0185000000000004,6.9545,2.0262,1.9764,1.458281443809259,0.7272921281366326,-0.4417532034232984,1.436376682929987,0.7529708211760638,0.0046142200708019,0.4879739448268455,0.4407073039005586,0.004708465
512580,环保ETF,0.74,gemini-2.5-flash-lite,1.107,1.179,1.185,1.098,374974,43462820.0,7.84,6.31,0.07,5.21,0.2042900919305414,0.0167269989003104,158107.45,0.9465,2.491,2.1965,1.1134,1.0879,1.1959897029100457,0.0155738460223792,-0.4813170140556665,1.1724491254813671,0.2459363333754848,-0.6161083039579084,-0.3311065066683174,-0.3541229267244334,0.005001648
159939,信息技术ETF,0.71,gemini-2.5-flash-lite,0.771,0.808,0.809,0.766,1582349,124083919.5,5.58,4.94,0.038,13.67,0.1795620437956204,0.027846345967589,841284.1,0.8654999999999997,3.6415000000000006,7.2675,0.8173999999999999,0.8263,0.9306667553652584,1.3477690805159857,-0.4092451401997617,0.9832621152748334,1.3518001783320082,0.0454477951067385,-0.596715417319685,-0.5881438477503175,0.0009716439
515580,科技100ETF,0.68,gemini-2.5-flash-lite,1.072,1.132,1.135,1.07,162727,18013827.0,6.05,5.3,0.057,4.17,0.2094017094017093,0.0249076715417349,131122.35,0.9845,3.1105,3.3620000000000005,1.1216,1.1096,1.2508354961069794,0.9956901282030768,-0.484163813230066,1.2612035253313458,0.8414014806597664,-0.4640586818991732,-0.3237484219813539,-0.3347106408442283,-0.00037187792
