date,code,name,llm_score,traditional_score,second_stage_llm
2025-04-11,159518,标普油气ETF,0.039626,0.03962592,gemini-2.5-flash-lite
2025-04-11,159502,标普生物科技ETF,0.037606,0.037605714,gemini-2.5-flash-lite
2025-04-11,513730,东南亚科技ETF,0.027561,0.027560571,gemini-2.5-flash-lite
2025-04-11,159509,纳指科技ETF,0.026772,0.026771802,gemini-2.5-flash-lite
2025-04-11,159572,创业板200ETF易方达,0.024429,0.02442915,gemini-2.5-flash-lite
2025-04-11,159852,软件ETF,0.020929,0.020929158,gemini-2.5-flash-lite
2025-04-11,513290,纳指生物科技ETF,0.020033,0.02003273,gemini-2.5-flash-lite
2025-04-11,512480,半导体ETF,0.018149,0.018148767,gemini-2.5-flash-lite
2025-04-11,159966,创业板价值ETF,0.016789,0.01678902,gemini-2.5-flash-lite
2025-04-11,518850,黄金ETF华夏,0.016739,0.016738817,gemini-2.5-flash-lite
