code,name,llm_score,second_stage_llm,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,momentum_20,volatility_20,volume_mean_20,return_mean_20,amplitude_mean_20,turnover_mean_20,MA_5,MA_10,momentum_20_cs_z,volatility_20_cs_z,volume_mean_20_cs_z,return_mean_20_cs_z,amplitude_mean_20_cs_z,turnover_mean_20_cs_z,MA_5_cs_z,MA_10_cs_z,y_pred_Y_future_5d_return
159509,纳指科技ETF,0.007553,gemini-2.5-flash-lite,1.499,1.493,1.507,1.49,5386973,807971547.0,1.13,-0.73,-0.011,8.18,0.1310606060606061,0.0173733030106435,6922582.0,0.631,1.218,10.516000000000002,1.505,1.5068,3.0154833949930127,1.6683642664779492,0.8727828314879953,2.891777529031367,-0.2234972478913124,1.315184825569251,0.2683527384680373,0.2697867609306216,0.0075530363
159905,深红利FTE,0.001407,gemini-2.5-flash-lite,1.656,1.648,1.668,1.646,257847,42750995.0,1.33,-0.48,-0.008,2.36,0.0122850122850122,0.0046946263783726,255554.75,0.0629999999999996,0.8215000000000001,2.3405,1.6502,1.6498000000000002,-0.4451620370398395,-1.1461236937308468,-0.480650098481733,-0.4541959269770799,-1.118956011368972,-0.3738106180833015,0.4221464851315836,0.4210252340951282,0.001407321
512260,中证500低波动ETF,0.000987,gemini-2.5-flash-lite,1.532,1.513,1.535,1.513,2983,455752.0,1.44,-0.92,-0.014,1.22,0.0,0.0059297179250665,2776.4,0.0025,0.825,1.1339999999999992,1.5317999999999998,1.5373,-0.8299312882917868,-0.8719507347740868,-0.5319651044123618,-0.8401912631232729,-1.1110515834442012,-0.6230642420533101,0.2967389120946422,0.3020439177943801,0.0009865568
510880,红利ETF,0.000342,gemini-2.5-flash-lite,3.009,2.98,3.025,2.979,898870,282705233.0,1.53,-0.93,-0.028,1.73,0.0156782549420586,0.0057041368182496,1131387.7,0.0789999999999998,0.8190000000000002,2.1710000000000003,2.9894,2.9783,-0.3388849405113507,-0.9220265689956764,-0.3028525417547029,-0.3521145157648616,-1.1246020313152372,-0.4088280149029587,1.8406078179953664,1.8260623781444052,0.00034195176
515860,科技ETF基金,0.00022,gemini-2.5-flash-lite,1.127,1.119,1.134,1.119,10238,1151275.0,1.33,-0.71,-0.008,0.88,0.0284926470588233,0.0107600171663997,19610.85,0.1465000000000001,1.383,1.6919999999999995,1.127,1.1311,0.0624646019739877,0.2003077866188498,-0.5285476444060405,0.0785414377866808,0.1491400685621905,-0.5077857321691289,-0.1320194119370625,-0.127557954928854,0.00022008822
159871,有色金属ETF,-0.00024,gemini-2.5-flash-lite,0.545,0.548,0.553,0.545,15071,1655747.0,1.46,0.0,0.0,0.15,0.0055045871559633,0.0093916731764799,36742.75,0.0314999999999999,1.249,0.3585,0.5462,0.5452,-0.6575264237858673,-0.1034453413102083,-0.5250698008719604,-0.6551687053011301,-0.1534866005576237,-0.7832765797149276,-0.7471943985912479,-0.7472126502231496,-0.00023959704
159572,创业板200ETF易方达,-0.000286,gemini-2.5-flash-lite,1.14,1.124,1.15,1.124,170343,19390463.394,2.28,-1.32,-0.015,6.36,0.015356820234869,0.0154665239289185,141364.05,0.0864999999999998,1.9555,5.2795,1.1438,1.1524,-0.3489523453085458,1.2450861181392316,-0.5038312627219563,-0.3042638542591349,1.4420786362569205,0.2333641857690439,-0.1142250941412804,-0.1050308257092456,-0.00028607776
510180,上证180ETF,-0.000335,gemini-2.5-flash-lite,3.396,3.375,3.413,3.373,143568,51001314.0,1.18,-0.56,-0.019,0.26,0.0205624433020865,0.005094072633824,89402.0,0.103,0.8619999999999999,0.1605,3.3842,3.3867,-0.1859111009528707,-1.0574522409187337,-0.5143797646166701,-0.1989923989465348,-1.0274904882394766,-0.8241818574157661,2.2587742861962488,2.257990996608632,-0.00033536548
513050,中概互联网ETF,-0.000411,gemini-2.5-flash-lite,1.408,1.4,1.421,1.4,14257174,2010365454.0,1.5,-0.14,-0.002,4.25,0.0835913312693497,0.0178021644897391,18207545.65,0.4174999999999998,1.805,5.4275,1.4144,1.42,1.7881673507222506,1.7635654853843192,3.163675135463711,1.8075453401936044,1.1021882354917554,0.2639398478888627,0.1723905246407834,0.1779860653314667,-0.0004113923
159307,红利低波100ETF,-0.000419,gemini-2.5-flash-lite,1.006,0.997,1.008,0.997,69920,7362055.9,1.1,-0.7,-0.007,0.16,0.0183861082737486,0.0050959431956197,117128.05,0.0914999999999999,0.7605,0.261,1.0008,0.9983,-0.2540743864180858,-1.057037002498706,-0.5087512666848539,-0.2723634132553164,-1.2567188980578432,-0.8034193300979162,-0.2656886325220458,-0.2680087887487593,-0.00041932976
560080,中药ETF,-0.010419,gemini-2.5-flash-lite,1.054,1.055,1.068,1.054,551593,58602870.0,1.33,0.29,0.003,2.22,0.0057197330791229,0.0062644505247218,438739.85,0.0315,0.979,1.7665,1.0556,1.0497,-0.6507880067746753,-0.797644803725943,-0.4434627978568859,-0.6551687053011296,-0.7632567547542651,-0.4923946049534092,-0.2076452625691369,-0.2136475473455729,-0.007946102
516050,科技龙头ETF,-0.010419,gemini-2.5-flash-lite,0.665,0.658,0.668,0.657,45134,2990376.0,1.65,-1.05,-0.007,1.94,0.0030487804878047,0.0101650077850317,37768.35,0.02,1.3125,1.6255,0.6654000000000001,0.6695,-0.7344428216701194,0.0682240693159682,-0.524861600011078,-0.7285397196099105,-0.0100776939224879,-0.5215241208918852,-0.6209394770878406,-0.6157515158570788,-0.007978791
159847,医疗ETF易方达,-0.010419,gemini-2.5-flash-lite,0.377,0.38,0.384,0.377,585061,22302968.0,1.86,0.8,0.003,1.6,0.0410958904109588,0.0075269692618905,309070.5,0.204,1.4095,0.8445,0.3776,0.3778,0.4572009193208972,-0.5173833940883605,-0.4697861893351148,0.4453965093305849,0.2089878799926015,-0.6828727162674149,-0.9257730878989197,-0.9242568488786628,-0.00846306
563020,红利低波动ETF,-0.010419,gemini-2.5-flash-lite,1.161,1.154,1.168,1.152,263404,31777248.0,1.38,-0.52,-0.006,0.42,0.0294380017841211,0.0070214863828179,281406.0,0.1465,0.9655,0.445,1.1522,1.1485999999999998,0.0920733171613623,-0.6295934865534046,-0.4754021923732227,0.0785414377866801,-0.793745262464097,-0.7654063447597633,-0.1053279352433893,-0.1090497501709601,-0.008124679
159966,创业板价值ETF,-0.010419,gemini-2.5-flash-lite,0.457,0.453,0.46,0.453,72459,3302758.545,1.53,-0.88,-0.004,1.15,0.0248868778280542,0.0098869112546262,80559.85,0.1280000000000003,1.4914999999999998,1.2745000000000002,0.4566,0.4587,-0.0504688729727944,0.0064905493829871,-0.5161747560773292,-0.0394901939274437,0.3941773342300996,-0.5940380222706443,-0.8420974268354198,-0.8386960623121692,-0.00826247
