date,code,name,llm_score,traditional_score,second_stage_llm
2025-05-16,159529,标普消费ETF,0.95,0.0093988585082235,deepseek-chat
2025-05-16,159509,纳指科技ETF,0.94,0.006621293869408,deepseek-chat
2025-05-16,159715,稀土ETF易方达,0.93,0.0055429218501173,deepseek-chat
2025-05-16,510880,红利ETF,0.92,0.0003117134881598,deepseek-chat
2025-05-16,515080,中证红利ETF,0.91,-0.0001390720330127,deepseek-chat
2025-05-16,510180,上证180ETF,0.9,-0.0003072381027,deepseek-chat
2025-05-16,159871,有色金属ETF,0.89,-0.0008972889925202,deepseek-chat
2025-05-16,512260,中证500低波动ETF,0.88,-0.0012046796010006,deepseek-chat
2025-05-16,159905,深红利FTE,0.87,-0.001471354237887,deepseek-chat
2025-05-16,516310,银行ETF易方达,0.86,-0.0015308296575035,deepseek-chat
