date,code,name,llm_score,traditional_score,second_stage_llm
2025-07-18,510760,上证综指ETF,0.95,0.0043754682667724,deepseek-chat
2025-07-18,520500,恒生创新药ETF,0.94,0.0041698754093513,deepseek-chat
2025-07-18,159509,纳指科技ETF,0.93,0.003037146569378,deepseek-chat
2025-07-18,513730,东南亚科技ETF,0.92,0.0022837697460129,deepseek-chat
2025-07-18,515580,科技100ETF,0.91,0.0022058786773248,deepseek-chat
2025-07-18,159871,有色金属ETF,0.9,0.000465915619304,deepseek-chat
2025-07-18,515860,科技ETF基金,0.89,5.10235742756603e-05,deepseek-chat
2025-07-18,510880,红利ETF,0.88,2.580490801746842e-05,deepseek-chat
2025-07-18,159928,消费ETF,0.87,1.8932091799216616e-05,deepseek-chat
2025-07-18,560500,500质量成长ETF,0.86,-0.000278651561573,deepseek-chat
