date,code,name,llm_score,traditional_score,second_stage_llm
2025-05-30,159529,标普消费ETF,0.023377,0.0233774419656822,deepseek-chat
2025-05-30,510180,上证180ETF,0.00239,0.0023904804190649,deepseek-chat
2025-05-30,159572,创业板200ETF易方达,0.001578,0.0015784396723179,deepseek-chat
2025-05-30,159509,纳指科技ETF,0.001445,0.0014451091045823,deepseek-chat
2025-05-30,159847,医疗ETF易方达,0.001258,0.0012580119705159,deepseek-chat
2025-05-30,159905,深红利FTE,8e-05,7.985235400812702e-05,deepseek-chat
2025-05-30,520550,港股红利低波ETF,-0.000839,-0.0008389122856473,deepseek-chat
2025-05-30,159691,港股红利ETF,-0.000859,-0.0008587283581811,deepseek-chat
2025-05-30,515080,中证红利ETF,-0.001002,-0.0010016876494651,deepseek-chat
2025-05-30,510880,红利ETF,-0.001396,-0.0013961896150494,deepseek-chat
