date,code,name,llm_score,traditional_score,second_stage_llm
2025-12-05,159502,标普生物科技ETF,0.95,0.0039845215713521,deepseek-chat
2025-12-05,513290,纳指生物科技ETF,0.94,-0.0015627378298133,deepseek-chat
2025-12-05,159871,有色金属ETF,0.93,0.0026076199264688,deepseek-chat
2025-12-05,520500,恒生创新药ETF,0.92,0.0005053801307736,deepseek-chat
2025-12-05,518850,黄金ETF华夏,0.91,-0.0035169466604661,deepseek-chat
2025-12-05,159910,基本面120ETE,0.9,0.0023844667960091,deepseek-chat
2025-12-05,512750,基本面50ETF,0.89,0.0010211222988443,deepseek-chat
2025-12-05,512010,医药ETF,0.88,0.0006516657652732,deepseek-chat
2025-12-05,515450,红利低波50ETF,0.87,0.0003564028635042,deepseek-chat
2025-12-05,562320,沪深300价值ETF,0.86,0.0003005848370573,deepseek-chat
