date,code,name,llm_score,traditional_score,second_stage_llm
2025-04-18,159572,创业板200ETF易方达,0.038916,0.0389161836306761,deepseek-chat
2025-04-18,159518,标普油气ETF,0.030221,0.030221421313884,deepseek-chat
2025-04-18,159502,标普生物科技ETF,0.027707,0.0277066122228158,deepseek-chat
2025-04-18,159967,创业板成长ETF,0.026984,0.0269838421674907,deepseek-chat
2025-04-18,513290,纳指生物科技ETF,0.022223,0.0222229541787949,deepseek-chat
2025-04-18,562500,机器人ETF,0.021777,0.021776517799437,deepseek-chat
2025-04-18,515400,大数据ETF,0.020555,0.0205545447322818,deepseek-chat
2025-04-18,159509,纳指科技ETF,0.019453,0.0194526653141026,deepseek-chat
2025-04-18,515050,5G通信ETF,0.018254,0.0182539613765352,deepseek-chat
2025-04-18,513730,东南亚科技ETF,0.015835,0.0158346018509258,deepseek-chat
