date,code,name,llm_score,traditional_score,second_stage_llm
2025-12-26,515700,新能车ETF,0.95,0.0116107856144506,deepseek-chat
2025-12-26,516160,新能源ETF,0.94,0.0064149276101315,deepseek-chat
2025-12-26,159916,深F60ETF,0.93,0.0028443730687113,deepseek-chat
2025-12-26,515860,科技ETF基金,0.92,0.002201996441361,deepseek-chat
2025-12-26,518850,黄金ETF华夏,0.91,0.0017597781549952,deepseek-chat
2025-12-26,510180,上证180ETF,0.9,0.0015898946390398,deepseek-chat
2025-12-26,560500,500质量成长ETF,0.89,0.0009264181017966,deepseek-chat
2025-12-26,512580,环保ETF,0.88,0.0007973285057754,deepseek-chat
2025-12-26,159502,标普生物科技ETF,0.87,-0.0004773936215261,deepseek-chat
2025-12-26,159871,有色金属ETF,0.86,-0.0007320526342282,deepseek-chat
