你是一个用于 ETF 横截面排序的投资研究助手。

请基于给定 ETF 因子数据，在相同输入数据、相同排序目标下完成二阶段排序。

要求：
1. 仅根据输入的 ETF 因子与分数进行横截面比较，不要编造不存在的数据。
2. 输出必须是合法 JSON。
3. 只返回 `rankings` 字段，不要输出额外解释文本。
4. `rankings` 中必须包含全部候选 ETF，不能遗漏。
5. `score` 越大表示排序越靠前。
6. `code` 必须与输入 ETF 代码完全一致。

输出格式：
{
  "rankings": [
    {"code": "510300", "score": 0.95}
  ]
}

调仓日期: 2025-05-09
候选 ETF 数量: 50
ETF 数据:
ETF 515400: 开盘: 0.884, 收盘: 0.867, 最高: 0.885, 最低: 0.864, 成交量: 1351239.0, 成交额: 117432562.0, 振幅: 2.37, 涨跌幅: -2.14, 涨跌额: -0.019, 换手率: 8.26, momentum_20: 0.08375, volatility_20: 0.018169, volume_mean_20: 1227551.6, return_mean_20: 0.418, amplitude_mean_20: 2.723, turnover_mean_20: 7.5045, MA_5: 0.8778, MA_10: 0.8583, momentum_20_cs_z: 0.231168, volatility_20_cs_z: 1.072775, volume_mean_20_cs_z: -0.314291, return_mean_20_cs_z: 0.276704, amplitude_mean_20_cs_z: 1.735788, turnover_mean_20_cs_z: 0.374261, MA_5_cs_z: -0.380126, MA_10_cs_z: -0.393829, y_pred_Y_future_5d_return: 0.012789
ETF 159509: 开盘: 1.438, 收盘: 1.434, 最高: 1.442, 最低: 1.433, 成交量: 6483221.0, 成交额: 931431043.9, 振幅: 0.62, 涨跌幅: -0.49, 涨跌额: -0.007, 换手率: 9.85, momentum_20: 0.14172, volatility_20: 0.02805, volume_mean_20: 6765060.15, return_mean_20: 0.7, amplitude_mean_20: 1.627, turnover_mean_20: 10.276, MA_5: 1.4206, MA_10: 1.4009, momentum_20_cs_z: 1.569651, volatility_20_cs_z: 2.614843, volume_mean_20_cs_z: 0.547391, return_mean_20_cs_z: 1.633055, amplitude_mean_20_cs_z: -0.078468, turnover_mean_20_cs_z: 0.813633, MA_5_cs_z: 0.201391, MA_10_cs_z: 0.191412, y_pred_Y_future_5d_return: 0.011095
ETF 159518: 开盘: 0.828, 收盘: 0.834, 最高: 0.836, 最低: 0.827, 成交量: 3415264.0, 成交额: 283739574.9, 振幅: 1.11, 涨跌幅: 2.96, 涨跌额: 0.024, 换手率: 20.31, momentum_20: 0.073359, volatility_20: 0.034063, volume_mean_20: 3623600.3, return_mean_20: 0.4085, amplitude_mean_20: 1.2545, turnover_mean_20: 21.5515, MA_5: 0.8146, MA_10: 0.8125, momentum_20_cs_z: -0.008751, volatility_20_cs_z: 3.230054, volume_mean_20_cs_z: 0.058554, return_mean_20_cs_z: 0.231012, amplitude_mean_20_cs_z: -0.695083, turnover_mean_20_cs_z: 2.601163, MA_5_cs_z: -0.447834, MA_10_cs_z: -0.443229, y_pred_Y_future_5d_return: 0.010863
ETF 510760: 开盘: 1.063, 收盘: 1.059, 最高: 1.063, 最低: 1.057, 成交量: 511880.0, 成交额: 54256617.0, 振幅: 0.56, 涨跌幅: -0.47, 涨跌额: -0.005, 换手率: 2.3, momentum_20: 0.064322, volatility_20: 0.005121, volume_mean_20: 801643.4, return_mean_20: 0.313, amplitude_mean_20: 1.011, turnover_mean_20: 3.606, MA_5: 1.0544, MA_10: 1.0491, momentum_20_cs_z: -0.217421, volatility_20_cs_z: -0.963629, volume_mean_20_cs_z: -0.380565, return_mean_20_cs_z: -0.22832, amplitude_mean_20_cs_z: -1.098159, turnover_mean_20_cs_z: -0.243777, MA_5_cs_z: -0.190929, MA_10_cs_z: -0.188035, y_pred_Y_future_5d_return: 0.006011
ETF 513730: 开盘: 1.203, 收盘: 1.204, 最高: 1.205, 最低: 1.195, 成交量: 713283.0, 成交额: 85609231.0, 振幅: 0.83, 涨跌幅: -0.41, 涨跌额: -0.005, 换手率: 8.04, momentum_20: 0.185039, volatility_20: 0.026348, volume_mean_20: 1238612.05, return_mean_20: 0.8855, amplitude_mean_20: 1.575, turnover_mean_20: 13.9595, MA_5: 1.198, MA_10: 1.1661, momentum_20_cs_z: 2.136073, volatility_20_cs_z: 2.349214, volume_mean_20_cs_z: -0.312569, return_mean_20_cs_z: 2.134809, amplitude_mean_20_cs_z: -0.164546, turnover_mean_20_cs_z: 1.397586, MA_5_cs_z: -0.037087, MA_10_cs_z: -0.06184, y_pred_Y_future_5d_return: 0.005865
ETF 562000: 开盘: 0.473, 收盘: 0.472, 最高: 0.473, 最低: 0.471, 成交量: 129194.0, 成交额: 12193164.0, 振幅: 0.42, 涨跌幅: -0.21, 涨跌额: -0.001, 换手率: 1.7, momentum_20: 0.058296, volatility_20: 0.004834, volume_mean_20: 178940.0, return_mean_20: 0.285, amplitude_mean_20: 0.936, turnover_mean_20: 2.353, MA_5: 0.4688, MA_10: 0.4661, momentum_20_cs_z: -0.356549, volatility_20_cs_z: -1.008324, volume_mean_20_cs_z: -0.477463, return_mean_20_cs_z: -0.362993, amplitude_mean_20_cs_z: -1.22231, turnover_mean_20_cs_z: -0.442418, MA_5_cs_z: -0.818299, MA_10_cs_z: -0.816851, y_pred_Y_future_5d_return: 0.00548
ETF 512660: 开盘: 1.073, 收盘: 1.047, 最高: 1.075, 最低: 1.045, 成交量: 10843170.0, 成交额: 1141947790.0, 振幅: 2.8, 涨跌幅: -2.33, 涨跌额: -0.025, 换手率: 14.51, momentum_20: 0.106765, volatility_20: 0.018168, volume_mean_20: 6545719.7, return_mean_20: 0.524, amplitude_mean_20: 2.23, turnover_mean_20: 8.76, MA_5: 1.0364, MA_10: 1.0162, momentum_20_cs_z: 0.762577, volatility_20_cs_z: 1.072672, volume_mean_20_cs_z: 0.51326, return_mean_20_cs_z: 0.786538, amplitude_mean_20_cs_z: 0.919704, turnover_mean_20_cs_z: 0.573298, MA_5_cs_z: -0.210213, MA_10_cs_z: -0.22352, y_pred_Y_future_5d_return: 0.005314
ETF 516310: 开盘: 1.275, 收盘: 1.295, 最高: 1.298, 最低: 1.275, 成交量: 144689.0, 成交额: 18687956.0, 振幅: 1.8, 涨跌幅: 1.41, 涨跌额: 0.018, 换手率: 0.86, momentum_20: 0.063218, volatility_20: 0.00956, volume_mean_20: 165274.0, return_mean_20: 0.3115, amplitude_mean_20: 1.4045, turnover_mean_20: 0.9855, MA_5: 1.2664, MA_10: 1.2676, momentum_20_cs_z: -0.242893, volatility_20_cs_z: -0.270812, volume_mean_20_cs_z: -0.47959, return_mean_20_cs_z: -0.235534, amplitude_mean_20_cs_z: -0.446782, turnover_mean_20_cs_z: -0.65921, MA_5_cs_z: 0.036192, MA_10_cs_z: 0.047636, y_pred_Y_future_5d_return: 0.004589
ETF 515860: 开盘: 1.131, 收盘: 1.123, 最高: 1.132, 最低: 1.119, 成交量: 22035.0, 成交额: 2480924.0, 振幅: 1.14, 涨跌幅: -1.4, 涨跌额: -0.016, 换手率: 1.9, momentum_20: 0.087125, volatility_20: 0.011979, volume_mean_20: 18070.1, return_mean_20: 0.426, amplitude_mean_20: 1.881, turnover_mean_20: 1.5605, MA_5: 1.1222, MA_10: 1.1062, momentum_20_cs_z: 0.309092, volatility_20_cs_z: 0.106786, volume_mean_20_cs_z: -0.502496, return_mean_20_cs_z: 0.315182, amplitude_mean_20_cs_z: 0.341989, turnover_mean_20_cs_z: -0.568054, MA_5_cs_z: -0.118293, MA_10_cs_z: -0.126448, y_pred_Y_future_5d_return: 0.004529
ETF 518850: 开盘: 7.536, 收盘: 7.573, 最高: 7.589, 最低: 7.462, 成交量: 740983.0, 成交额: 557681106.0, 振幅: 1.67, 涨跌幅: -0.24, 涨跌额: -0.018, 换手率: 4.36, momentum_20: 0.091525, volatility_20: 0.01964, volume_mean_20: 818629.75, return_mean_20: 0.457, amplitude_mean_20: 1.5665, turnover_mean_20: 4.8185, MA_5: 7.6058, MA_10: 7.5824, momentum_20_cs_z: 0.410686, volatility_20_cs_z: 1.302365, volume_mean_20_cs_z: -0.377922, return_mean_20_cs_z: 0.464285, amplitude_mean_20_cs_z: -0.178616, turnover_mean_20_cs_z: -0.051556, MA_5_cs_z: 4.759569, MA_10_cs_z: 4.743597, y_pred_Y_future_5d_return: 0.004492
ETF 588000: 开盘: 1.073, 收盘: 1.056, 最高: 1.074, 最低: 1.056, 成交量: 26578550.0, 成交额: 2822237072.0, 振幅: 1.67, 涨跌幅: -1.95, 涨跌额: -0.021, 换手率: 5.17, momentum_20: 0.070994, volatility_20: 0.013068, volume_mean_20: 25839221.45, return_mean_20: 0.3515, amplitude_mean_20: 1.9375, turnover_mean_20: 5.0265, MA_5: 1.0708, MA_10: 1.0627, momentum_20_cs_z: -0.063361, volatility_20_cs_z: 0.276747, volume_mean_20_cs_z: 3.515486, return_mean_20_cs_z: -0.043144, amplitude_mean_20_cs_z: 0.435516, turnover_mean_20_cs_z: -0.018582, MA_5_cs_z: -0.173359, MA_10_cs_z: -0.173366, y_pred_Y_future_5d_return: 0.003924
ETF 512010: 开盘: 0.357, 收盘: 0.358, 最高: 0.36, 最低: 0.356, 成交量: 9731562.0, 成交额: 348565696.0, 振幅: 1.12, 涨跌幅: 0.28, 涨跌额: 0.001, 换手率: 2.05, momentum_20: 0.040698, volatility_20: 0.005903, volume_mean_20: 13290682.9, return_mean_20: 0.202, amplitude_mean_20: 1.4875, turnover_mean_20: 2.794, MA_5: 0.3566, MA_10: 0.3536, momentum_20_cs_z: -0.762882, volatility_20_cs_z: -0.841546, volume_mean_20_cs_z: 1.562831, return_mean_20_cs_z: -0.762202, amplitude_mean_20_cs_z: -0.309389, turnover_mean_20_cs_z: -0.372505, MA_5_cs_z: -0.920896, MA_10_cs_z: -0.921748, y_pred_Y_future_5d_return: 0.003653
ETF 588030: 开盘: 0.983, 收盘: 0.969, 最高: 0.983, 最低: 0.965, 成交量: 2996241.0, 成交额: 290902153.0, 振幅: 1.83, 涨跌幅: -1.72, 涨跌额: -0.017, 换手率: 6.83, momentum_20: 0.116359, volatility_20: 0.015955, volume_mean_20: 2747611.9, return_mean_20: 0.5645, amplitude_mean_20: 2.629, turnover_mean_20: 6.26, MA_5: 0.982, MA_10: 0.9706, momentum_20_cs_z: 0.984099, volatility_20_cs_z: 0.727211, volume_mean_20_cs_z: -0.077757, return_mean_20_cs_z: 0.981333, amplitude_mean_20_cs_z: 1.580186, turnover_mean_20_cs_z: 0.176968, MA_5_cs_z: -0.268493, MA_10_cs_z: -0.272704, y_pred_Y_future_5d_return: 0.003569
ETF 159871: 开盘: 0.541, 收盘: 0.539, 最高: 0.541, 最低: 0.536, 成交量: 19428.0, 成交额: 2090364.5, 振幅: 0.92, 涨跌幅: -0.55, 涨跌额: -0.003, 换手率: 0.19, momentum_20: 0.091093, volatility_20: 0.014193, volume_mean_20: 48046.4, return_mean_20: 0.446, amplitude_mean_20: 1.9255, turnover_mean_20: 0.468, MA_5: 0.5392, MA_10: 0.5362, momentum_20_cs_z: 0.400716, volatility_20_cs_z: 0.452203, volume_mean_20_cs_z: -0.497831, return_mean_20_cs_z: 0.411378, amplitude_mean_20_cs_z: 0.415652, turnover_mean_20_cs_z: -0.741251, MA_5_cs_z: -0.742877, MA_10_cs_z: -0.741242, y_pred_Y_future_5d_return: 0.003425
ETF 510180: 开盘: 3.352, 收盘: 3.349, 最高: 3.352, 最低: 3.339, 成交量: 36757.0, 成交额: 12881361.0, 振幅: 0.39, 涨跌幅: -0.09, 涨跌额: -0.003, 换手率: 0.07, momentum_20: 0.060817, volatility_20: 0.005407, volume_mean_20: 129194.5, return_mean_20: 0.297, amplitude_mean_20: 1.025, turnover_mean_20: 0.232, MA_5: 3.3308, MA_10: 3.3128, momentum_20_cs_z: -0.298334, volatility_20_cs_z: -0.918868, volume_mean_20_cs_z: -0.485204, return_mean_20_cs_z: -0.305276, amplitude_mean_20_cs_z: -1.074985, turnover_mean_20_cs_z: -0.778664, MA_5_cs_z: 2.247841, MA_10_cs_z: 2.253563, y_pred_Y_future_5d_return: 0.002481
ETF 159920: 开盘: 1.414, 收盘: 1.413, 最高: 1.42, 最低: 1.407, 成交量: 5269087.0, 成交额: 744695489.7, 振幅: 0.92, 涨跌幅: 0.14, 涨跌额: 0.002, 换手率: 7.19, momentum_20: 0.11788, volatility_20: 0.011822, volume_mean_20: 7407368.4, return_mean_20: 0.565, amplitude_mean_20: 1.706, turnover_mean_20: 10.1115, MA_5: 1.4024, MA_10: 1.3864, momentum_20_cs_z: 1.019201, volatility_20_cs_z: 0.082197, volume_mean_20_cs_z: 0.647339, return_mean_20_cs_z: 0.983738, amplitude_mean_20_cs_z: 0.052304, turnover_mean_20_cs_z: 0.787554, MA_5_cs_z: 0.181893, MA_10_cs_z: 0.175772, y_pred_Y_future_5d_return: 0.002057
ETF 159691: 开盘: 1.111, 收盘: 1.118, 最高: 1.122, 最低: 1.111, 成交量: 955156.0, 成交额: 106762300.3, 振幅: 0.99, 涨跌幅: 0.63, 涨跌额: 0.007, 换手率: 1.8, momentum_20: 0.093933, volatility_20: 0.008519, volume_mean_20: 1725752.45, return_mean_20: 0.453, amplitude_mean_20: 1.2765, turnover_mean_20: 3.2535, MA_5: 1.1084, MA_10: 1.1039, momentum_20_cs_z: 0.466298, volatility_20_cs_z: -0.433275, volume_mean_20_cs_z: -0.236766, return_mean_20_cs_z: 0.445046, amplitude_mean_20_cs_z: -0.658666, turnover_mean_20_cs_z: -0.299659, MA_5_cs_z: -0.133077, MA_10_cs_z: -0.128928, y_pred_Y_future_5d_return: 0.00134
ETF 515800: 开盘: 1.001, 收盘: 0.998, 最高: 1.001, 最低: 0.995, 成交量: 336865.0, 成交额: 33627044.0, 振幅: 0.6, 涨跌幅: -0.3, 涨跌额: -0.003, 换手率: 0.81, momentum_20: 0.065101, volatility_20: 0.005807, volume_mean_20: 518533.55, return_mean_20: 0.3185, amplitude_mean_20: 1.0915, turnover_mean_20: 1.254, MA_5: 0.9926, MA_10: 0.9863, momentum_20_cs_z: -0.199416, volatility_20_cs_z: -0.856522, volume_mean_20_cs_z: -0.42462, return_mean_20_cs_z: -0.201866, amplitude_mean_20_cs_z: -0.964904, turnover_mean_20_cs_z: -0.616644, MA_5_cs_z: -0.257137, MA_10_cs_z: -0.25577, y_pred_Y_future_5d_return: 0.000989
ETF 159572: 开盘: 1.171, 收盘: 1.151, 最高: 1.171, 最低: 1.143, 成交量: 199123.0, 成交额: 22937119.364, 振幅: 2.39, 涨跌幅: -1.96, 涨跌额: -0.023, 换手率: 7.44, momentum_20: 0.126223, volatility_20: 0.016979, volume_mean_20: 154016.3, return_mean_20: 0.61, amplitude_mean_20: 2.6905, turnover_mean_20: 5.7525, MA_5: 1.1514, MA_10: 1.1265, momentum_20_cs_z: 1.211844, volatility_20_cs_z: 0.886993, volume_mean_20_cs_z: -0.481341, return_mean_20_cs_z: 1.200177, amplitude_mean_20_cs_z: 1.681989, turnover_mean_20_cs_z: 0.096513, MA_5_cs_z: -0.08701, MA_10_cs_z: -0.104552, y_pred_Y_future_5d_return: 0.000742
ETF 560610: 开盘: 0.919, 收盘: 0.915, 最高: 0.92, 最低: 0.913, 成交量: 5591447.0, 成交额: 523514893.0, 振幅: 0.76, 涨跌幅: -0.54, 涨跌额: -0.005, 换手率: 12.52, momentum_20: 0.070175, volatility_20: 0.006004, volume_mean_20: 7752804.8, return_mean_20: 0.342, amplitude_mean_20: 1.121, turnover_mean_20: 17.3605, MA_5: 0.9106, MA_10: 0.9037, momentum_20_cs_z: -0.08226, volatility_20_cs_z: -0.825754, volume_mean_20_cs_z: 0.701092, return_mean_20_cs_z: -0.088837, amplitude_mean_20_cs_z: -0.916072, turnover_mean_20_cs_z: 1.936754, MA_5_cs_z: -0.344986, MA_10_cs_z: -0.344862, y_pred_Y_future_5d_return: 0.000639
ETF 159847: 开盘: 0.374, 收盘: 0.372, 最高: 0.375, 最低: 0.371, 成交量: 153667.0, 成交额: 5723235.2, 振幅: 1.07, 涨跌幅: -0.8, 涨跌额: -0.003, 换手率: 0.42, momentum_20: 0.036212, volatility_20: 0.007227, volume_mean_20: 321840.9, return_mean_20: 0.1805, amplitude_mean_20: 1.7385, turnover_mean_20: 0.8795, MA_5: 0.3732, MA_10: 0.369, momentum_20_cs_z: -0.86646, volatility_20_cs_z: -0.634844, volume_mean_20_cs_z: -0.455227, return_mean_20_cs_z: -0.865612, amplitude_mean_20_cs_z: 0.106103, turnover_mean_20_cs_z: -0.676015, MA_5_cs_z: -0.920718, MA_10_cs_z: -0.921582, y_pred_Y_future_5d_return: 0.000596
ETF 159781: 开盘: 0.538, 收盘: 0.532, 最高: 0.538, 最低: 0.53, 成交量: 892009.0, 成交额: 47517308.84, 振幅: 1.48, 涨跌幅: -1.3, 涨跌额: -0.007, 换手率: 0.76, momentum_20: 0.096907, volatility_20: 0.010781, volume_mean_20: 1754458.9, return_mean_20: 0.4685, amplitude_mean_20: 1.9385, turnover_mean_20: 1.5035, MA_5: 0.531, MA_10: 0.5247, momentum_20_cs_z: 0.53496, volatility_20_cs_z: -0.080166, volume_mean_20_cs_z: -0.2323, return_mean_20_cs_z: 0.519597, amplitude_mean_20_cs_z: 0.437171, turnover_mean_20_cs_z: -0.577091, MA_5_cs_z: -0.751662, MA_10_cs_z: -0.753646, y_pred_Y_future_5d_return: 0.000328
ETF 512980: 开盘: 0.817, 收盘: 0.801, 最高: 0.817, 最低: 0.799, 成交量: 1714932.0, 成交额: 137715186.0, 振幅: 2.2, 涨跌幅: -1.96, 涨跌额: -0.016, 换手率: 3.14, momentum_20: 0.095759, volatility_20: 0.014354, volume_mean_20: 1309362.25, return_mean_20: 0.468, amplitude_mean_20: 2.4335, turnover_mean_20: 2.4, MA_5: 0.8092, MA_10: 0.7948, momentum_20_cs_z: 0.508453, volatility_20_cs_z: 0.477321, volume_mean_20_cs_z: -0.30156, return_mean_20_cs_z: 0.517192, amplitude_mean_20_cs_z: 1.256566, turnover_mean_20_cs_z: -0.434967, MA_5_cs_z: -0.453619, MA_10_cs_z: -0.46232, y_pred_Y_future_5d_return: 0.000223
ETF 159307: 开盘: 0.983, 收盘: 0.988, 最高: 0.989, 最低: 0.982, 成交量: 103095.0, 成交额: 10699343.9, 振幅: 0.71, 涨跌幅: 0.61, 涨跌额: 0.006, 换手率: 0.23, momentum_20: 0.033473, volatility_20: 0.004893, volume_mean_20: 95483.5, return_mean_20: 0.166, amplitude_mean_20: 0.867, turnover_mean_20: 0.2135, MA_5: 0.9782, MA_10: 0.9782, momentum_20_cs_z: -0.929699, volatility_20_cs_z: -0.999175, volume_mean_20_cs_z: -0.49045, return_mean_20_cs_z: -0.935354, amplitude_mean_20_cs_z: -1.336529, turnover_mean_20_cs_z: -0.781597, MA_5_cs_z: -0.272564, MA_10_cs_z: -0.264507, y_pred_Y_future_5d_return: 0.000222
ETF 512480: 开盘: 1.062, 收盘: 1.043, 最高: 1.063, 最低: 1.04, 成交量: 10305885.0, 成交额: 1079485359.0, 振幅: 2.15, 涨跌幅: -2.34, 涨跌额: -0.025, 换手率: 7.36, momentum_20: 0.102537, volatility_20: 0.018278, volume_mean_20: 9708442.45, return_mean_20: 0.505, amplitude_mean_20: 2.551, turnover_mean_20: 6.936, MA_5: 1.0642, MA_10: 1.0533, momentum_20_cs_z: 0.664948, volatility_20_cs_z: 1.089714, volume_mean_20_cs_z: 1.005405, return_mean_20_cs_z: 0.695153, amplitude_mean_20_cs_z: 1.451069, turnover_mean_20_cs_z: 0.284135, MA_5_cs_z: -0.18043, MA_10_cs_z: -0.183505, y_pred_Y_future_5d_return: 4.9e-05
ETF 159715: 开盘: 0.719, 收盘: 0.713, 最高: 0.719, 最低: 0.71, 成交量: 72620.0, 成交额: 5186017.8, 振幅: 1.25, 涨跌幅: -0.7, 涨跌额: -0.005, 换手率: 1.63, momentum_20: 0.06577, volatility_20: 0.014561, volume_mean_20: 104401.8, return_mean_20: 0.3275, amplitude_mean_20: 2.024, turnover_mean_20: 2.3465, MA_5: 0.7102, MA_10: 0.696, momentum_20_cs_z: -0.183983, volatility_20_cs_z: 0.509725, volume_mean_20_cs_z: -0.489062, return_mean_20_cs_z: -0.158578, amplitude_mean_20_cs_z: 0.578703, turnover_mean_20_cs_z: -0.443448, MA_5_cs_z: -0.55968, MA_10_cs_z: -0.568884, y_pred_Y_future_5d_return: -9.3e-05
ETF 159967: 开盘: 0.424, 收盘: 0.418, 最高: 0.424, 最低: 0.416, 成交量: 1547469.0, 成交额: 64880186.916, 振幅: 1.89, 涨跌幅: -1.42, 涨跌额: -0.006, 换手率: 2.71, momentum_20: 0.126685, volatility_20: 0.015119, volume_mean_20: 2798369.5, return_mean_20: 0.6085, amplitude_mean_20: 2.4315, turnover_mean_20: 4.905, MA_5: 0.4186, MA_10: 0.4123, momentum_20_cs_z: 1.222501, volatility_20_cs_z: 0.596832, volume_mean_20_cs_z: -0.069859, return_mean_20_cs_z: 1.192963, amplitude_mean_20_cs_z: 1.253255, turnover_mean_20_cs_z: -0.037843, MA_5_cs_z: -0.872079, MA_10_cs_z: -0.874879, y_pred_Y_future_5d_return: -0.000104
ETF 513310: 开盘: 1.5, 收盘: 1.489, 最高: 1.501, 最低: 1.484, 成交量: 983793.0, 成交额: 146437097.0, 振幅: 1.13, 涨跌幅: -1.46, 涨跌额: -0.022, 换手率: 5.43, momentum_20: 0.104599, volatility_20: 0.014618, volume_mean_20: 2986835.3, return_mean_20: 0.5085, amplitude_mean_20: 1.7165, turnover_mean_20: 16.4895, MA_5: 1.501, MA_10: 1.487, momentum_20_cs_z: 0.712567, volatility_20_cs_z: 0.518661, volume_mean_20_cs_z: -0.040532, return_mean_20_cs_z: 0.711987, amplitude_mean_20_cs_z: 0.069685, turnover_mean_20_cs_z: 1.798673, MA_5_cs_z: 0.287526, MA_10_cs_z: 0.284278, y_pred_Y_future_5d_return: -0.000161
