date,code,name,llm_score,traditional_score,second_stage_llm
2025-06-27,159852,软件ETF,0.95,0.0126688425234583,deepseek-chat
2025-06-27,159687,亚太精选ETF,0.94,0.0122892919372157,deepseek-chat
2025-06-27,516310,银行ETF易方达,0.93,0.001316250925117,deepseek-chat
2025-06-27,510880,红利ETF,0.92,0.0004760061184243,deepseek-chat
2025-06-27,515080,中证红利ETF,0.91,-0.0002925291833391,deepseek-chat
2025-06-27,159910,基本面120ETE,0.9,-0.000321872089823,deepseek-chat
2025-06-27,159871,有色金属ETF,0.89,-0.0004370402917403,deepseek-chat
2025-06-27,159837,生物科技ETF,0.88,-0.0006292715197407,deepseek-chat
2025-06-27,512980,传媒ETF,0.87,-0.0006531014323021,deepseek-chat
2025-06-27,159307,红利低波100ETF,0.86,-0.001376989008934,deepseek-chat
