date,code,name,llm_score,traditional_score,second_stage_llm
2025-09-19,515980,人工智能ETF,0.015804,0.0158039747174114,deepseek-chat
2025-09-19,159781,科创创业ETF,0.013471,0.0134709001197567,deepseek-chat
2025-09-19,159847,医疗ETF易方达,0.012033,0.012032636014863,deepseek-chat
2025-09-19,513330,恒生互联网ETF,0.011462,0.011461527957316,deepseek-chat
2025-09-19,159916,深F60ETF,0.010471,0.010471039037219,deepseek-chat
2025-09-19,159995,芯片ETF,0.006387,0.0063868251814303,deepseek-chat
2025-09-19,513310,中韩半导体ETF,0.006212,0.0062117240084039,deepseek-chat
2025-09-19,562500,机器人ETF,0.00613,0.0061301002348108,deepseek-chat
2025-09-19,513050,中概互联网ETF,0.005725,0.005724533734516,deepseek-chat
2025-09-19,515700,新能车ETF,0.005225,0.0052245898961239,deepseek-chat
