date,code,name,llm_score,traditional_score,second_stage_llm
2026-02-27,159518,标普油气ETF,0.95,0.0255567052645499,deepseek-chat
2026-02-27,518850,黄金ETF华夏,0.94,0.0073547661515897,deepseek-chat
2026-02-27,513330,恒生互联网ETF,0.93,0.0031828358357834,deepseek-chat
2026-02-27,515010,券商ETF基金,0.92,0.0008503748721452,deepseek-chat
2026-02-27,515400,大数据ETF,0.91,0.0006942121514909,deepseek-chat
2026-02-27,510050,上证50ETF,0.9,0.0004202548272424,deepseek-chat
2026-02-27,159903,深成ETF,0.89,-0.0004169661668723,deepseek-chat
2026-02-27,159307,红利低波100ETF,0.88,-0.0008268468966414,deepseek-chat
2026-02-27,512750,基本面50ETF,0.87,-0.0008551542996056,deepseek-chat
2026-02-27,562310,沪深300成长ETF,0.86,-0.0008590136130204,deepseek-chat
