code,name,llm_score,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,momentum_20,volatility_20,volume_mean_20,return_mean_20,amplitude_mean_20,turnover_mean_20,MA_5,MA_10,y_pred_Y_next_day_return,y_pred_Y_future_5d_return,y_pred_Y_future_10d_return,y_pred_Y_future_5d_vol_change,y_pred_Y_future_10d_vol_change
159687,亚太精选ETF,0.95,1.693,1.702,1.747,1.674,3126602,533088570.755,4.33,1.01,0.017,25.17,0.105194805194805,0.0110617631495318,445719.2,0.5075000000000001,1.3664999999999998,3.589,1.6782,1.6539,0.0048761146230334,0.0114361276277328,0.0070704305234552,0.7517067899437023,0.3374507527062705
159915,创业板ETF,0.92,3.286,3.335,3.355,3.241,12918381,4271421135.064,3.46,1.31,0.043,7.28,0.0467671060891399,0.0117163701271076,18871569.6,0.2355000000000002,2.1665,10.64,3.3132000000000006,3.308,0.0018812961120948,0.0036346892173807,-0.0031057824906388,0.5507923253448256,0.3743534122006785
512980,传媒ETF,0.9,1.216,1.219,1.237,1.201,8999911,1096752093.0,2.92,-1.06,-0.013,11.32,0.2214428857715431,0.0368285423169011,12493596.6,1.0685000000000002,4.6385000000000005,15.709,1.2032,1.1962,0.0032118270785463,0.0308042047935025,0.0011996194080954,0.1014383968655021,-0.2716139091574696
159930,能源ETF,0.88,1.622,1.611,1.652,1.582,970346,156628090.0,4.34,-0.12,-0.002,10.57,0.1011619958988379,0.0146781609252624,528882.45,0.4935000000000001,2.259,5.7585,1.5872,1.5474,0.0055105567278387,0.0132043010479084,0.0030239757986818,0.5584083997295476,0.3088774043652674
515220,煤炭ETE,0.86,1.135,1.13,1.168,1.116,10368467,1178912455.0,4.61,0.09,0.001,12.43,0.0992217898832683,0.0177628469607442,6404873.05,0.4889999999999999,2.2920000000000003,7.6785,1.1114000000000002,1.0947,0.0099066063152106,0.0088808348281816,-0.0019867753020595,0.2977968105215212,0.1625719024351439
510500,中证500ETF,0.84,8.518,8.44,8.594,8.232,12838777,10756242145.0,4.21,-1.76,-0.151,13.05,0.12144565506245,0.014438677479331,11635231.55,0.5845,2.1925,11.828,8.581,8.5197,0.0023486898008341,0.0146473652889452,0.0007340246522092,0.0736515137010187,0.1353367974803798
159967,创业板成长ETF,0.82,0.618,0.641,0.645,0.614,4998955,315301505.548,4.98,3.05,0.019,10.76,0.0078616352201257,0.0155062510091622,3426654.7,0.0495000000000002,2.858,7.372999999999999,0.6306,0.6299,0.0014192368946124,0.0020764286013973,-0.0034076514839558,-0.1363682539730693,0.1254282825132595
159399,现全流FTE,0.8,1.213,1.193,1.214,1.179,6902448,827695043.055,2.87,-2.05,-0.025,16.47,0.0446584938704028,0.0092774191853476,2068043.85,0.222,1.378,4.935,1.1998000000000002,1.1938,1.050124691126904e-05,0.0066206825922764,0.0059186706385291,-0.269271313209632,0.2694603464085177
159529,标普消费ETF,0.78,1.374,1.372,1.445,1.371,9844064,1380335146.603,5.37,-0.36,-0.005,142.97,0.0,0.0048806982688734,1525010.45,-1.52655665885959e-16,1.056,22.1485,1.3786,1.3790999999999998,0.0018683797973792,0.0028394542965355,-0.0257474875738159,1.58507943009042,0.8787837323724258
588030,科创100指数ETF,0.76,1.57,1.575,1.588,1.525,3072930,480815177.0,3.99,-0.25,-0.004,5.96,0.1339092872570193,0.0204797767964319,2604712.05,0.651,3.0115000000000003,5.0485,1.5948,1.5879,0.0062581792834456,0.0004810013822,-0.0120308995598615,0.2971449699807654,0.1404793856551169
