code,name,llm_score,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,momentum_20,volatility_20,volume_mean_20,return_mean_20,amplitude_mean_20,turnover_mean_20,MA_5,MA_10,y_pred_Y_next_day_return,y_pred_Y_future_5d_return,y_pred_Y_future_10d_return,y_pred_Y_future_5d_vol_change,y_pred_Y_future_10d_vol_change
512480,半导体ETF,0.95,1.672,1.702,1.717,1.66,13113621,2211529787.0,3.46,3.21,0.053,9.44,0.2053824362606233,0.0176649758681131,9454712.1,0.953,2.532,6.8045,1.6413999999999995,1.6128,0.0019883419897728,0.0004208715917675,-0.007210848417684,0.3515045903317028,0.1496443330452588
159995,芯片ETF,0.92,1.946,1.987,1.999,1.938,5716664,1122929794.311,3.17,3.38,0.065,4.02,0.1834425253126861,0.0178287182723876,5134777.5,0.8605,2.4785,3.6075,1.9236,1.8965,0.0010288565462151,0.0002360139943121,-0.0107243786315042,0.2497063619136231,0.1097600639509175
510500,中证500ETF,0.89,8.318,8.295,8.353,8.24,20507550,16986109617.0,1.37,0.22,0.018,20.85,0.1525635681533972,0.0107615151044568,6390556.85,0.7175,1.6135000000000002,6.4965,8.294599999999999,8.1155,-0.0011609752354388,0.013632819327455,-0.0035430244845474,0.6945947866969562,0.5051510653182651
588000,科创50ETF,0.86,1.587,1.593,1.609,1.574,36915235,5866924842.0,2.23,1.27,0.02,7.56,0.1411174785100286,0.0155642010273591,30205402.35,0.674,2.2015,6.184,1.5776,1.5477,-0.0006887877520606,0.0001084238869346,0.0075645799485389,0.2248834871009309,0.0948316415735707
512100,中证1000ETF,0.83,3.326,3.295,3.33,3.269,19071445,6355260291.0,1.85,-0.27,-0.009,23.18,0.1307481125600549,0.0114784788303647,6504013.15,0.623,1.711,7.904999999999999,3.3128,3.2443,-7.315454888244289e-05,0.0106965847112523,0.0016039113104164,0.3717637174057654,0.1198840526844772
159915,创业板ETF,0.8,3.382,3.346,3.394,3.337,40925188,13720977212.367,1.7,-0.18,-0.006,23.08,0.0575221238938052,0.0126747878780476,15727132.7,0.2875000000000002,1.852,8.8675,3.3414,3.3203,0.0013423016644284,0.0275204113422863,0.0023274409389456,0.4017178123708435,0.0871768336336912
510300,沪深300ETF,0.77,4.782,4.736,4.796,4.715,53201665,25922582412.0,1.7,-0.34,-0.016,11.88,0.034965034965035,0.0072862232619824,13514145.2,0.1745,1.1755,3.019,4.758799999999999,4.7591,0.0023202468757864,0.0260814195393287,-0.0007736383252496,1.0459977740491349,1.3907897886961629
159715,稀土ETF易方达,0.74,1.328,1.328,1.346,1.325,895890,119570554.76,1.58,0.08,0.001,16.01,0.1783496007098493,0.0202517974454543,749435.2,0.8439999999999998,2.479,13.393,1.3506,1.3188,-0.0013675794064089,-0.0016633681993316,-0.0121931369980147,0.1219831644100165,0.007150139926463
510050,上证50ETF,0.71,3.193,3.16,3.207,3.142,34763667,11018656854.0,2.04,-0.63,-0.02,15.15,0.0333551340745585,0.0076045670120821,9594869.3,0.1669999999999999,1.1615,4.18,3.1918,3.1995,0.0017872217631617,0.0257204212573891,-0.0019313351664289,0.7703704667025351,1.0207360147884692
159852,软件ETF,0.68,1.026,1.011,1.059,1.01,25862558,2669949382.458,4.71,-2.79,-0.029,19.0,0.2021403091557669,0.0283467496742774,12008148.45,0.9614999999999996,3.01,8.8205,1.0346,0.9747,0.0036954532514404,-0.0009067223698324,-0.0138778908039435,-0.0090040606339014,-0.167156328891839
515400,大数据ETF,0.65,1.107,1.099,1.132,1.093,2017919,223230338.0,3.46,-2.48,-0.028,12.06,0.2143646408839778,0.0308129202924328,1471802.9,1.021,2.825,8.7995,1.1224,1.0572,0.007001415416184,-0.000201244300404,-0.0096488403366197,-0.3783536458204175,-0.3589942242553814
512660,军工ETF,0.62,1.507,1.495,1.525,1.482,4450941,667746720.0,2.86,-0.53,-0.008,5.62,0.2194127243066885,0.0319998798586194,5560225.9,1.0460000000000005,3.473,7.0235,1.559,1.5167000000000002,0.0006218471545343,0.0034590550311868,-0.0132941649771231,-0.1263579947001533,-0.5098478396387526
513050,中概互联网ETF,0.59,1.55,1.525,1.553,1.523,14196124,2179262565.0,1.95,-0.91,-0.014,4.35,0.0262449528936743,0.0153026997562572,12147567.4,0.1399999999999999,1.4135,3.725,1.5442,1.5305,-1.4675365080384288e-05,0.008487985063645,0.0211122296519208,0.1727389895201486,0.0556413426190498
159883,医疗器械ETF,0.56,0.543,0.532,0.547,0.531,6213694,332921373.656,2.95,-2.03,-0.011,4.9,0.0747474747474747,0.0185435521042682,6030017.0,0.3765000000000001,1.965,4.7515,0.5448000000000001,0.5337000000000001,0.0012030459315338,0.0013993010579857,-0.0027734385540876,-0.1392378794239508,-0.162022530817871
513060,恒生医疗ETF,0.53,0.666,0.664,0.674,0.661,9845265,655619800.0,1.94,-0.9,-0.006,9.41,0.0957095709570958,0.0180838688279885,13464145.75,0.4729999999999998,2.1415,12.875,0.6666000000000001,0.6511,0.0001946005714275,1.2878193883804773e-05,-0.0065653984711579,0.0729791262356266,-0.0211296228706056
159847,医疗ETF易方达,0.5,0.451,0.442,0.454,0.441,682100,30380352.9,2.87,-2.43,-0.011,2.03,0.096774193548387,0.0162144046079631,582347.0,0.4754999999999999,1.9335,1.733,0.452,0.4403,0.0008185614819806,0.0028722959376646,-0.004387076791989,-0.1748902628402605,-0.1066333599338007
159687,亚太精选ETF,0.47,1.65,1.648,1.66,1.641,349727,57658912.3,1.16,0.43,0.007,2.82,0.0827858081471746,0.0097073993147431,200751.55,0.4030000000000001,0.914,1.616,1.63,1.6155000000000002,0.000485995590196,0.0016669323374189,0.0097165280834841,0.1935723862563484,0.0634885739726719
518850,黄金ETF华夏,0.44,9.923,9.924,9.948,9.897,548741,544324894.0,0.51,-0.16,-0.016,3.29,0.0583342220326328,0.0110124092618951,674542.25,0.2905000000000001,0.8695,4.042,9.9136,9.761500000000002,-0.0003693176505269,0.0012224866756273,0.0062381942735505,0.2342219379116186,0.1642122903148498
