code,name,llm_score,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,momentum_20,volatility_20,volume_mean_20,return_mean_20,amplitude_mean_20,turnover_mean_20,MA_5,MA_10,y_pred_Y_next_day_return,y_pred_Y_future_5d_return,y_pred_Y_future_10d_return,y_pred_Y_future_5d_vol_change,y_pred_Y_future_10d_vol_change
513330,恒生互联网ETF,0.95,0.57,0.57,0.577,0.569,92486753,5293591270.0,1.43,1.97,0.011,11.76,0.0754716981132073,0.017773000269478,72647868.5,0.3805,1.964,9.2385,0.555,0.5431000000000001,0.0004965013203775,0.0163346400476932,0.0138126909381937,-0.1260575894198563,0.1257377376918339
159995,芯片ETF,0.92,1.62,1.647,1.678,1.613,8738276,1440456947.933,4.0,1.48,0.024,6.14,0.2218100890207714,0.0402144554329551,8939366.65,1.082,4.643,6.282,1.5638,1.5729,-0.0079169923177846,0.0210587917317565,0.0295258656177491,-0.1017116408378562,-0.3549274231643383
512480,半导体ETF,0.9,1.341,1.366,1.391,1.333,14955082,2045816366.0,4.33,1.86,0.025,10.76,0.1837088388214907,0.0385870982974697,17999932.3,0.9159999999999996,4.562,12.951999999999998,1.299,1.3096,-0.006908105542826,0.0038660456853407,0.0148959967335507,-0.2113475720555749,-0.2996127913971728
513050,中概互联网ETF,0.88,1.66,1.642,1.667,1.641,22704530,3752545665.0,1.61,1.67,0.027,6.96,0.1094594594594593,0.017311350752651,17487546.85,0.535,1.6625,5.363,1.6054000000000002,1.5673,0.0001216849367425,0.0027372588973446,0.0206331843145841,-0.0060304772519651,-0.0452126954086645
515050,5G通信ETF,0.86,2.002,2.017,2.05,1.99,2567599,518998512.0,2.93,-1.61,-0.033,7.75,0.3331130204890946,0.0441336095445593,2329045.35,1.5415,5.6075,7.0345,1.9112,1.9105,0.0064578350961959,0.0381951726507522,0.0759857891832042,-0.0894283194563398,-0.218093305960747
515980,人工智能ETF,0.84,0.855,0.85,0.86,0.836,4366071,742479931.0,2.81,-0.58,-0.005,3.98,0.3137557959814527,0.0430939109365512,5011505.35,1.4619999999999995,5.327,4.5655,0.8109999999999999,0.8163,-3.1694250122556745e-05,0.0222065499104286,0.0730156298525213,0.1048840093567567,-0.1552696109187177
588000,科创50ETF,0.82,1.393,1.406,1.43,1.388,44578315,6290846098.0,3.02,0.93,0.013,9.13,0.2141623488773747,0.0358041657326879,54940561.1,1.034,4.1225000000000005,11.248,1.351,1.3553,-0.0041986553051689,0.0166155937245239,-0.0116314278345559,-0.0423442147548041,-0.396843906740409
159781,科创创业ETF,0.8,0.85,0.851,0.862,0.844,4193887,358123224.126,2.1,-0.93,-0.008,3.42,0.2874432677760967,0.0352828818856234,6696385.0,1.33,4.426500000000001,5.4595,0.8238,0.8187,0.003707500052873,0.0145268041454694,0.006411744471109,0.0642492984854716,-0.2760651663494892
513060,恒生医疗ETF,0.78,0.75,0.741,0.75,0.736,32365612,2403121170.0,1.89,0.27,0.002,30.95,0.0334728033472804,0.0226437857336888,35915383.05,0.1894999999999998,3.225,34.3425,0.7462,0.7413000000000001,0.0001401473571905,0.0132446090246014,0.0408605362572191,0.4456299747125796,-0.0257316154435899
159682,创业50ETF,0.76,1.386,1.373,1.39,1.366,2334690,321826109.565,1.73,-1.15,-0.016,7.53,0.2237076648841354,0.0309931702380529,3382433.1,1.0585,4.0205,10.913,1.3404,1.3254,0.0035649703176139,0.0032433685960437,-0.0091181174939798,0.0040512812197042,-0.2740393248544677
159939,信息技术ETF,0.74,0.854,0.86,0.873,0.849,609170,52647376.666,2.81,0.82,0.007,4.97,0.1780821917808219,0.0311823278638756,881071.2,0.8684999999999998,3.959000000000001,7.188,0.8211999999999999,0.8193000000000001,-0.0008506746634468,-0.0002165128199522,-0.0069607920360583,-0.0430271879327084,-0.3770986519089943
159807,科技ETF,0.72,0.696,0.698,0.706,0.688,959751,67047245.278,2.58,0.0,0.0,9.03,0.2118055555555555,0.0319934544016518,1234155.65,1.012,3.828500000000001,11.6085,0.6742,0.6751,-0.0013806385065839,-0.000798476737267,-0.007794488929881,-0.0648290089787086,-0.4698437599566597
515790,光伏ETF,0.7,0.902,0.892,0.908,0.889,13567796,1216076648.0,2.1,-1.22,-0.011,13.24,0.1494845360824741,0.0241804599824243,13219556.7,0.7259999999999999,3.1915000000000004,12.903,0.8948,0.8727,0.0006731609041002,-0.0014982175742098,-0.0179488978364767,0.057942670795868,0.0177375631307887
515700,新能车ETF,0.68,2.208,2.195,2.226,2.18,404938,89269459.0,2.08,-0.72,-0.016,5.28,0.1968375136314066,0.0229036852885313,610902.8,0.928,3.1915,7.969499999999999,2.197,2.1116,-3.639098369277234e-05,-0.0017155229867895,-0.0170685142518751,0.0839092336302144,0.0473679380881337
562500,机器人ETF,0.66,1.047,1.039,1.058,1.037,18543678,1940138565.0,2.01,-0.76,-0.008,7.8,0.0811654526534859,0.0206223881909384,18556165.8,0.4114999999999998,3.222,7.802,1.0318,1.0166,0.0016980327458232,-0.000330584982525,-0.0146889469930666,0.147538230127025,0.041012902726505
512690,酒ETF,0.64,0.628,0.621,0.637,0.62,23356696,1460640299.0,2.71,-1.11,-0.007,6.63,0.0688468158347677,0.015385499372933,27240184.8,0.345,2.2975000000000003,7.730500000000001,0.6242,0.6201000000000001,-0.0005796296116169,-0.0021316113121829,-0.0128427689592062,0.2347998755468574,0.1127663719547514
516080,创新药ETF易方达,0.62,0.769,0.771,0.779,0.76,433193,33266189.0,2.47,0.39,0.003,2.31,0.0532786885245901,0.0226699417843067,499399.8,0.2849999999999998,3.5735,2.6625000000000005,0.775,0.7761,-0.0004727251634746,0.0052478935592294,0.0037871030784444,0.4423866117789108,-0.0975348087665775
562310,沪深300成长ETF,0.6,0.979,0.969,0.98,0.968,942077,91776268.0,1.23,-0.41,-0.004,13.26,0.1346604215456674,0.0182521231473113,526991.8,0.649,2.517,7.416500000000001,0.9568,0.9497,0.0003934489990967,0.0044345998069884,0.003550220318774,0.1345920755774469,0.0289873911477421
159938,医药卫生ETF,0.58,0.76,0.751,0.76,0.744,1408304,105883963.0,2.13,0.13,0.001,1.76,0.0445062586926285,0.0159734949290736,1266422.3,0.23,2.56,1.587,0.7550000000000001,0.7524,-0.0010475426342883,0.0031259542304282,-0.0074174800271289,0.256089558033463,0.1226852194171953
518850,黄金ETF华夏,0.56,7.978,8.0,8.012,7.978,371914,297444856.0,0.43,0.36,0.029,2.23,0.0748354158269515,0.006284823038854,355833.85,0.3625000000000001,0.5215,2.132,7.974200000000001,7.8697,-9.85253522006466e-05,0.0018175564979844,0.0209629499994927,0.5885402180318471,0.7248402329299626
517300,沪港深300ETF,0.54,0.933,0.928,0.937,0.928,39873,3719194.0,0.97,-0.43,-0.004,0.21,0.0654420206659012,0.0106361963907096,55998.5,0.323,1.5405000000000002,0.2885,0.9208,0.916,0.0004318651095281,0.0014328842857541,0.0068152490661806,0.1208870501253531,0.1420211608998652
159687,亚太精选ETF,0.52,1.51,1.516,1.517,1.505,91390,13826508.51,0.8,1.13,0.017,0.74,0.0277966101694915,0.0074913163107637,108268.85,0.1395,0.7695000000000001,0.8705,1.4940000000000002,1.4721,0.0003920142399093,0.0014113586550582,0.0026907826559191,0.181522492719943,0.3214059710682514
159307,红利低波100ETF,0.5,1.065,1.062,1.067,1.06,129137,14060736.6,0.66,-0.28,-0.003,0.44,0.0056818181818181,0.0061632683110859,163598.1,0.0319999999999999,0.9655,0.5585,1.0630000000000002,1.0604,-0.0001197087901185,0.0012425438632757,0.0054199862147964,0.3618268267518876,0.2083181948163274
510180,上证180ETF,0.48,3.986,3.976,4.005,3.969,264222,108241428.0,0.9,-0.28,-0.011,0.47,0.0731443994601888,0.0140395498114522,273859.25,0.362,1.8725,0.4875,3.9402,3.936900000000001,3.55354302954001e-05,0.0010163266033436,-0.0005127339222558,0.0815034961256452,-0.0973047855483909
513730,东南亚科技ETF,0.46,1.38,1.388,1.39,1.376,463639,64106573.0,1.02,1.39,0.019,5.27,0.0603514132925897,0.0091585945752254,438281.4,0.2974999999999999,0.9195,4.985,1.3642,1.3502,0.0003940521477778,0.0007518164074946,0.0092170749829777,0.1424383228246568,0.1127733842106743
563020,红利低波动ETF,0.44,1.212,1.206,1.214,1.203,335187,40898838.0,0.91,-0.58,-0.007,0.63,-0.0065897858319604,0.0061155707995366,437100.85,-0.0309999999999999,1.043,0.8254999999999999,1.2088,1.2092,-0.0003976496870324,0.0007513879206425,0.00052438030647,0.3143446995245469,0.2595369955090741
513290,纳指生物科技ETF,0.42,1.263,1.259,1.263,1.258,324082,40817998.0,0.4,1.12,0.014,3.13,0.0277551020408162,0.0075796440055668,400198.5,0.1379999999999998,0.5135,3.867,1.2532,1.2427,0.0005707788918218,0.0007207722106448,0.0231122378423295,0.4168517887532097,0.349361353153293
