code,name,llm_score,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,momentum_20,volatility_20,volume_mean_20,return_mean_20,amplitude_mean_20,turnover_mean_20,MA_5,MA_10,y_pred_Y_next_day_return,y_pred_Y_future_5d_return,y_pred_Y_future_10d_return,y_pred_Y_future_5d_vol_change,y_pred_Y_future_10d_vol_change
513310,中韩半导体ETF,0.95,2.281,2.239,2.297,2.238,16231962,3683386333.0,2.56,-2.86,-0.066,97.23,0.1464413722478237,0.022350209910481,18883755.3,0.7090000000000003,3.1585,113.115,2.272,2.2085,0.0001141174156763,0.0025095782935318,0.024079466559722,0.2302344648634736,0.1310825985202125
512580,环保ETF,0.94,1.25,1.245,1.269,1.24,241248,30181129.0,2.32,-0.56,-0.007,2.5,0.1485239852398523,0.0189860655970024,230172.55,0.7120000000000001,3.055,2.3825000000000003,1.2224,1.2113,0.0017611477560305,0.0004910418108045,-0.0096615211869678,0.213083316794545,-0.127402979391911
515700,新能车ETF,0.93,2.38,2.355,2.421,2.347,355294,84708046.0,3.09,-1.67,-0.04,4.64,0.1775,0.0217480614480795,616847.1,0.8424999999999999,3.4685,8.047,2.3427999999999995,2.3104,0.0035166229749541,-0.0004447408617728,-0.0124554251217751,0.088902571574375,0.0761616108627829
159995,芯片ETF,0.92,1.846,1.837,1.885,1.833,5785831,1076311699.823,2.8,-1.24,-0.023,4.07,0.1099697885196373,0.0308349659107765,7622698.0,0.5675000000000001,4.526,5.356,1.8172,1.7558,0.0044503091824765,0.0064538151786451,0.0158998140031632,0.0157279127218711,-0.2455778850278677
512480,半导体ETF,0.91,1.531,1.523,1.562,1.517,12136364,1868817735.0,2.91,-1.49,-0.023,8.73,0.1036231884057972,0.0304133156791238,14718818.55,0.5374999999999998,4.375,10.591,1.5082,1.4545,0.0056198863905084,0.006397126983546,-0.0113578667898375,-0.0456450727856902,-0.2167594070782487
159682,创业50ETF,0.9,1.472,1.447,1.497,1.446,2976790,437411078.608,3.43,-2.69,-0.04,9.6,0.1088122605363985,0.0291247368207976,3647603.0,0.5574999999999999,3.8025000000000007,11.769,1.4494,1.4311,0.004732476247544,0.0051374900253289,-0.0136590641740891,-0.1197492299318004,-0.3320877113959639
159781,科创创业ETF,0.89,0.922,0.906,0.933,0.903,3503753,321378503.889,3.23,-2.37,-0.022,2.86,0.1116564417177914,0.0298836471566529,4739991.95,0.5725,4.1175,3.865,0.9038,0.8862,0.0037438494389697,0.0039621624968083,-0.015326501928606,-0.0887252543084927,-0.2475828280191691
513330,恒生互联网ETF,0.88,0.601,0.595,0.604,0.594,71837707,4305622515.0,1.64,-2.14,-0.013,9.14,0.1226415094339621,0.0184660788403565,91164863.65,0.5965,2.4075,11.593,0.5965999999999999,0.5929,-0.0006071878438423,-0.0003620175854429,-0.0204513245797526,0.0392352471060665,-0.0081467672443334
159915,创业板ETF,0.87,3.193,3.129,3.226,3.126,16927559,5368043518.048,3.11,-2.55,-0.082,9.54,0.0921465968586385,0.0265065383398075,21822923.8,0.4740000000000001,3.4159999999999995,12.3045,3.135,3.1019,0.0043954246770981,0.0074719087537216,-0.0115296862580753,0.1324160260462767,-0.1928558134033615
515050,5G通信ETF,0.86,2.166,2.096,2.187,2.093,1978851,422512933.0,4.31,-3.81,-0.083,5.98,0.0826446280991737,0.0413555611477409,2577727.2,0.4785,5.274500000000001,7.785500000000001,2.1394,2.0837000000000003,-0.0008176582755889,0.015026148961613,0.032294837161148,-0.1514417588125787,-0.0065207134306242
