code,name,llm_score,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,momentum_20,volatility_20,volume_mean_20,return_mean_20,amplitude_mean_20,turnover_mean_20,MA_5,MA_10,y_pred_Y_next_day_return,y_pred_Y_future_5d_return,y_pred_Y_future_10d_return,y_pred_Y_future_5d_vol_change,y_pred_Y_future_10d_vol_change
515790,光伏ETF,0.95,0.935,0.953,0.955,0.927,6242017,590488184.0,2.99,1.93,0.018,6.09,-0.1175925925925926,0.0190385105905122,7313857.45,-0.6065,2.9295,7.138,0.9458,0.9456,-0.0006000699948043,0.0142975445111204,0.019951918562427,0.10848894797986,0.1071318306107592
517520,黄金股ETF,0.94,1.948,1.998,2.0,1.944,3820998,756595818.0,2.87,2.46,0.048,6.12,0.0493697478991597,0.0218612840770361,2149703.9,0.2639999999999999,2.237,3.4425,1.9742,1.9376,-0.0006702742506096,4.427862805358535e-05,-0.0049633100810662,-0.1121585738757408,-0.1622587818289584
159715,稀土ETF易方达,0.93,1.124,1.147,1.156,1.119,540799,61441982.7,3.3,2.23,0.025,9.67,-0.0401673640167364,0.0179824300964052,536307.55,-0.1890000000000002,2.3595,9.5855,1.1352,1.1224,0.0003764172568529,-0.0008570283750273,0.0045086859091464,-0.1126812655843468,0.0364670973118795
159628,国证2000ETF,0.92,1.273,1.3,1.3,1.265,544247,69987289.3,2.75,1.96,0.025,9.82,-0.0114068441064637,0.0123482571010893,435665.25,-0.0510000000000001,1.6335000000000002,7.8605,1.2866,1.2785,0.0007876298989374,-0.0005576422111503,0.0032382468745535,-0.186803144659842,-0.0156745779883711
159531,中证2000ETF,0.91,1.326,1.349,1.349,1.315,785369,104790490.7,2.57,1.97,0.026,11.96,-0.0058953574060427,0.0143097232656895,816466.35,-0.0199999999999998,1.6435,12.4345,1.34,1.3307,-8.330330642202322e-05,-0.0008397937777231,-0.0023076177679986,-0.1126494047303871,0.0417990908536053
515010,券商ETF基金,0.9,1.336,1.368,1.382,1.332,535512,72579225.0,3.74,2.4,0.032,3.91,-0.039325842696629,0.0118362143973079,362571.35,-0.1935,1.5145,2.645,1.3478,1.3493,0.0006672005182867,-0.0015709925626143,0.0020516338758797,-0.1324961048790474,-0.1116129721824274
159871,有色金属ETF,0.89,0.883,0.903,0.906,0.881,277163,49641186.4,2.83,2.27,0.02,3.12,0.0238095238095237,0.021513707267481,234331.85,0.1394999999999998,2.668,2.635,0.8872,0.8688,0.0007435139494519,0.0002212308008448,-5.547999351400885e-05,-0.1071111679570687,-0.1928582696363344
512100,中证1000ETF,0.88,2.893,2.937,2.939,2.871,5094740,1508665508.0,2.35,1.38,0.04,6.19,-0.0255474452554744,0.0122229313854895,3806239.45,-0.123,1.509,4.625,2.919,2.9054,-0.0005547563278859,-0.0015513195286891,-0.0009314756112776,0.1213192406919867,-0.0440499252878985
159920,恒生ETF,0.87,1.585,1.605,1.605,1.582,2914878,464027432.1,1.45,1.01,0.016,3.66,-0.008034610630408,0.0105335042356173,3735158.4,-0.0354999999999998,1.174,4.6885,1.5936,1.5909,-0.0004495715226046,-0.001380141237788,0.0005771746149804,0.0405006098529663,0.1526241371381082
510760,上证综指ETF,0.86,1.247,1.262,1.264,1.245,1876817,235240763.0,1.52,1.12,0.014,12.88,-0.0156006240249609,0.0072566490064302,1349940.05,-0.0759999999999999,0.9755,9.261500000000002,1.2544,1.2485,-0.0002887560528672,0.000251891525678,-0.000970860653551,0.1250267320964165,0.6571884864582792
159967,创业板成长ETF,0.85,0.596,0.603,0.606,0.59,5019158,300593171.601,2.7,1.69,0.01,10.8,-0.0049504950495049,0.0201207661017511,3707629.35,-0.0064999999999997,3.2410000000000005,7.977000000000001,0.5927999999999999,0.5814999999999999,0.0008281171456213,-0.000202100943221,0.0009080843629624,0.0515663807811013,0.0677365267458986
159201,自由现金流FTE,0.84,1.189,1.206,1.208,1.189,4116060,493602178.072,1.6,1.43,0.017,3.57,-0.004128819157721,0.0104598764990322,3846615.2,-0.0155,1.218,3.336,1.191,1.1751999999999998,-0.0004394024871674,-0.0014712832090117,0.0003762917840554,-0.0184850602406137,0.0557504327434797
159905,深红利FTE,0.83,1.804,1.819,1.822,1.803,365107,66174949.1,1.06,1.11,0.02,3.95,0.0122426265998887,0.0076310451097892,262884.4,0.0619999999999998,1.0105,2.8425,1.8062,1.7924,1.9873185833790265e-05,-0.0002753865686621,0.0041479707283068,-0.0637273927917652,0.1668551243811561
513330,恒生互联网ETF,0.82,0.525,0.534,0.535,0.523,58310356,3082958585.0,2.27,1.14,0.006,7.42,-0.0378378378378378,0.0147041210517082,60144478.7,-0.1819999999999998,1.897,7.6485,0.5304,0.5309,-0.0008277075336485,-0.0003153698523854,0.003535273955382,0.2192044954598602,0.2492684067236792
159509,纳指科技ETF,0.81,2.335,2.348,2.358,2.333,3542826,831867738.619,1.07,0.86,0.02,5.4,0.0463458110516932,0.0225670579735622,4377574.8,0.2505,1.4815,6.6675,2.3071999999999995,2.2686,0.0002107665138699,0.0038362720073513,0.0098462063781363,0.1157295593877554,0.049665621642274
510300,沪深300ETF,0.8,4.533,4.575,4.587,4.52,6872031,3217071412.0,1.48,0.9,0.041,1.54,-0.0207619863013697,0.0089470083643939,6856193.6,-0.1009999999999999,1.164,1.531,4.5476,4.516,-0.0003908895077547,-0.0015229771683584,-0.0045286537665245,0.0353144533590354,-0.0705676546524269
518850,黄金ETF华夏,0.79,9.144,9.201,9.21,9.144,512262,470188809.0,0.72,0.81,0.074,3.07,0.0398960216998192,0.0111287050112588,644748.85,0.2030000000000001,0.7969999999999999,3.8635,9.1774,9.1143,-0.000559762956999,0.0012247911148128,0.0063224226572409,0.2029035753862271,0.2213068119180058
515050,5G通信ETF,0.78,2.092,2.092,2.107,2.061,1264894,263747795.0,2.21,0.58,0.012,3.82,-0.0061757719714964,0.0233677425034771,1850008.4,-0.0044999999999999,3.4765,5.587000000000001,2.083,2.028,0.001531989958739,0.003123399649967,-0.0040337705902262,0.3096826742246936,-0.0147018170523375
159399,现全流FTE,0.77,1.149,1.158,1.158,1.148,1600684,185892813.6,0.87,0.78,0.009,3.82,0.0034662045060658,0.008326667412666,2023521.25,0.021,1.0625,4.828,1.15,1.1381,-0.0002328960012236,-0.0006327389492108,-0.0006186230293638,0.1893400821700168,0.1891641295190317
512580,环保ETF,0.76,1.255,1.268,1.27,1.247,117726,14857455.0,1.83,1.04,0.013,1.22,-0.0884255930984903,0.0180192636305016,144272.7,-0.4459999999999998,2.4275,1.4934999999999998,1.2652,1.2637,-3.026716064057701e-05,0.0060557299878412,0.0196252894934223,0.1247833424484677,-0.0188596394888719
515800,800FTE,0.75,1.213,1.223,1.228,1.209,613232,74610588.0,1.57,0.82,0.01,1.38,-0.0247208931419457,0.0093641608347997,668877.85,-0.1199999999999999,1.2965,1.5095,1.217,1.2093000000000005,-0.0003769231093363,0.0005019152276469,0.0034927450016113,0.0925335118881793,0.051417809736206
562320,沪深300价值ETF,0.74,1.342,1.356,1.358,1.338,48659,6550153.0,1.49,1.04,0.014,5.7,-0.0058651026392961,0.0067250800013286,50609.65,-0.0264999999999999,1.0855,5.9335,1.3468000000000002,1.3422,-0.0001976652401506,-0.0004698404380515,0.0004503539998054,0.089926682944364,0.2203300132002675
