你是一个用于 ETF 横截面排序的投资研究助手。

请基于给定 ETF 因子数据，在相同输入数据、相同排序目标下完成二阶段排序。

要求：
1. 仅根据输入的 ETF 因子与分数进行横截面比较，不要编造不存在的数据。
2. 输出必须是合法 JSON。
3. 只返回 `rankings` 字段，不要输出额外解释文本。
4. `rankings` 中必须包含全部候选 ETF，不能遗漏。
5. `score` 越大表示排序越靠前。
6. `code` 必须与输入 ETF 代码完全一致。

输出格式：
{
  "rankings": [
    {"code": "510300", "score": 0.95}
  ]
}

调仓日期: 2026-01-16
候选 ETF 数量: 50
ETF 数据:
ETF 159852: 开盘: 1.026, 收盘: 1.011, 最高: 1.059, 最低: 1.01, 成交量: 25862558.0, 成交额: 2669949382.458, 振幅: 4.71, 涨跌幅: -2.79, 涨跌额: -0.029, 换手率: 22.03, momentum_20: 0.20214, volatility_20: 0.028347, volume_mean_20: 12008148.45, return_mean_20: 0.9615, amplitude_mean_20: 3.01, turnover_mean_20: 10.229, MA_5: 1.0346, MA_10: 0.9747, momentum_20_cs_z: 1.900097, volatility_20_cs_z: 2.744014, volume_mean_20_cs_z: 1.555613, return_mean_20_cs_z: 1.912696, amplitude_mean_20_cs_z: 2.033451, turnover_mean_20_cs_z: 0.969548, MA_5_cs_z: -0.468443, MA_10_cs_z: -0.509637, y_pred_Y_future_5d_return: 0.005486
ETF 512980: 开盘: 1.23, 收盘: 1.189, 最高: 1.245, 最低: 1.178, 成交量: 19264308.0, 成交额: 2316668188.0, 振幅: 5.32, 涨跌幅: -5.56, 涨跌额: -0.07, 换手率: 35.31, momentum_20: 0.256871, volatility_20: 0.033738, volume_mean_20: 8478278.3, return_mean_20: 1.2025, amplitude_mean_20: 3.6425, turnover_mean_20: 15.542, MA_5: 1.2684, MA_10: 1.1781, momentum_20_cs_z: 2.668054, volatility_20_cs_z: 3.350572, volume_mean_20_cs_z: 0.918469, return_mean_20_cs_z: 2.633031, amplitude_mean_20_cs_z: 2.973687, turnover_mean_20_cs_z: 2.031618, MA_5_cs_z: -0.288735, MA_10_cs_z: -0.351027, y_pred_Y_future_5d_return: 0.004106
ETF 515400: 开盘: 1.107, 收盘: 1.099, 最高: 1.132, 最低: 1.093, 成交量: 2017919.0, 成交额: 223230338.0, 振幅: 3.46, 涨跌幅: -2.48, 涨跌额: -0.028, 换手率: 12.34, momentum_20: 0.214365, volatility_20: 0.030813, volume_mean_20: 1471802.9, return_mean_20: 1.021, amplitude_mean_20: 2.825, turnover_mean_20: 8.999, MA_5: 1.1224, MA_10: 1.0572, momentum_20_cs_z: 2.071623, volatility_20_cs_z: 3.151553, volume_mean_20_cs_z: -0.346205, return_mean_20_cs_z: 2.090538, amplitude_mean_20_cs_z: 1.758441, turnover_mean_20_cs_z: 0.723671, MA_5_cs_z: -0.400957, MA_10_cs_z: -0.445304, y_pred_Y_future_5d_return: 0.002405
ETF 159883: 开盘: 0.543, 收盘: 0.532, 最高: 0.547, 最低: 0.531, 成交量: 6213694.0, 成交额: 332921373.656, 振幅: 2.95, 涨跌幅: -2.03, 涨跌额: -0.011, 换手率: 5.31, momentum_20: 0.074747, volatility_20: 0.018544, volume_mean_20: 6030017.0, return_mean_20: 0.3765, amplitude_mean_20: 1.965, turnover_mean_20: 5.157, MA_5: 0.5448, MA_10: 0.5337, momentum_20_cs_z: 0.112578, volatility_20_cs_z: 1.124022, volume_mean_20_cs_z: 0.476556, return_mean_20_cs_z: 0.164165, amplitude_mean_20_cs_z: 0.480017, turnover_mean_20_cs_z: -0.044345, MA_5_cs_z: -0.844924, MA_10_cs_z: -0.853527, y_pred_Y_future_5d_return: 0.000315
ETF 159847: 开盘: 0.451, 收盘: 0.442, 最高: 0.454, 最低: 0.441, 成交量: 682100.0, 成交额: 30380352.9, 振幅: 2.87, 涨跌幅: -2.43, 涨跌额: -0.011, 换手率: 1.86, momentum_20: 0.096774, volatility_20: 0.016214, volume_mean_20: 582347.0, return_mean_20: 0.4755, amplitude_mean_20: 1.9335, turnover_mean_20: 1.591, MA_5: 0.452, MA_10: 0.4403, momentum_20_cs_z: 0.421647, volatility_20_cs_z: 0.739126, volume_mean_20_cs_z: -0.506753, return_mean_20_cs_z: 0.46007, amplitude_mean_20_cs_z: 0.433191, turnover_mean_20_cs_z: -0.757189, MA_5_cs_z: -0.916254, MA_10_cs_z: -0.92636, y_pred_Y_future_5d_return: -0.000265
ETF 562320: 开盘: 1.354, 收盘: 1.351, 最高: 1.371, 最低: 1.345, 成交量: 29694.0, 成交额: 4035658.0, 振幅: 1.9, 涨跌幅: -1.03, 涨跌额: -0.014, 换手率: 3.74, momentum_20: -0.002216, volatility_20: 0.00673, volume_mean_20: 84783.25, return_mean_20: -0.008, amplitude_mean_20: 1.2185, turnover_mean_20: 10.693, MA_5: 1.3678, MA_10: 1.3784, momentum_20_cs_z: -0.967335, volatility_20_cs_z: -0.828186, volume_mean_20_cs_z: -0.596563, return_mean_20_cs_z: -0.985084, amplitude_mean_20_cs_z: -0.629685, turnover_mean_20_cs_z: 1.062302, MA_5_cs_z: -0.212332, MA_10_cs_z: -0.194834, y_pred_Y_future_5d_return: -0.001019
ETF 512660: 开盘: 1.507, 收盘: 1.495, 最高: 1.525, 最低: 1.482, 成交量: 4450941.0, 成交额: 667746720.0, 振幅: 2.86, 涨跌幅: -0.53, 涨跌额: -0.008, 换手率: 5.96, momentum_20: 0.219413, volatility_20: 0.032, volume_mean_20: 5560225.9, return_mean_20: 1.046, amplitude_mean_20: 3.473, turnover_mean_20: 7.441, MA_5: 1.559, MA_10: 1.5167, momentum_20_cs_z: 2.142456, volatility_20_cs_z: 3.347699, volume_mean_20_cs_z: 0.391758, return_mean_20_cs_z: 2.165262, amplitude_mean_20_cs_z: 2.721719, turnover_mean_20_cs_z: 0.412227, MA_5_cs_z: -0.065368, MA_10_cs_z: -0.086989, y_pred_Y_future_5d_return: -0.001304
ETF 510180: 开盘: 4.18, 收盘: 4.166, 最高: 4.228, 最低: 4.162, 成交量: 368258.0, 成交额: 154595276.0, 振幅: 1.58, 涨跌幅: -0.36, 涨跌额: -0.015, 换手率: 0.66, momentum_20: 0.047787, volatility_20: 0.006947, volume_mean_20: 246226.85, return_mean_20: 0.2355, amplitude_mean_20: 1.2535, turnover_mean_20: 0.442, MA_5: 4.1996, MA_10: 4.192, momentum_20_cs_z: -0.265724, volatility_20_cs_z: -0.792325, volume_mean_20_cs_z: -0.567423, return_mean_20_cs_z: -0.257276, amplitude_mean_20_cs_z: -0.577656, turnover_mean_20_cs_z: -0.986874, MA_5_cs_z: 1.964307, MA_10_cs_z: 1.999195, y_pred_Y_future_5d_return: -0.001674
ETF 515010: 开盘: 1.398, 收盘: 1.383, 最高: 1.408, 最低: 1.38, 成交量: 283467.0, 成交额: 39404528.0, 振幅: 2.01, 涨跌幅: -0.86, 涨跌额: -0.012, 换手率: 2.01, momentum_20: -0.011437, volatility_20: 0.01439, volume_mean_20: 389150.8, return_mean_20: -0.049, amplitude_mean_20: 1.85, turnover_mean_20: 2.753, MA_5: 1.4114, MA_10: 1.4218, momentum_20_cs_z: -1.096721, volatility_20_cs_z: 0.437599, volume_mean_20_cs_z: -0.541625, return_mean_20_cs_z: -1.10763, amplitude_mean_20_cs_z: 0.309065, turnover_mean_20_cs_z: -0.524905, MA_5_cs_z: -0.178819, MA_10_cs_z: -0.160991, y_pred_Y_future_5d_return: -0.001826
ETF 515220: 开盘: 1.067, 收盘: 1.054, 最高: 1.074, 最低: 1.05, 成交量: 4163412.0, 成交额: 440599820.0, 振幅: 2.25, 涨跌幅: -1.22, 涨跌额: -0.013, 换手率: 4.86, momentum_20: 0.018357, volatility_20: 0.01208, volume_mean_20: 4907756.8, return_mean_20: 0.0975, amplitude_mean_20: 1.534, turnover_mean_20: 5.729, MA_5: 1.0736, MA_10: 1.0736, momentum_20_cs_z: -0.678661, volatility_20_cs_z: 0.055858, volume_mean_20_cs_z: 0.273987, return_mean_20_cs_z: -0.66975, amplitude_mean_20_cs_z: -0.160682, turnover_mean_20_cs_z: 0.069998, MA_5_cs_z: -0.438466, MA_10_cs_z: -0.432516, y_pred_Y_future_5d_return: -0.001856
ETF 159928: 开盘: 0.791, 收盘: 0.779, 最高: 0.793, 最低: 0.779, 成交量: 9934347.0, 成交额: 779016737.9, 振幅: 1.77, 涨跌幅: -1.39, 涨跌额: -0.011, 换手率: 3.66, momentum_20: -0.032298, volatility_20: 0.007354, volume_mean_20: 7593612.7, return_mean_20: -0.162, amplitude_mean_20: 1.037, turnover_mean_20: 2.799, MA_5: 0.7934, MA_10: 0.7981, momentum_20_cs_z: -1.342694, volatility_20_cs_z: -0.725003, volume_mean_20_cs_z: 0.758786, return_mean_20_cs_z: -1.390638, amplitude_mean_20_cs_z: -0.899492, turnover_mean_20_cs_z: -0.51571, MA_5_cs_z: -0.65384, MA_10_cs_z: -0.647349, y_pred_Y_future_5d_return: -0.002126
