date,code,name,llm_score,traditional_score,second_stage_llm
2026-03-06,516670,畜牧养殖ETF,0.008981,0.0089810860317189,gemini-2.5-flash-lite
2026-03-06,159825,农业ETF,0.008636,0.0086359396955077,gemini-2.5-flash-lite
2026-03-06,512660,军工ETF,0.006807,0.0068065256444366,gemini-2.5-flash-lite
2026-03-06,517520,黄金股ETF,0.006197,0.0061974839946665,gemini-2.5-flash-lite
2026-03-06,516080,创新药ETF易方达,0.004852,0.0048516117094184,gemini-2.5-flash-lite
2026-03-06,159837,生物科技ETF,0.004359,0.0043589221097514,gemini-2.5-flash-lite
2026-03-06,159883,医疗器械ETF,0.004165,0.0041645905779953,gemini-2.5-flash-lite
2026-03-06,512010,医药ETF,0.004119,0.0041194946880317,gemini-2.5-flash-lite
2026-03-06,159928,消费ETF,0.003768,0.0037682900599183,gemini-2.5-flash-lite
2026-03-06,512290,生物医药ETF,0.003415,0.0034153570436225,gemini-2.5-flash-lite
