code,name,llm_score,second_stage_llm,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,momentum_20,volatility_20,volume_mean_20,return_mean_20,amplitude_mean_20,turnover_mean_20,MA_5,MA_10,momentum_20_cs_z,volatility_20_cs_z,volume_mean_20_cs_z,return_mean_20_cs_z,amplitude_mean_20_cs_z,turnover_mean_20_cs_z,MA_5_cs_z,MA_10_cs_z,y_pred_Y_future_5d_return
515790,光伏ETF,0.001985,gemini-2.5-flash-lite,1.057,1.08,1.091,1.05,16937939,1829923871.0,3.85,1.5,0.016,16.07,0.148936170212766,0.0290684674956758,10074904.85,0.7355,3.794000000000001,9.561,1.0446,1.0108,2.462060285768797,2.150012436820421,1.0149894336208445,2.459770396713665,2.1085619031863705,0.7324377515166771,-0.4365379349668576,-0.4677502437471584,0.0019850536670199
159687,亚太精选ETF,0.001969,gemini-2.5-flash-lite,1.579,1.575,1.593,1.573,1038733,164073281.2,1.25,-1.69,-0.027,8.8,0.0161290322580645,0.0188912605194204,1351851.05,0.0964999999999998,1.996,11.453499999999996,1.6108,1.6142,0.2600641159974536,0.6141949432184769,-0.3616223782645297,0.2984414971236231,-0.0395897296944023,1.084385293908266,0.0385800503207005,0.0362647023072929,0.0019694551721197
513290,纳指生物科技ETF,0.000263,gemini-2.5-flash-lite,1.43,1.436,1.445,1.428,722452,103685225.0,1.18,0.07,0.001,7.02,0.0740463724756919,0.0185948669037267,906392.05,0.374,1.6035,8.808,1.4396,1.42,1.4825099689289951,0.5694669052571418,-0.4319216261163137,1.4771975668861812,-0.5085271690190426,0.5924026131172758,-0.1050797855698503,-0.1259489246794066,0.0002632334220028
512580,环保ETF,-1.5e-05,gemini-2.5-flash-lite,1.365,1.391,1.399,1.358,251820,34792296.0,2.99,1.53,0.021,3.5,0.1013460015835314,0.01956055983891,159979.55,0.5020000000000002,3.003,2.2235,1.3544,1.3312000000000002,2.058715959467397,0.7151972718265385,-0.5497152666919218,2.0209120783442267,1.1635185541270312,-0.6321144769104233,-0.1765740496929516,-0.2001228179668364,-1.5212342177764546e-05
159967,创业板成长ETF,-0.000104,gemini-2.5-flash-lite,0.605,0.606,0.613,0.598,3062600,185293930.516,2.46,-0.66,-0.004,5.37,0.0466321243523315,0.0283340177876891,4517432.15,0.2665000000000002,3.6190000000000007,7.9185,0.6007999999999999,0.6158,0.90388474539985,2.039178421915495,0.1379476615007983,1.02056233265384,1.89948151622634,0.4269826189522461,-0.8089458506691154,-0.7976904222216499,-0.0001038691361249
520500,恒生创新药ETF,-0.000347,gemini-2.5-flash-lite,1.732,1.694,1.735,1.693,3623876,620649687.0,2.42,-2.31,-0.04,26.51,-0.1154046997389034,0.0237927278042235,4079494.75,-0.5839999999999999,3.183,29.846,1.7434,1.7338,-2.047139246998086,1.3538634217982444,0.0688354203603882,-2.1064545125211365,1.3785726664287767,4.5048318848923135,0.1498492923714428,0.1361655765998224,-0.0003465454410345
515220,煤炭ETE,-0.000577,gemini-2.5-flash-lite,1.198,1.2,1.215,1.19,5300273,657302453.0,2.08,0.0,0.0,6.19,0.1111111111111109,0.0180065035649653,10805436.5,0.5435,2.6585,12.614,1.1866,1.169,2.264825521829148,0.4806784281855788,1.1302768686640756,2.1971945176060133,0.7519288780828566,1.3002030603259362,-0.317380828095022,-0.3356071140391467,-0.0005766995639565
159502,标普生物科技ETF,-0.000992,gemini-2.5-flash-lite,1.163,1.172,1.173,1.161,1292820,150724338.5,1.03,0.34,0.004,9.55,0.0417777777777776,0.0166963291233284,1949505.15,0.218,1.074,14.395499999999998,1.1713999999999998,1.1726,0.8014253469458139,0.2829631972945512,-0.2673047559793476,0.8145455060466895,-1.141144682706678,1.631507972754267,-0.3301356733376412,-0.3326000643112779,-0.000991725567292
159781,科创创业ETF,-0.001191,gemini-2.5-flash-lite,0.927,0.927,0.94,0.92,2550968,236995027.094,2.14,-0.96,-0.009,2.19,0.0462753950338601,0.0269705738380088,4312916.4,0.2610000000000002,3.4495,3.695,0.915,0.9304,0.8963553548175845,1.833424419432271,0.105672405194733,0.9971995997396272,1.696972227142195,-0.3584601526677687,-0.5452897733512934,-0.5349076876695612,-0.0011908425624633
159529,标普消费ETF,-0.001389,gemini-2.5-flash-lite,1.378,1.378,1.39,1.375,953905,131872523.1,1.08,-0.72,-0.01,13.85,-0.0240793201133144,0.0068328070797327,1015557.85,-0.1195000000000001,0.8875,14.75,1.384,1.3884999999999998,-0.5886028535993728,-1.2055168678575126,-0.4146938371814437,-0.6190767409618263,-1.3639646379526535,1.697434209889178,-0.1517356668520621,-0.1522606097982585,-0.0013885190138113
159531,中证2000ETF,-0.011389,gemini-2.5-flash-lite,1.357,1.357,1.367,1.355,575226,78256775.73,0.88,-0.51,-0.007,9.51,0.0134428678117999,0.0128527367297606,633873.55,0.0745000000000001,1.828,10.4835,1.3564,1.3512999999999995,0.2033679594528045,-0.2970639604599593,-0.4749286044817669,0.204990565466773,-0.2403069011760316,0.9039947437788916,-0.1748957805820807,-0.1833334569862362,-0.0031395829665942
510880,红利ETF,-0.011389,gemini-2.5-flash-lite,3.183,3.188,3.207,3.182,758414,252940407.0,0.79,0.16,0.005,1.46,0.0651520213832277,0.0069537090303921,1904147.15,0.3179999999999998,1.227,3.6555,3.172,3.1421,1.2947792726186218,-1.1872718492324097,-0.2744628407504741,1.239322468123286,-0.958348687250194,-0.3658059534204597,1.3486369182665428,1.3125067243102693,-0.0032167425731605
562500,机器人ETF,-0.011389,gemini-2.5-flash-lite,1.011,0.997,1.011,0.996,11255628,1126917687.0,1.48,-1.77,-0.018,4.91,-0.0725581395348836,0.0186683313967721,12586276.55,-0.3585,2.3185,5.484999999999999,1.0072,1.021,-1.6118323654214206,0.5805532528022952,1.4113166861542006,-1.634293680324893,0.3457155548462253,-0.0255744983053143,-0.4679215673401437,-0.4592302695181968,-0.0036269453304792
159847,医疗ETF易方达,-0.011389,gemini-2.5-flash-lite,0.425,0.423,0.426,0.421,277738,11756508.6,1.18,-0.47,-0.002,0.76,-0.0662251655629139,0.0108726891509684,468621.6,-0.3365,1.729,1.2799999999999998,0.426,0.4311,-1.4781639728524965,-0.595868113384059,-0.5010075203663729,-1.5408427486680418,-0.3585866629419918,-0.8075768315981194,-0.955626570959234,-0.95196877909314,-0.0033329039859044
515980,人工智能ETF,-0.011389,gemini-2.5-flash-lite,0.865,0.857,0.867,0.851,3549242,304649227.0,1.83,-1.95,-0.017,3.33,-0.0194508009153318,0.0274916544241349,5276198.2,-0.0635000000000007,3.2990000000000004,4.955,0.8560000000000001,0.8792,-0.490909933352566,1.9120594203334005,0.2576908536025835,-0.3812016421989344,1.517163094356569,-0.1241384071388901,-0.5947987121219855,-0.577674617132584,-0.0034180823715163
159871,有色金属ETF,-0.011389,gemini-2.5-flash-lite,0.875,0.882,0.886,0.865,347153,61188545.4,2.39,0.57,0.005,3.38,0.0057012542759407,0.0232542653525972,404257.4,0.055,3.6275,3.941,0.8661999999999999,0.8748999999999999,0.0399677873048879,1.2726053659500238,-0.5111650317166471,0.1221590578618361,1.9096368493072544,-0.3127116213978448,-0.586239539656544,-0.581266370974205,-0.0034222741593644
159691,港股红利ETF,-0.011389,gemini-2.5-flash-lite,1.362,1.367,1.374,1.36,1234204,168973841.2,1.03,0.22,0.003,2.33,0.0356060606060606,0.0085542800178164,1376395.55,0.1775,1.152,2.5955000000000004,1.3514000000000002,1.3422,0.6711605586512781,-0.9457335835792487,-0.3577489356157155,0.6425108364056678,-1.0479545673759216,-0.5629337710876116,-0.1790914533592579,-0.1909346104650152,-0.0034798647293793
