date,code,name,llm_score,traditional_score,second_stage_llm
2025-07-04,516310,银行ETF易方达,0.000132,0.0001321229475601,gemini-2.5-flash-lite
2025-07-04,515010,券商ETF基金,-0.000304,-0.0003042765359727,gemini-2.5-flash-lite
2025-07-04,510050,上证50ETF,-0.000364,-0.0003643016470673,gemini-2.5-flash-lite
2025-07-04,159901,深证100ETF,-0.00057,-0.0005703744473849,gemini-2.5-flash-lite
2025-07-04,512100,中证1000ETF,-0.000969,-0.0009690066443365,gemini-2.5-flash-lite
2025-07-04,159910,基本面120ETE,-0.001519,-0.0015191508926071,gemini-2.5-flash-lite
2025-07-04,562320,沪深300价值ETF,-0.001576,-0.0015755920934382,gemini-2.5-flash-lite
2025-07-04,159915,创业板ETF,-0.001621,-0.0016206417832335,gemini-2.5-flash-lite
2025-07-04,513050,中概互联网ETF,-0.001653,-0.001653377647155,gemini-2.5-flash-lite
2025-07-04,159995,芯片ETF,-0.001769,-0.0017685005930853,gemini-2.5-flash-lite
