date,code,name,llm_score,traditional_score,second_stage_llm
2026-03-13,513310,中韩半导体ETF,0.95,0.0080360161497949,gemini-2.5-flash-lite
2026-03-13,510300,沪深300ETF,0.95,-0.0030081419224689,gemini-2.5-flash-lite
2026-03-13,159871,有色金属ETF,0.94,0.0058644337092248,gemini-2.5-flash-lite
2026-03-13,517520,黄金股ETF,0.93,0.0030379336293422,gemini-2.5-flash-lite
2026-03-13,159715,稀土ETF易方达,0.92,0.0023710639892891,gemini-2.5-flash-lite
2026-03-13,159967,创业板成长ETF,0.91,0.0011743643672498,gemini-2.5-flash-lite
2026-03-13,512480,半导体ETF,0.9,0.0011505122457167,gemini-2.5-flash-lite
2026-03-13,515400,大数据ETF,0.89,0.0010045043000449,gemini-2.5-flash-lite
2026-03-13,515700,新能车ETF,0.88,0.0008690966619836,gemini-2.5-flash-lite
2026-03-13,159995,芯片ETF,0.87,0.0008665288145877,gemini-2.5-flash-lite
