code,name,llm_score,second_stage_llm,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,momentum_20,volatility_20,volume_mean_20,return_mean_20,amplitude_mean_20,turnover_mean_20,MA_5,MA_10,momentum_20_cs_z,volatility_20_cs_z,volume_mean_20_cs_z,return_mean_20_cs_z,amplitude_mean_20_cs_z,turnover_mean_20_cs_z,MA_5_cs_z,MA_10_cs_z,y_pred_Y_future_5d_return
159502,标普生物科技ETF,0.005934,gemini-2.5-flash-lite,1.35,1.349,1.381,1.34,7533706,1024554119.95,3.03,-0.22,-0.003,55.63,0.140321217244294,0.019435705089825,3068177.2,0.6765,1.404,22.654,1.3064,1.2572,4.384834866019669,1.289576238862111,-0.0038726618401702,4.286540974292181,-0.5734154112106318,2.8897115823435637,-0.1812186828424066,-0.2295318256265975,0.0059341722298042
512980,传媒ETF,-0.00082,gemini-2.5-flash-lite,0.982,0.991,0.999,0.982,1448942,143185087.0,1.72,0.2,0.002,2.66,-0.0020140986908359,0.0160439807913988,1599882.55,0.0009999999999999,2.2165,2.9335,0.9963999999999998,0.9826,0.6067111063831151,0.6107059725780272,-0.2930754832857498,0.6445110409408266,0.5984485897115622,-0.3911644284096576,-0.453270869331807,-0.4682761930088633,-0.0008203293190577
159518,标普油气ETF,-0.000855,gemini-2.5-flash-lite,0.923,0.923,0.928,0.921,1390937,128522899.4,0.76,0.44,0.004,8.27,0.0417607223476297,0.0134317038119567,1672121.7,0.2145,0.7785,9.9455,0.9154,0.9194,1.8743820957319235,0.0878459130311711,-0.2788468909532569,1.884679768943688,-1.4755704051513483,0.7754136293171536,-0.5243554728983921,-0.5232239133969159,-0.0008552055660424
159531,中证2000ETF,-0.001498,gemini-2.5-flash-lite,1.319,1.341,1.343,1.315,723472,96424072.099,2.12,1.36,0.018,11.97,-0.0044543429844098,0.013793955061522,847578.8,-0.0129999999999999,1.6454999999999995,14.0185,1.3214,1.3302,0.5360442978273618,0.1603522787072515,-0.4412530763077565,0.5631885013996565,-0.2251013727826817,1.4530337703783778,-0.1680548673671131,-0.1660637308745749,-0.0014978292299401
159628,国证2000ETF,-0.001896,gemini-2.5-flash-lite,1.267,1.291,1.291,1.26,275221,35173275.3,2.44,1.41,0.018,7.29,-0.010727969348659,0.0120438886490758,477949.15,-0.0480000000000001,1.7225,12.6685,1.2704,1.2775,0.3543669328191938,-0.1899321037773333,-0.5140572220355519,0.3598821525467273,-0.1140447228491316,1.2284358841930962,-0.2128118399831112,-0.2118824787298021,-0.0018957438839884
520550,港股红利低波ETF,-0.001953,gemini-2.5-flash-lite,1.23,1.218,1.231,1.218,297026,36762200.0,1.06,-0.9,-0.011,3.01,0.0209555741827325,0.0086479165576886,461784.45,0.1054999999999999,1.0805,4.6850000000000005,1.2254,1.2304,1.2718877363702148,-0.8696525866724464,-0.5172411039953624,1.2515257110874258,-1.0399975703470374,-0.0997694671848272,-0.2523032864089918,-0.2528324412341894,-0.0019526634593723
159825,农业ETF,-0.002245,gemini-2.5-flash-lite,0.807,0.818,0.818,0.806,1336391,108830961.7,1.48,1.11,0.009,3.43,0.0073891625615762,0.0109720190515365,967587.6,0.0430000000000002,1.572,2.4835,0.8096,0.8143,0.8790192783451676,-0.4044720648941496,-0.4176155294718417,0.8884786595643419,-0.3311099931737963,-0.4660303904714182,-0.6172042513841295,-0.6146005813207183,-0.002245246685331
159715,稀土ETF易方达,-0.002602,gemini-2.5-flash-lite,1.103,1.123,1.125,1.099,541093,60241665.881,2.35,1.63,0.018,12.16,-0.0749588138385501,0.0166493350841766,535810.25,-0.3755,2.483,12.04,1.1096,1.1241,-1.505688145639301,0.7318706056011086,-0.5026606039439823,-1.5424843974342413,0.9828199820140422,1.1238730905135037,-0.3539279418782582,-0.3452524203046003,-0.0026024017723498
512660,军工ETF,-0.002611,gemini-2.5-flash-lite,1.159,1.172,1.173,1.156,2941519,342591904.0,1.47,1.21,0.014,3.94,-0.026578073089701,0.0137637757725633,4442290.05,-0.1259999999999997,1.6965,5.9445,1.172,1.1705,-0.1046347538589124,0.1543117458900167,0.2667796307392697,-0.0932005677540813,-0.1515443708786419,0.1097720421858114,-0.299166469501037,-0.3049110559690681,-0.0026108728876317
515700,新能车ETF,-0.002977,gemini-2.5-flash-lite,2.354,2.399,2.414,2.348,270285,64479418.0,2.8,1.7,0.04,3.53,-0.0495245641838352,0.0255800600722543,365115.25,-0.2224999999999999,3.3005000000000004,4.7635000000000005,2.3604,2.4315,-0.7691400648417744,2.5193990475736605,-0.5362815638832242,-0.6537452153057267,2.1618954537111423,-0.0867095160251645,0.7437587512215542,0.7914350739254593,-0.002976931428617
159939,信息技术ETF,-0.012977,gemini-2.5-flash-lite,0.834,0.846,0.847,0.831,190751,16029067.6,1.91,1.2,0.01,1.65,-0.0693069306930693,0.0162891758855446,260534.95,-0.3465000000000002,2.4565,2.2510000000000003,0.8325999999999999,0.8376999999999999,-1.3420157849363354,0.6597829741879596,-0.5568802344754143,-1.374030565527531,0.9445991869070414,-0.5047111375366612,-0.5970197343220127,-0.5942560139618508,-0.0039708116863286
515450,红利低波50ETF,-0.012977,gemini-2.5-flash-lite,1.42,1.418,1.423,1.416,1003382,145440692.0,0.49,-0.35,-0.005,0.9,0.0007057163020465,0.006176459495206,1124506.45,0.0055,0.999,1.0085000000000002,1.42,1.4277000000000002,0.6854739769347341,-1.3643268486387747,-0.3867079904720942,0.6706504286504893,-1.157544543978002,-0.7114243772294111,-0.0815247203095167,-0.0812947002126268,-0.0039976571842146
159520,消费龙头ETF,-0.012977,gemini-2.5-flash-lite,1.056,1.062,1.062,1.052,88693,9382741.6,0.95,0.57,0.006,5.37,-0.0193905817174514,0.0066180973250379,81456.7,-0.0959999999999999,1.0925,4.932,1.0572,1.06,0.1035071433013151,-1.2759308692609037,-0.5921524021970204,0.0810620169769986,-1.0226900404872634,-0.0586763724531497,-0.3999135372719504,-0.4009826240526092,-0.0042088530023884
