date,code,name,llm_score,traditional_score,second_stage_llm,traditional_model,target,scenario_name,top_n_first,top_n_final,candidate_pool_fingerprint,cache_hit
2025-08-15,515010,券商ETF基金,0.006993,0.0069933246042341,gemini-2.5-flash-lite,linear,Y_future_5d_return,default,50,10,126c8db7a1daeee6cc1b381fe3e03212fac88eee1292a751a26644c0fdcfe2b3,False
2025-08-15,159967,创业板成长ETF,0.005924,0.005923506576124,gemini-2.5-flash-lite,linear,Y_future_5d_return,default,50,10,126c8db7a1daeee6cc1b381fe3e03212fac88eee1292a751a26644c0fdcfe2b3,False
2025-08-15,159916,深F60ETF,0.005495,0.0054952251195785,gemini-2.5-flash-lite,linear,Y_future_5d_return,default,50,10,126c8db7a1daeee6cc1b381fe3e03212fac88eee1292a751a26644c0fdcfe2b3,False
2025-08-15,515790,光伏ETF,0.003058,0.0030577075928101,gemini-2.5-flash-lite,linear,Y_future_5d_return,default,50,10,126c8db7a1daeee6cc1b381fe3e03212fac88eee1292a751a26644c0fdcfe2b3,False
2025-08-15,159852,软件ETF,0.002972,0.0029724589543646,gemini-2.5-flash-lite,linear,Y_future_5d_return,default,50,10,126c8db7a1daeee6cc1b381fe3e03212fac88eee1292a751a26644c0fdcfe2b3,False
2025-08-15,159871,有色金属ETF,0.001803,0.0018027045580511,gemini-2.5-flash-lite,linear,Y_future_5d_return,default,50,10,126c8db7a1daeee6cc1b381fe3e03212fac88eee1292a751a26644c0fdcfe2b3,False
2025-08-15,588030,科创100指数ETF,0.001684,0.0016842857435484,gemini-2.5-flash-lite,linear,Y_future_5d_return,default,50,10,126c8db7a1daeee6cc1b381fe3e03212fac88eee1292a751a26644c0fdcfe2b3,False
2025-08-15,516160,新能源ETF,0.000289,0.0002885288752936,gemini-2.5-flash-lite,linear,Y_future_5d_return,default,50,10,126c8db7a1daeee6cc1b381fe3e03212fac88eee1292a751a26644c0fdcfe2b3,False
2025-08-15,159682,创业50ETF,-0.000449,-0.0004488692016463,gemini-2.5-flash-lite,linear,Y_future_5d_return,default,50,10,126c8db7a1daeee6cc1b381fe3e03212fac88eee1292a751a26644c0fdcfe2b3,False
2025-08-15,159531,中证2000ETF,-0.000921,-0.0009207019316383,gemini-2.5-flash-lite,linear,Y_future_5d_return,default,50,10,126c8db7a1daeee6cc1b381fe3e03212fac88eee1292a751a26644c0fdcfe2b3,False
