date,code,name,llm_score,traditional_score,second_stage_llm
2025-10-10,515980,人工智能ETF,0.005926,0.0059262056074196,gemini-2.5-flash-lite
2025-10-10,159939,信息技术ETF,0.005649,0.0056485839348638,gemini-2.5-flash-lite
2025-10-10,159781,科创创业ETF,0.005512,0.0055122050600202,gemini-2.5-flash-lite
2025-10-10,159967,创业板成长ETF,0.005166,0.0051655815287802,gemini-2.5-flash-lite
2025-10-10,159966,创业板价值ETF,0.004591,0.0045909528183496,gemini-2.5-flash-lite
2025-10-10,515400,大数据ETF,0.004153,0.0041525719244491,gemini-2.5-flash-lite
2025-10-10,159807,科技ETF,0.003775,0.0037754471936106,gemini-2.5-flash-lite
2025-10-10,516050,科技龙头ETF,0.003525,0.0035249101380796,gemini-2.5-flash-lite
2025-10-10,159852,软件ETF,0.003154,0.0031542300173563,gemini-2.5-flash-lite
2025-10-10,515790,光伏ETF,0.003003,0.0030029699537584,gemini-2.5-flash-lite
