date,code,name,llm_score,traditional_score,second_stage_llm
2025-06-20,159916,深F60ETF,0.013674,0.0136741637050806,gemini-2.5-flash-lite
2025-06-20,510500,中证500ETF,0.008183,0.0081828902470081,gemini-2.5-flash-lite
2025-06-20,520550,港股红利低波ETF,0.002952,0.0029524325320349,gemini-2.5-flash-lite
2025-06-20,510180,上证180ETF,0.002296,0.0022964395295965,gemini-2.5-flash-lite
2025-06-20,510300,沪深300ETF,0.002041,0.0020409218110121,gemini-2.5-flash-lite
2025-06-20,513630,港股红利指数ETF,0.001889,0.0018894283843482,gemini-2.5-flash-lite
2025-06-20,159518,标普油气ETF,0.00105,0.0010503005311299,gemini-2.5-flash-lite
2025-06-20,516160,新能源ETF,0.001034,0.0010335319414805,gemini-2.5-flash-lite
2025-06-20,510880,红利ETF,0.000508,0.0005081666653178,gemini-2.5-flash-lite
2025-06-20,520500,恒生创新药ETF,-0.000103,-0.0001033118448305,gemini-2.5-flash-lite
