code,name,llm_score,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,momentum_20,volatility_20,volume_mean_20,return_mean_20,amplitude_mean_20,turnover_mean_20,MA_5,MA_10,y_pred_Y_next_day_return,y_pred_Y_future_5d_return,y_pred_Y_future_10d_return,y_pred_Y_future_5d_vol_change,y_pred_Y_future_10d_vol_change
520500,恒生创新药ETF,0.95,1.952,1.943,1.975,1.928,5298099,1031560418.0,2.38,-1.67,-0.033,38.93,0.1818734793187348,0.0229761524838087,6974181.4,0.8640000000000002,3.395,51.249,1.9882,1.9861,0.0061494759164548,0.0208547749990679,0.0617572731384644,0.1067323658079065,0.1084867613123338
159715,稀土ETF易方达,0.9,0.935,0.944,0.957,0.932,1229297,116381343.755,2.64,-0.21,-0.002,21.97,0.1198102016607354,0.0216057885666086,502273.0,0.5889999999999999,3.2095,8.9755,0.923,0.9275,0.0026139003402253,0.0136786158190572,0.0033636450815371,0.2521559539042837,0.0800108938119182
513060,恒生医疗ETF,0.85,0.676,0.672,0.681,0.668,28292420,1904636623.0,1.91,-1.32,-0.009,27.05,0.1506849315068494,0.0185059044582606,41606764.75,0.7199999999999999,2.9455,39.7845,0.6826,0.6837,0.0018525162032886,0.0072200803558466,0.0144541834183704,0.1864163620954959,0.3171763961993353
159687,亚太精选ETF,0.8,1.455,1.447,1.456,1.445,200497,29065838.5,0.76,0.35,0.005,1.61,0.0380200860832138,0.0085016562272133,165270.7,0.1910000000000001,0.6205,1.33,1.4318000000000002,1.4274,0.0003201712113317,0.0043552895631278,0.0147168413330526,0.4018976264654861,0.3319631382794453
518850,黄金ETF华夏,0.75,7.529,7.55,7.554,7.529,261763,197414973.0,0.33,0.35,0.026,1.57,0.0180690399137,0.0061377530032288,302371.35,0.0910000000000001,0.426,1.8125,7.513599999999999,7.460800000000001,0.000730120944083,0.0029508290717607,0.0198024344047275,0.5764887497229052,0.372545436799734
515790,光伏ETF,0.7,0.725,0.732,0.744,0.723,8850961,650972995.0,2.89,0.69,0.005,8.64,0.0082644628099173,0.0146686114287518,9835029.45,0.0529999999999999,2.165,9.5995,0.729,0.7315,0.0021185670955553,0.0028664503572994,-0.0039705458543118,0.5037103203581522,0.308426316095425
562060,标普红利ETF,0.65,0.571,0.573,0.573,0.569,177447,21153954.0,0.7,0.35,0.002,0.33,0.0088028169014084,0.0070693458376724,209271.75,0.0470000000000001,0.941,0.389,0.5691999999999999,0.5675,-0.0001515005532332,0.00198244594678,0.0122149256423148,0.3903988678149251,0.2542089581523153
563020,红利低波动ETF,0.6,1.224,1.225,1.229,1.222,338571,42314164.0,0.57,0.08,0.001,0.64,-0.0112994350282485,0.0056636430644767,535809.1,-0.0554999999999999,0.966,1.011,1.2186,1.2121,-0.0001706334220794,0.0014790485159147,0.0037561155218743,0.3842057941298151,0.1860936395433153
159307,红利低波100ETF,0.55,1.055,1.061,1.062,1.055,273121,29607776.0,0.66,0.47,0.005,0.93,0.0066413662239088,0.0071684898540238,194373.15,0.0349999999999999,0.9285,0.665,1.0558,1.0555,7.757914057446133e-05,0.0013484057640766,0.006130020488977,0.3541147938344903,0.189247275975756
563000,中国A50ETF,0.5,0.889,0.886,0.891,0.884,203819,18090594.0,0.79,-0.34,-0.003,0.94,0.0278422273781902,0.0062889766197887,363356.55,0.1385000000000001,0.9645,1.67,0.884,0.8843,0.0003079402854428,0.0013298691385606,0.0043462997828727,0.1271312541869716,0.1231310986535129
515650,消费50ETF,0.45,1.163,1.161,1.166,1.159,220313,25599721.0,0.6,-0.17,-0.002,0.7,0.0078125,0.0078870152598065,382311.45,0.042,0.952,1.217,1.1604,1.16,-9.836659735772288e-05,0.0012603048917613,0.009107224456604,0.3981474345509227,0.2555174676573682
560500,500质量成长ETF,0.4,1.037,1.039,1.044,1.035,73598,7661775.0,0.87,0.1,0.001,2.05,0.0369261477045907,0.0064723978654833,40656.85,0.1839999999999999,1.08,1.132,1.0336,1.0295,0.0003471861563088,0.0009910603144503,0.0022825419784785,0.6376196855851917,0.2846011853807964
510180,上证180ETF,0.35,3.629,3.636,3.649,3.626,116190,43498689.0,0.63,-0.11,-0.004,0.21,0.0347182697780308,0.0065662031988006,217131.45,0.1725,0.9515,0.3875,3.6262,3.6313,0.0005230983571004,0.0007476530982631,0.0043660987910742,0.3578426393382526,0.2109095232859953
515450,红利低波50ETF,0.3,1.415,1.422,1.425,1.415,549684,79803976.0,0.7,0.21,0.003,0.51,-0.0021052631578948,0.0058964846654438,1582710.7,-0.0094999999999999,0.893,1.464,1.4144,1.4123,-0.0002785479533394,0.0005580903130212,0.0064283669911657,0.4304234555714054,0.1833635361882227
513730,东南亚科技ETF,0.25,1.256,1.254,1.264,1.253,339511,42732922.0,0.87,-0.71,-0.009,3.86,0.0476190476190476,0.0105926678348319,572395.05,0.2375,0.956,6.5105,1.26,1.2599999999999998,0.0004173869845634,0.0005137029762885,0.0106193086720282,0.1107899270158746,0.1093884206426864
562000,中证A100ETF基金,0.2,0.505,0.505,0.507,0.504,162329,16395316.0,0.59,0.0,0.0,2.13,0.0243407707910749,0.006816918978118,219125.6,0.1224999999999999,0.9605,2.8805,0.5044000000000001,0.5063000000000001,0.0001517895236382,0.0004620032608979,0.0069970716637252,0.159264368821673,0.0198386839030269
562310,沪深300成长ETF,0.15,0.824,0.823,0.827,0.82,126832,10448407.0,0.85,0.0,0.0,1.78,0.0391414141414141,0.0074457491961538,158221.45,0.1944999999999999,1.0870000000000002,2.226,0.8228,0.825,0.000291059444558,0.0004145832011087,0.0007829150150217,0.3958185027889359,0.1906084553671286
517300,沪港深300ETF,0.1,0.85,0.85,0.854,0.849,25720,2187689.0,0.59,-0.47,-0.004,0.13,0.0240963855421687,0.0057254768997638,35699.4,0.12,0.9845,0.183,0.8498000000000001,0.851,0.0002885308463936,0.0004060920281779,0.00415167444182,0.1761037824075747,0.1586041799679501
515400,大数据ETF,0.05,0.914,0.895,0.914,0.894,2125217,191104572.0,2.19,-2.08,-0.019,12.71,0.0358796296296297,0.0125649504500361,1726667.55,0.1845000000000001,1.9505,10.3235,0.9108,0.9074,0.0003118205768855,0.0002807430445162,-0.0028772131309754,-0.0663020631644619,0.046377475349351
513290,纳指生物科技ETF,0.0,1.17,1.173,1.174,1.169,697361,81693780.0,0.43,0.43,0.005,6.74,0.0068669527896996,0.0116628755493187,672674.35,0.0404999999999998,0.4965,6.4975,1.1771999999999998,1.1778,0.0002964913273335,0.000269023948763,-0.0074323150608161,0.5658136837186197,0.3647712378845383
517520,黄金股ETF,-0.05,1.55,1.552,1.562,1.543,2502308,388616193.0,1.23,0.78,0.012,4.01,0.0652024708304734,0.0161946917434395,1438831.7,0.3279999999999999,1.5699999999999998,2.3045,1.5152,1.4814,-0.0001681501268143,-7.458179208143347e-05,-0.000790732565534,0.0101961827244849,-0.14423598086066
515800,800FTE,-0.1,1.091,1.091,1.096,1.089,580461,63430974.0,0.64,-0.09,-0.001,1.31,0.0331439393939392,0.0061123373005311,975812.35,0.1655,1.006,2.2025,1.0892,1.0899,0.000565914891449,-8.472502369964998e-05,0.0061035309827856,0.290898638136965,0.2199265578972631
510760,上证综指ETF,-0.15,1.178,1.179,1.182,1.174,475410,56027457.0,0.68,-0.08,-0.001,3.26,0.0387665198237885,0.0052319311738848,872741.9,0.1914999999999999,0.9095,5.987,1.1751999999999998,1.1709999999999998,0.0004982969725116,-0.0001882168757811,0.0035211503454979,0.4400947621330143,0.3843522776477674
512580,环保ETF,-0.2,0.974,0.979,0.987,0.971,69041,6761612.0,1.64,0.51,0.005,0.71,0.0010224948875254,0.0105408992016706,74079.85,0.0105000000000001,1.4525,0.767,0.976,0.9817,-0.0003191573071815,-0.0002091863771315,0.0011615921597958,0.2657415620867496,0.2221954085254504
