code,name,llm_score,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,momentum_20,volatility_20,volume_mean_20,return_mean_20,amplitude_mean_20,turnover_mean_20,MA_5,MA_10,y_pred_Y_next_day_return,y_pred_Y_future_5d_return,y_pred_Y_future_10d_return,y_pred_Y_future_5d_vol_change,y_pred_Y_future_10d_vol_change
513310,中韩半导体ETF,0.95,2.636,2.577,2.645,2.571,7448954,1938285377.0,2.83,-1.38,-0.036,44.62,0.0604938271604937,0.0192000683304357,10365091.35,0.3115000000000003,2.1655,62.088,2.5650000000000004,2.5022,0.0030043000059904,0.0137271551291714,0.0459604949592266,0.1000486905296874,0.2391118281505616
159871,有色金属ETF,0.91,0.96,0.972,0.988,0.96,455389,88331571.2,2.92,1.25,0.012,5.12,0.1020408163265305,0.0179549203054207,368932.9,0.5029999999999999,2.7115,4.148999999999999,0.9544,0.9375,0.0025967076138972,0.0017056813778509,0.0002757984650644,0.2200093810386707,0.1306052535975722
512980,传媒ETF,0.87,0.972,0.998,1.005,0.97,2471023,245374557.0,3.6,2.67,0.026,3.11,0.0450261780104712,0.0127155093102963,934325.8,0.2280000000000002,1.8185,1.1755,0.973,0.9659,0.0023763976878455,0.0041429026643534,0.001007544010063,0.0477812412689463,0.070274864022039
159967,创业板成长ETF,0.83,0.652,0.636,0.653,0.634,6175309,394802725.23,2.92,-2.3,-0.015,13.29,0.0853242320819114,0.0229141277931199,4859330.4,0.4350000000000003,2.9075,10.4545,0.6464000000000001,0.641,0.0012918335107168,0.0048809120975966,-0.0114872147187821,-0.0281716498436957,-0.0762357203474643
517520,黄金股ETF,0.79,2.035,2.04,2.084,2.027,1861853,381173663.0,2.8,0.05,0.001,2.98,0.0386965376782078,0.020761607859766,2277442.15,0.2099999999999999,2.5945,3.648,2.0534,2.0473,0.0016327479594787,0.0010784334389499,-0.0101847672676117,0.1678808480867819,-0.0890450678472915
562060,标普红利ETF,0.75,0.615,0.616,0.618,0.615,531165,32757164.0,0.49,-0.16,-0.001,0.99,0.0065359477124182,0.0062998966394359,905661.2,0.0350000000000001,0.952,1.6835,0.6166,0.6138,-0.0002544316549447,0.0038330232970453,0.0110766156799555,0.4697859712556558,0.2933936373299954
159687,亚太精选ETF,0.71,1.548,1.54,1.548,1.54,80595,12439098.66,0.52,-0.52,-0.008,0.65,0.0071942446043167,0.007629462743412,133899.75,0.038,0.728,1.0775,1.5466000000000002,1.5396,-2.9728830753033308e-05,0.0020731496610414,0.0070746154732289,0.3327726593712159,0.2569426626212954
518850,黄金ETF华夏,0.67,9.426,9.378,9.459,9.26,1286705,1205591072.0,2.11,-0.63,-0.059,7.71,0.0236873703744133,0.0101703416808237,616379.0,0.1220000000000001,0.8344999999999999,3.6935,9.5616,9.5564,-0.0007676856584257,0.0015220098992859,0.0075210495586734,0.8589530668209439,0.2421417371302048
159628,国证2000ETF,0.63,1.345,1.345,1.349,1.337,434219,58349794.356,0.89,-0.15,-0.002,7.83,0.0532498042286608,0.0101166790443767,408078.1,0.2654999999999998,1.5135,7.3635,1.3472,1.3308,0.0001464855786648,-0.0012778924653479,-0.0013008075406456,0.1428532562907964,0.1282239876944387
515050,5G通信ETF,0.59,2.312,2.276,2.322,2.263,1138315,260329022.0,2.56,-1.34,-0.031,3.44,0.1005802707930365,0.0228027670914935,1612673.55,0.5050000000000001,3.0265,4.8715,2.2984,2.2645,0.0040632763749235,-0.0015953966388085,-0.0141295611421479,0.0395096358986315,0.0043360863080199
