code,name,llm_score,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,momentum_20,volatility_20,volume_mean_20,return_mean_20,amplitude_mean_20,turnover_mean_20,MA_5,MA_10,y_pred_Y_next_day_return,y_pred_Y_future_5d_return,y_pred_Y_future_10d_return,y_pred_Y_future_5d_vol_change,y_pred_Y_future_10d_vol_change
515700,新能车ETF,0.95,1.908,2.0,2.03,1.908,767548,152060608.0,6.4,4.88,0.093,10.01,0.1621150493898895,0.0155080504083142,402568.25,0.7659999999999999,2.205,5.252000000000001,1.9266,1.8961,0.031302196288404,0.0222632439739965,0.0226630482180446,1.1993467764396366,0.6768059736196986
159967,创业板成长ETF,0.91,0.573,0.586,0.592,0.569,7511988,438688172.32,4.01,2.27,0.013,16.16,0.2362869198312236,0.0195966329838968,3304414.75,1.0830000000000002,2.858,7.109999999999999,0.5676,0.5547000000000001,-0.0043670694966696,0.004051993242687,-0.0132783273418567,0.3616993581060594,0.2877199729514317
159915,创业板ETF,0.89,2.799,2.865,2.909,2.78,24760608,7050495858.504,4.6,2.1,0.059,13.96,0.2440295267042989,0.0169895705253363,17300822.3,1.1115000000000002,2.5985000000000005,9.7545,2.764,2.6799,-0.0027956698935704,0.0033531229855507,-0.0100539222211236,0.7912513396208091,0.4438452890171683
516160,新能源ETF,0.87,2.232,2.296,2.319,2.228,1300064,296918000.0,4.09,3.1,0.069,5.93,0.1479999999999999,0.0147522928098662,658721.8,0.7020000000000001,2.0490000000000004,3.0025,2.2362,2.1954,0.002762665389762,0.003557905772828,-0.0038774508810023,0.5126243801195483,0.2041119481438256
513310,中韩半导体ETF,0.85,1.96,1.953,1.966,1.931,15285355,2981083930.0,1.76,-1.96,-0.039,91.56,0.1981595092024541,0.0220094151571595,8536073.8,0.9300000000000004,2.5125,51.133,1.9292,1.8485000000000005,0.0052916542453436,0.0171895132251975,0.0503292085923394,0.0616681222416413,0.1613456376054736
159901,深证100ETF,0.83,3.231,3.28,3.302,3.203,1128427,375890869.726,3.06,1.42,0.046,6.14,0.174785100286533,0.0114605449082106,580722.45,0.8154999999999999,1.8825,3.1590000000000003,3.2090000000000005,3.1242,0.001401361552449,0.0087638023947693,-0.0054094978506172,0.5268007735956364,0.3064261319799078
513060,恒生医疗ETF,0.79,0.684,0.706,0.71,0.68,43486757,3030264346.0,4.4,3.52,0.024,41.58,0.0428360413589363,0.0203454377410809,31309403.65,0.2299999999999999,2.714,29.938,0.7066,0.7138,0.0014430256269538,-0.0003298111185962,-0.0008508004568037,-0.0025127774561843,-0.0198366282426402
159871,有色金属ETF,0.77,0.733,0.741,0.747,0.724,152150,22407723.679,3.19,2.92,0.021,1.71,0.1951612903225805,0.0149577708110736,125166.0,0.906,2.3795,1.409,0.7224,0.7032,0.0019523337189147,0.0046764543929837,-0.005126156262853,0.1563311373005283,0.0456771869038066
512690,酒ETF,0.75,0.612,0.625,0.628,0.611,32406397,2016885464.0,2.79,2.63,0.016,9.2,0.1022927689594357,0.0148118715615171,22807552.9,0.4985,1.925,6.472499999999999,0.6215999999999999,0.6108,0.0005085232985699,0.0017543711222172,-0.0009813108126412,-0.0771344965284909,0.0544580999738733
159807,科技ETF,0.73,0.686,0.685,0.686,0.67,1254529,85030220.9,2.33,-0.15,-0.001,11.8,0.2638376383763838,0.0203970433566512,951414.75,1.195,2.5805,8.9495,0.6642,0.632,-0.0031418362244615,0.0026964350773401,-0.0174814265330287,0.1702690554685743,0.0881702832589393
516050,科技龙头ETF,0.71,0.988,0.993,0.994,0.97,360634,35396883.0,2.42,0.0,0.0,14.95,0.2585551330798479,0.0207332466331828,167864.25,1.1769999999999998,2.7765,6.960500000000001,0.962,0.9183,-0.0052425338147054,0.0025131253198184,-0.0122650717932083,0.0959201838017903,-0.0449040926299033
515400,大数据ETF,0.69,1.064,1.042,1.064,1.033,1756183,182947653.0,2.91,-2.07,-0.022,10.5,0.1526548672566372,0.018395241869912,1919354.55,0.7280000000000001,2.726,11.4755,1.049,1.0164,0.0041331995340396,0.003599625899304,-0.0102242468881541,0.0374251937140932,0.0797488482504162
515790,光伏ETF,0.67,0.828,0.831,0.84,0.82,13705808,1137160785.0,2.42,0.48,0.004,13.38,0.139917695473251,0.0160998853120008,8983559.8,0.6694999999999999,2.311,8.768,0.8208,0.8057000000000001,-0.0008965991495119,0.0046309100106465,-0.0029481936228915,0.1775780401724527,0.0352565792609185
562310,沪深300成长ETF,0.65,0.922,0.939,0.941,0.919,989858,92500002.0,2.39,2.07,0.019,13.93,0.1549815498154982,0.0094969997474143,332019.0,0.728,1.7155,4.672,0.9182,0.8944999999999999,0.0001027148986143,0.0027981242418685,0.0009959352484137,0.2033922282160603,0.249031078207467
512580,环保ETF,0.63,1.057,1.084,1.096,1.055,165313,17827173.0,3.88,2.55,0.027,1.71,0.1163748712667354,0.0107258801606599,102207.3,0.5570000000000002,1.818,1.058,1.0623999999999998,1.046,0.0018329959177335,0.0023448138812105,0.0021282065989335,0.1497383609929639,0.1102163054540169
513970,恒生消费ETF,0.61,1.045,1.045,1.075,1.042,3400049,357961815.0,3.17,0.38,0.004,10.34,0.0795454545454545,0.0102057797825736,1544729.05,0.3889999999999999,1.5455,4.697,1.0556,1.0444,0.0010489273399602,0.0042291465938619,0.0042785274069589,0.4876086719160316,0.2035594096873545
159903,深成ETF,0.59,1.524,1.544,1.549,1.511,344139,52757607.705,2.49,1.25,0.019,12.03,0.1591591591591592,0.0106058374455767,206005.3,0.7475000000000002,1.7815,7.199,1.515,1.4814,-0.0009544471918467,0.0005052389645888,-0.0056858108626505,0.4398258486433517,0.3300964358717349
159825,农业ETF,0.57,0.794,0.809,0.811,0.793,2121133,171222344.842,2.26,1.63,0.013,7.32,0.0815508021390374,0.0103663462964413,1424722.15,0.3985000000000002,1.4845000000000002,4.914499999999999,0.8026,0.7878000000000001,0.0002519794779167,-0.0008459364599326,0.0004972323688999,-0.0096831558247335,0.062931378641223
563000,中国A50ETF,0.55,0.988,1.001,1.002,0.981,968779,96404289.0,2.13,1.32,0.013,4.45,0.1479357798165137,0.0106908035212542,585368.25,0.6985000000000001,1.6125,2.6895,0.9856,0.9613,-0.000261871341995,-0.0010178135081608,-0.0037139613396069,0.4701435102071864,0.1297979191912084
515580,科技100ETF,0.53,1.114,1.123,1.128,1.099,104419,11625580.0,2.6,0.72,0.008,2.57,0.2010695187165774,0.0169356688621518,129345.25,0.9340000000000002,2.2955,3.1855,1.0976,1.0599,-0.00111676900342,0.0008479855609515,-0.0107208875159685,0.2212607410387087,0.0873962896882778
512660,军工ETF,0.51,1.297,1.311,1.311,1.288,12590299,1638249711.0,1.77,0.92,0.012,15.9,0.1233933161953726,0.0157486255822213,9918626.75,0.5950000000000002,2.1515,12.5295,1.2962,1.2784,-0.0013198303511172,0.0009718608542778,-0.0058282035057343,0.1405188394407166,0.0488140564958967
560610,A500指数ETF,0.49,1.097,1.108,1.111,1.093,3004684,335748533.0,1.64,1.0,0.011,6.67,0.1237322515212981,0.0095236347550896,3077129.05,0.5885,1.435,6.8265,1.0928,1.0687,-7.02809337553538e-05,-0.0005916290537002,0.0016652482648666,0.4220357589903415,0.2515124647352671
159920,恒生ETF,0.47,1.544,1.551,1.553,1.54,4388418,678792070.2,0.84,0.65,0.01,5.51,0.0197238658777121,0.0102632290778219,4365857.15,0.103,0.9985,5.4805,1.5643999999999998,1.5601,9.14731209669611e-05,-1.7600358492709514e-05,0.0050179396678261,0.3513278253594397,0.1754305954016292
510050,上证50ETF,0.45,3.005,3.032,3.042,3.001,12427409,3859689659.0,1.36,0.56,0.017,5.41,0.0844062947067239,0.0098796640676348,8429509.65,0.4095,1.2895,3.673000000000001,3.0166,2.9622,0.0001189863762069,-0.0004623018111471,-0.0069181527855656,0.294799932666821,0.0895207282107185
510180,上证180ETF,0.43,3.908,3.966,3.968,3.907,297540,120677195.0,1.55,0.92,0.036,0.53,0.1068936645269327,0.0109157841319248,216596.65,0.5149999999999999,1.3345,0.3875,3.927000000000001,3.8402,0.0002944599881955,0.0002279131502031,-0.0050854650669015,0.3835484734301437,-0.1242869164441532
562500,机器人ETF,0.41,1.028,1.024,1.035,1.008,16167917,1652644223.0,2.64,0.0,0.0,6.8,0.1544532130777902,0.0141516437792602,16450459.4,0.7309999999999998,2.4395,6.9155,1.0202,1.0059,-0.0010837897384236,-0.0002028624470873,-0.0131993655890074,0.2840586440028603,0.2463612326834807
513330,恒生互联网ETF,0.39,0.53,0.53,0.533,0.525,79502291,4206938863.0,1.52,0.57,0.003,10.11,0.0192307692307691,0.0169231963920865,64019029.85,0.1089999999999999,1.808,8.141,0.5392,0.5348,0.0002789205482657,0.0100001464131998,0.0062281345543621,0.2067522040007083,-0.0158304972954091
510760,上证综指ETF,0.37,1.241,1.248,1.252,1.241,2645176,329542289.0,0.88,0.32,0.004,18.15,0.0795847750865053,0.0076356612785121,1434272.9,0.387,1.185,9.8415,1.249,1.2365,0.0001891490315052,0.0011425105353701,-0.0003281376024416,0.4300614665686805,0.5500649235744233
