code,name,llm_score,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,momentum_20,volatility_20,volume_mean_20,return_mean_20,amplitude_mean_20,turnover_mean_20,MA_5,MA_10,y_pred_Y_next_day_return,y_pred_Y_future_5d_return,y_pred_Y_future_10d_return,y_pred_Y_future_5d_vol_change,y_pred_Y_future_10d_vol_change
513310,中韩半导体ETF,0.95,2.525,2.532,2.546,2.521,6773021,1716502802.0,1.0,0.8,0.02,40.57,0.0238576627577842,0.0185700319009165,9903312.85,0.1340000000000002,2.093,59.3215,2.499,2.4438,0.0004133066624272,0.0110710488457825,0.0412952603111106,0.468570895235137,0.3679459726444913
159715,稀土ETF易方达,0.92,1.19,1.193,1.198,1.179,905877,107658184.5,1.61,0.85,0.01,16.19,0.0623330365093499,0.0149946579344747,531641.0,0.3139999999999998,1.9955000000000005,9.5025,1.1738000000000002,1.1485,-0.0007066112649865,0.003877230835143,0.0044728335462249,0.1295992439129202,-0.0363174091177173
515700,新能车ETF,0.89,2.476,2.517,2.543,2.476,774868,194599283.0,2.73,2.44,0.06,10.11,0.0491871613172154,0.0162246975553444,266076.25,0.2529999999999998,2.2845,3.4715000000000003,2.4482,2.3898,0.0016617334693332,0.0028803994465588,-0.0039675226073708,-0.1047233564640746,-0.069495590496155
516160,新能源ETF,0.86,2.883,2.927,2.967,2.883,3299345,968047524.0,2.94,2.31,0.066,15.04,0.034641215977377,0.0143774698104074,826264.4,0.1809999999999998,2.1055,3.7655,2.8518,2.797,0.0018139755496116,0.0016116400896457,0.0014592668221978,-0.0753681949348343,0.1087400544822569
512580,环保ETF,0.83,1.284,1.304,1.319,1.283,175637,22902085.0,2.82,2.03,0.026,1.82,0.0219435736677116,0.0114341683460049,79715.1,0.1155000000000002,1.803,0.826,1.2754,1.2597,0.0018801028628071,0.0019394283982254,0.0027031684954482,-0.0043435982623548,0.0096848044765036
518850,黄金ETF华夏,0.8,9.74,9.718,9.741,9.686,593432,576558027.0,0.57,0.79,0.076,3.56,0.0647529308644678,0.0085702197339523,548895.3,0.3175000000000001,0.7064999999999999,3.289,9.6708,9.5217,-0.0004049046362276,0.0007878557284639,0.0062292124541745,0.2750961677779042,0.2242148427052692
560500,500质量成长ETF,0.77,1.207,1.215,1.219,1.206,104007,12626830.0,1.08,0.91,0.011,2.89,0.0657894736842106,0.0089642888635919,47338.85,0.3239999999999999,1.334,1.317,1.2,1.1849,0.0002385233567455,-4.990052815497588e-05,0.0011417204927213,0.3750726127943686,0.1843551223537674
159628,国证2000ETF,0.74,1.353,1.349,1.356,1.336,652720,87990383.8,1.48,-0.22,-0.003,11.78,0.0449264136328428,0.0104107304093002,379202.4,0.2259999999999998,1.5055,6.842499999999999,1.3346,1.3154,0.0001424935745952,-0.0008607310589334,0.000397183053321,0.2282024766763795,0.0844730266840844
159201,自由现金流FTE,0.71,1.199,1.209,1.212,1.198,3507564,423380511.8,1.17,0.75,0.009,3.04,0.0368782161234992,0.0085002396685115,3228122.2,0.1859999999999999,1.107,2.7985,1.2008,1.1926,0.0001549871343049,-0.0007040810102274,0.0006296596493808,0.2502367479056653,0.2882950515501378
512100,中证1000ETF,0.68,3.028,3.041,3.062,3.022,7637317,2358590830.0,1.32,0.36,0.011,9.28,0.0393028024606971,0.0093072470478005,3580992.35,0.1974999999999999,1.4049999999999998,4.3515,2.9984,2.9548,-1.649672561636534e-05,-0.0012081023024535,-0.0056885070470291,0.3699090386471474,0.1337181869783502
510760,上证综指ETF,0.65,1.284,1.287,1.291,1.279,1509155,193937249.0,0.93,0.23,0.003,10.35,0.0279552715654951,0.0059453995167368,1151711.5,0.1385,0.9165,7.902500000000001,1.2788,1.267,0.0001080199888648,0.0002270052240387,0.0028366756605073,0.2866480960900573,0.3182482055705887
510050,上证50ETF,0.62,3.108,3.12,3.134,3.106,7161973,2236789637.0,0.9,0.42,0.013,3.12,0.0286844708209694,0.0056475599967632,6179089.4,0.1434999999999999,0.982,2.6925,3.1032,3.0792,0.0003559147158207,-0.0005544598539072,0.0015312400247784,0.1921353685623689,-0.0341247539041097
510300,沪深300ETF,0.59,4.643,4.661,4.678,4.632,8160801,3902900785.0,0.99,0.39,0.018,1.82,0.03302304964539,0.007323432336683,6779852.4,0.1655,1.1965,1.515,4.6324,4.5889,9.371551552059116e-05,-0.0013983539889029,-0.0070185910195543,0.5704129369811127,0.2951469401394521
560610,A500指数ETF,0.56,1.167,1.172,1.176,1.164,2252338,264873117.0,1.03,0.51,0.006,5.0,0.0445632798573973,0.0077200533477791,2198998.1,0.2209999999999999,1.2,4.8775,1.1624,1.1484,7.978866556733286e-05,-0.0013895659466567,-0.0020035098063725,0.313148882058036,0.5676455197304398
159399,现全流FTE,0.53,1.134,1.142,1.144,1.134,1806351,206973717.1,0.88,0.62,0.007,4.31,0.0097259062776302,0.006961398689027,1894570.2,0.051,1.0085,4.5200000000000005,1.1376,1.1370999999999998,-0.0001001189958431,-0.0006118783706629,0.0043262438819017,0.4831303553368495,0.2186453610213069
515800,800FTE,0.5,1.246,1.257,1.261,1.246,1182792,148565984.0,1.2,0.4,0.005,2.67,0.0397022332506202,0.0067176172899587,1050291.6,0.1965,1.1765,2.3715,1.247,1.234,0.0001190795886747,-0.0013065419118019,-0.0030564501243424,0.6042316278972754,0.82150890808827
