code,name,llm_score,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,momentum_20,volatility_20,volume_mean_20,return_mean_20,amplitude_mean_20,turnover_mean_20,MA_5,MA_10,y_pred_Y_next_day_return,y_pred_Y_future_5d_return,y_pred_Y_future_10d_return,y_pred_Y_future_5d_vol_change,y_pred_Y_future_10d_vol_change
515220,煤炭ETE,0.95,1.054,1.08,1.09,1.049,11674968,1303388051.0,3.87,1.98,0.021,14.0,0.0767696909272186,0.0137493960894042,7043099.9,0.3794999999999999,1.9655,8.443,1.0482,1.0508,0.0025353829636506,0.0060270645151441,0.0077667768899894,0.1921613344320161,0.1589808349338533
513330,恒生互联网ETF,0.9,0.608,0.595,0.609,0.593,90068632,5427297471.0,2.6,-3.25,-0.02,11.45,0.1420345489443377,0.0196467322735937,96536259.8,0.6839999999999999,2.5040000000000004,12.2765,0.6058,0.6013,0.0023473286158123,0.0106893075664788,-0.0139480670665116,-0.1535758287455207,0.041880384433999
520500,恒生创新药ETF,0.85,1.954,1.915,1.98,1.911,3712082,723167058.0,3.51,-2.49,-0.049,27.28,-0.0477374440576827,0.0177768285915597,4680255.15,-0.2294999999999999,3.042,34.393,1.95,1.9622,-0.0035480479504084,0.0118183577198949,0.0049839908630332,0.1785137941841318,0.1265780906342226
513730,东南亚科技ETF,0.8,1.448,1.428,1.448,1.426,424068,60881072.0,1.51,-1.72,-0.025,4.82,0.0704647676161918,0.0149274830947426,482339.15,0.351,0.994,5.484,1.4062,1.4074,0.001501423680373,0.0055560054051362,0.0136240707813004,-0.1876922116652364,-0.145065213423032
159915,创业板ETF,0.75,3.201,3.095,3.217,3.072,22276431,6981652423.033,4.48,-4.33,-0.14,12.56,0.1250454380225374,0.0258300012056906,19491224.4,0.6215000000000002,3.1735,10.9895,3.1778000000000004,3.1497,-0.0005556273340116,0.0077547310920666,-0.0122455549379983,-0.1481853911235032,-0.1564858826090564
159807,科技ETF,0.7,0.751,0.722,0.751,0.718,1030800,75224252.31,4.39,-3.99,-0.03,9.7,0.1316614420062696,0.0226620989169916,975914.6,0.6445,3.1635,9.181,0.7318,0.7266999999999999,0.0002148798151514,0.005811222423393,-0.0110098111181141,-0.0517912460507944,0.0131277275149874
515580,科技100ETF,0.65,1.28,1.239,1.28,1.231,176103,22085950.0,3.81,-3.73,-0.048,4.34,0.1525581395348838,0.0221649279030732,110646.95,0.7345,2.8895,2.726,1.2502,1.2344,-0.0011296832666647,0.0047671740651528,-0.0072649526887866,-0.1643601874063185,-0.1830972168250773
159715,稀土ETF易方达,0.6,1.259,1.195,1.26,1.19,1002104,122077108.281,5.65,-3.55,-0.044,17.91,0.1231203007518797,0.0262757697167183,622719.8,0.6134999999999999,3.2090000000000005,11.1285,1.1644,1.1369,0.0062436317247554,0.0046084886534011,-0.005776512192306,-0.2016618998722593,-0.1503200037612636
562310,沪深300成长ETF,0.55,1.034,1.006,1.034,1.001,716082,72852020.0,3.19,-2.9,-0.03,10.08,0.1030701754385965,0.0160639327197537,576875.5,0.5035000000000001,2.2265,8.119,1.0178,1.0066,0.0004489557071055,0.0045646818991649,0.0032505225209856,-0.1269055282600927,0.0173070235558704
513050,中概互联网ETF,0.5,1.719,1.687,1.722,1.68,23223695,3955532206.0,2.41,-3.16,-0.055,7.12,0.1201859229747677,0.0179945951429507,22712102.5,0.5845,2.2125,6.965000000000001,1.7234000000000005,1.7087,0.0020474106914121,0.0045568519253274,0.0038089811965199,-0.1751330139749777,0.0214604433840122
