code,name,llm_score,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,momentum_20,volatility_20,volume_mean_20,return_mean_20,amplitude_mean_20,turnover_mean_20,MA_5,MA_10,y_pred_Y_next_day_return,y_pred_Y_future_5d_return,y_pred_Y_future_10d_return,y_pred_Y_future_5d_vol_change,y_pred_Y_future_10d_vol_change
520500,恒生创新药ETF,0.95,1.786,1.773,1.8,1.768,2892234,513968331.0,1.79,-0.73,-0.013,21.25,0.0033955857385399,0.0201295180393033,5154019.55,0.0365000000000001,2.814,37.8745,1.7634,1.7542000000000002,0.000545579511096,0.0212375067570887,0.0669651013089489,0.2342360536315355,0.1111929047903495
515700,新能车ETF,0.91,2.354,2.399,2.414,2.348,270285,64479418.0,2.8,1.7,0.04,3.53,-0.0495245641838352,0.0255800600722543,365115.25,-0.2225000000000001,3.3005000000000004,4.7635000000000005,2.3604,2.4315,0.0017268792541169,0.0137728757105089,0.016414088486927,0.0474664406108944,-0.0015369412573021
159871,有色金属ETF,0.87,0.852,0.866,0.868,0.849,111305,19175426.8,2.23,1.64,0.014,1.25,-0.0225733634311512,0.0221425853256965,265623.4,-0.0910000000000001,2.9935,2.986,0.8503999999999999,0.8627,0.0013179514946341,0.0083236689166943,0.0096361442892295,-0.14523540248598,-0.1540293054852979
515050,5G通信ETF,0.83,2.017,2.029,2.049,2.0,1265711,256108363.0,2.42,0.35,0.007,3.82,-0.0397539044013252,0.0237925255338064,1942827.0,-0.176,3.519,5.8675,1.973,1.9646,0.0014793982011899,0.0074496537596044,0.0147722206051227,0.2819479207161052,0.089487969330815
159687,亚太精选ETF,0.79,1.537,1.532,1.537,1.528,141889,21728423.616,0.59,0.07,0.001,1.14,-0.0478558110627719,0.0150713357848788,1169442.35,-0.2339999999999999,1.308,9.413,1.5248,1.5244,-3.129641252640776e-05,0.0061593797486501,0.0039302786204945,0.5834128107438701,0.2614023995404609
159509,纳指科技ETF,0.75,2.245,2.27,2.274,2.238,3970680,896159418.388,1.61,1.57,0.035,6.05,-0.0043859649122806,0.0240439599776031,4805345.75,0.005,1.721,7.319,2.2299999999999995,2.1903,0.0014351743194474,0.0060931960067072,0.0071566184046671,-0.1375589678138528,-0.043580560032927
512580,环保ETF,0.71,1.262,1.276,1.28,1.254,109778,13960018.0,2.06,1.03,0.013,1.14,-0.037707390648567,0.0208981183893507,171054.4,-0.1714999999999997,2.8785,1.77,1.2622,1.2899,0.0004856919307975,0.0059110282396093,0.0082982704134547,0.0719104205938504,-0.1400260182612729
516160,新能源ETF,0.67,2.769,2.829,2.84,2.769,681944,191810696.0,2.55,1.58,0.044,3.11,-0.0334813802528185,0.0248388073938184,1028113.5,-0.1395000000000001,3.35,4.685499999999999,2.7832,2.8641,0.001506960468276,0.0053850843383958,0.0103926833925673,0.1144741564433827,0.0331873666178076
513310,中韩半导体ETF,0.63,2.45,2.473,2.491,2.433,14096981,3482580173.0,2.36,0.65,0.016,84.44,-0.0861049519586105,0.0287631599426864,11732854.8,-0.4084999999999996,3.5779999999999994,70.28099999999999,2.3978,2.4195,-0.0030407113778507,0.0027195945901481,0.0113594427612836,0.129990769375175,-0.1797117780349426
515790,光伏ETF,0.59,0.94,0.958,0.961,0.94,3642956,347199585.0,2.22,1.27,0.012,3.56,-0.0362173038229376,0.0244753825729332,9281850.15,-0.156,3.5575,9.059,0.9454,0.9672,0.0017880565642856,0.0024042583525657,0.0099051296304112,0.1737922121541834,-0.0589668828394454
159307,红利低波100ETF,0.55,1.074,1.076,1.076,1.072,177391,19258414.4,0.37,0.09,0.001,0.61,0.0027958993476235,0.0063749157149852,214056.25,0.0154999999999999,0.9055,0.732,1.0754,1.0836,-5.508506482493357e-05,0.0013412468886848,0.0062532842974237,0.3922193696387523,0.1808507509310319
518850,黄金ETF华夏,0.51,9.129,9.127,9.151,9.116,259430,236869242.0,0.39,0.65,0.059,1.55,0.0311829171844988,0.0109504420327856,623510.95,0.1610000000000001,0.7755000000000001,3.736,9.0512,8.992500000000001,-0.0004260277712616,0.001163473671303,0.0062044133493749,0.3685186742630613,0.2487333348181239
