# code=516050, name=科技龙头ETF
日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2023-01-30,0.669,0.661,0.671,0.659,246505,16338903.0,1.83,0.76,0.005,10.22
2023-01-31,0.662,0.646,0.662,0.644,353322,22934164.0,2.72,-2.27,-0.015,14.65
2023-02-01,0.645,0.655,0.656,0.645,255650,16615525.0,1.7,1.39,0.009,10.6
2023-02-02,0.658,0.66,0.666,0.656,300077,19817366.0,1.53,0.76,0.005,12.44
2023-02-03,0.66,0.662,0.663,0.649,342253,22408185.0,2.12,0.3,0.002,14.19
2023-02-06,0.657,0.652,0.659,0.648,352356,22999900.0,1.66,-1.51,-0.01,14.61
2023-02-07,0.655,0.65,0.656,0.647,208323,13579117.0,1.38,-0.31,-0.002,8.64
2023-02-08,0.649,0.649,0.656,0.648,247056,16116841.0,1.23,-0.15,-0.001,10.24
2023-02-09,0.646,0.666,0.666,0.645,298317,19582645.0,3.24,2.62,0.017,12.37
2023-02-10,0.667,0.661,0.669,0.657,173090,11469741.0,1.8,-0.75,-0.005,7.18
2023-02-13,0.661,0.667,0.667,0.659,231621,15368572.0,1.21,0.91,0.006,9.6
2023-02-14,0.667,0.667,0.673,0.663,163765,10900841.0,1.5,0.0,0.0,6.79
2023-02-15,0.664,0.674,0.675,0.661,205281,13763981.0,2.1,1.05,0.007,8.51
2023-02-16,0.673,0.66,0.681,0.656,260848,17542025.0,3.71,-2.08,-0.014,10.81
2023-02-17,0.657,0.642,0.662,0.641,279762,18194014.0,3.18,-2.73,-0.018,11.6
2023-02-20,0.643,0.655,0.656,0.64,247758,16025623.0,2.49,2.02,0.013,10.27
2023-02-21,0.66,0.653,0.66,0.649,233911,15297019.0,1.68,-0.31,-0.002,9.7
2023-02-22,0.654,0.651,0.654,0.645,225023,14629096.0,1.38,-0.31,-0.002,9.33
2023-02-23,0.648,0.644,0.651,0.642,187026,12097226.0,1.38,-1.08,-0.007,7.75
2023-02-24,0.644,0.644,0.649,0.64,159125,10260279.0,1.4,0.0,0.0,6.6
2023-02-27,0.637,0.635,0.642,0.634,188247,11984597.0,1.24,-1.4,-0.009,7.8
2023-02-28,0.636,0.642,0.646,0.634,332297,21198720.0,1.89,1.1,0.007,13.78
2023-03-01,0.638,0.652,0.654,0.638,367717,23873162.0,2.49,1.56,0.01,15.24
2023-03-02,0.652,0.65,0.658,0.649,264017,17236017.0,1.38,-0.31,-0.002,10.94
2023-03-03,0.65,0.651,0.657,0.645,186245,12137919.0,1.85,0.15,0.001,7.72
2023-03-06,0.651,0.652,0.655,0.648,175514,11423726.0,1.08,0.15,0.001,7.28
2023-03-07,0.651,0.636,0.653,0.634,202827,13081689.0,2.91,-2.45,-0.016,8.41
2023-03-08,0.633,0.638,0.639,0.633,211635,13459429.0,0.94,0.31,0.002,8.77
2023-03-09,0.636,0.642,0.645,0.635,287131,18419917.0,1.57,0.63,0.004,11.9
2023-03-10,0.64,0.636,0.642,0.634,205862,13139763.0,1.25,-0.93,-0.006,8.53
2023-03-13,0.636,0.641,0.643,0.632,250921,16036655.0,1.73,0.79,0.005,10.4
2023-03-14,0.642,0.644,0.647,0.634,223060,14286825.0,2.03,0.47,0.003,9.25
2023-03-15,0.646,0.639,0.651,0.638,202166,13024826.0,2.02,-0.78,-0.005,8.38
2023-03-16,0.637,0.632,0.642,0.63,234130,14878478.0,1.88,-1.1,-0.007,9.71
2023-03-17,0.634,0.641,0.647,0.634,293552,18890775.0,2.06,1.42,0.009,12.17
2023-03-20,0.641,0.644,0.652,0.641,270029,17464719.0,1.72,0.47,0.003,11.19
2023-03-21,0.641,0.652,0.652,0.641,246064,15970413.0,1.71,1.24,0.008,10.2
2023-03-22,0.653,0.663,0.663,0.65,321354,21171295.0,1.99,1.69,0.011,13.32
2023-03-23,0.661,0.685,0.685,0.659,343841,23275743.0,3.92,3.32,0.022,14.25
2023-03-24,0.685,0.692,0.692,0.679,315102,21658715.0,1.9,1.02,0.007,13.06
2023-03-27,0.692,0.691,0.701,0.682,283936,19626332.0,2.75,-0.14,-0.001,11.77
2023-03-28,0.688,0.676,0.688,0.674,286576,19512554.0,2.03,-2.17,-0.015,11.88
2023-03-29,0.677,0.684,0.691,0.671,245712,16739425.0,2.96,1.18,0.008,10.19
2023-03-30,0.679,0.682,0.69,0.675,250496,17130840.0,2.19,-0.29,-0.002,10.38
2023-03-31,0.684,0.693,0.696,0.675,282520,19377943.0,3.08,1.61,0.011,11.71
2023-04-03,0.697,0.713,0.715,0.697,309837,21935599.0,2.6,2.89,0.02,12.84
2023-04-04,0.711,0.716,0.723,0.707,460702,32938916.0,2.24,0.42,0.003,19.1
2023-04-06,0.707,0.723,0.732,0.705,504395,36469660.0,3.77,0.98,0.007,20.91
2023-04-07,0.726,0.74,0.74,0.723,400193,29358836.0,2.35,2.35,0.017,16.59
2023-04-10,0.74,0.719,0.746,0.714,334270,24395732.0,4.32,-2.84,-0.021,13.86
2023-04-11,0.718,0.716,0.724,0.709,267343,19159843.0,2.09,-0.42,-0.003,11.08
2023-04-12,0.715,0.729,0.733,0.715,264716,19227008.0,2.51,1.82,0.013,10.97
2023-04-13,0.725,0.713,0.726,0.711,272254,19564343.0,2.06,-2.19,-0.016,11.29
2023-04-14,0.715,0.722,0.725,0.703,281488,20079289.0,3.09,1.26,0.009,11.67
2023-04-17,0.723,0.72,0.725,0.716,182300,13118645.0,1.25,-0.28,-0.002,7.56
2023-04-18,0.721,0.717,0.721,0.705,303770,21639169.0,2.22,-0.42,-0.003,12.59
2023-04-19,0.713,0.714,0.725,0.712,233238,16768627.0,1.81,-0.42,-0.003,9.67
2023-04-20,0.714,0.725,0.726,0.714,272676,19702931.0,1.68,1.54,0.011,11.3
2023-04-21,0.726,0.694,0.726,0.693,371848,26287792.0,4.55,-4.28,-0.031,15.41
2023-04-24,0.697,0.689,0.701,0.685,182216,12661646.0,2.31,-0.72,-0.005,7.55
2023-04-25,0.689,0.677,0.689,0.67,247715,16816924.0,2.76,-1.74,-0.012,10.27
2023-04-26,0.677,0.666,0.677,0.658,355461,23632280.0,2.81,-1.62,-0.011,14.74
2023-04-27,0.665,0.656,0.666,0.652,338054,22315765.0,2.1,-1.5,-0.01,14.01
