# code=159715, name=稀土ETF易方达
日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2023-01-30,0.767,0.772,0.778,0.765,327035,25238281.7,1.72,2.39,0.018,5.84
2023-01-31,0.764,0.776,0.778,0.764,305048,23584121.35,1.81,0.52,0.004,5.45
2023-02-01,0.777,0.802,0.805,0.777,371988,29654784.177,3.61,3.35,0.026,6.65
2023-02-02,0.802,0.795,0.803,0.793,301558,24029355.9,1.25,-0.87,-0.007,5.39
2023-02-03,0.794,0.786,0.795,0.773,311122,24335041.08,2.77,-1.13,-0.009,5.56
2023-02-06,0.784,0.778,0.784,0.773,322531,25091884.368,1.4,-1.02,-0.008,5.76
2023-02-07,0.776,0.786,0.788,0.776,280606,21901895.262,1.54,1.03,0.008,5.02
2023-02-08,0.785,0.778,0.788,0.776,296254,23170676.0,1.53,-1.02,-0.008,5.29
2023-02-09,0.775,0.788,0.788,0.773,301340,23623560.1,1.93,1.29,0.01,5.39
2023-02-10,0.782,0.781,0.787,0.776,307692,24080866.0,1.4,-0.89,-0.007,5.5
2023-02-13,0.779,0.787,0.788,0.779,259868,20392167.8,1.15,0.77,0.006,4.64
2023-02-14,0.787,0.791,0.796,0.785,268477,21261955.8,1.4,0.51,0.004,4.8
2023-02-15,0.789,0.787,0.794,0.785,257740,20334275.945,1.14,-0.51,-0.004,4.61
2023-02-16,0.788,0.765,0.788,0.756,296795,23072461.4,4.07,-2.8,-0.022,5.3
2023-02-17,0.764,0.759,0.771,0.753,260833,19968578.0,2.35,-0.78,-0.006,4.66
2023-02-20,0.757,0.77,0.77,0.753,226820,17212865.4,2.24,1.45,0.011,4.05
2023-02-21,0.771,0.783,0.786,0.77,258326,20154005.8,2.08,1.69,0.013,4.62
2023-02-22,0.779,0.78,0.783,0.777,270628,21103635.813,0.77,-0.38,-0.003,4.84
2023-02-23,0.781,0.781,0.783,0.775,214292,16699929.616,1.03,0.13,0.001,3.83
2023-02-24,0.781,0.772,0.781,0.767,277808,21442710.8,1.79,-1.15,-0.009,4.97
2023-02-27,0.772,0.767,0.774,0.764,258536,19924464.803,1.3,-0.65,-0.005,4.62
2023-02-28,0.768,0.771,0.771,0.761,260461,19945960.09,1.3,0.52,0.004,4.65
2023-03-01,0.767,0.776,0.776,0.766,174159,13444280.446,1.3,0.65,0.005,3.11
2023-03-02,0.77,0.76,0.772,0.757,198636,15115464.76,1.93,-2.06,-0.016,3.55
2023-03-03,0.759,0.759,0.761,0.753,291553,22080181.03,1.05,-0.13,-0.001,5.21
2023-03-06,0.758,0.755,0.761,0.747,223320,16845584.5,1.84,-0.53,-0.004,3.99
2023-03-07,0.755,0.742,0.756,0.741,243263,18202044.912,1.99,-1.72,-0.013,4.35
2023-03-08,0.742,0.741,0.742,0.736,165765,12251393.9,0.81,-0.13,-0.001,2.96
2023-03-09,0.742,0.739,0.745,0.735,176169,13057136.0,1.35,-0.27,-0.002,3.15
2023-03-10,0.739,0.725,0.739,0.725,205449,15005063.3,1.89,-1.89,-0.014,3.67
2023-03-13,0.728,0.726,0.73,0.719,212427,15370018.6,1.52,0.14,0.001,3.8
2023-03-14,0.726,0.719,0.726,0.709,227272,16286618.99,2.34,-0.96,-0.007,4.06
2023-03-15,0.721,0.726,0.73,0.721,183577,13339211.7,1.25,0.97,0.007,3.28
2023-03-16,0.72,0.708,0.722,0.707,227327,16266429.7,2.07,-2.48,-0.018,4.06
2023-03-17,0.71,0.713,0.718,0.71,195400,13950283.0,1.13,0.71,0.005,3.49
2023-03-20,0.714,0.715,0.718,0.708,136471,9748263.427,1.4,0.28,0.002,2.44
2023-03-21,0.715,0.724,0.725,0.714,197589,14181566.905,1.54,1.26,0.009,3.53
2023-03-22,0.725,0.722,0.727,0.718,158322,11423965.5,1.24,-0.28,-0.002,2.83
2023-03-23,0.72,0.725,0.725,0.718,183137,13210917.3,0.97,0.42,0.003,3.27
2023-03-24,0.724,0.725,0.727,0.722,173177,12559867.426,0.69,0.0,0.0,3.1
2023-03-27,0.725,0.724,0.726,0.718,193993,14015312.408,1.1,-0.14,-0.001,3.47
2023-03-28,0.725,0.712,0.725,0.711,146809,10527510.542,1.93,-1.66,-0.012,2.62
2023-03-29,0.714,0.71,0.717,0.709,115750,8240541.645,1.12,-0.28,-0.002,2.07
2023-03-30,0.71,0.713,0.713,0.702,210041,14823929.314,1.55,0.42,0.003,3.75
2023-03-31,0.713,0.717,0.72,0.712,137217,9837835.3,1.12,0.56,0.004,2.45
