# code=159852, name=软件ETF
日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2023-01-30,0.943,0.947,0.953,0.938,972024,91739315.251,1.62,2.38,0.022,0.71
2023-01-31,0.948,0.922,0.948,0.919,845993,78613369.8,3.06,-2.64,-0.025,0.62
2023-02-01,0.922,0.943,0.943,0.922,636767,59244619.9,2.28,2.28,0.021,0.47
2023-02-02,0.945,0.946,0.96,0.94,647608,61482940.1,2.12,0.32,0.003,0.48
2023-02-03,0.939,0.961,0.965,0.922,1059233,100623905.7,4.55,1.59,0.015,0.78
2023-02-06,0.959,0.967,0.984,0.956,1001598,97062635.275,2.91,0.62,0.006,0.74
2023-02-07,0.966,0.954,0.966,0.948,728612,69603171.855,1.86,-1.34,-0.013,0.54
2023-02-08,0.954,0.948,0.958,0.942,672738,63986522.5,1.68,-0.63,-0.006,0.49
2023-02-09,0.94,0.966,0.966,0.935,657951,62330090.1,3.27,1.9,0.018,0.48
2023-02-10,0.964,0.95,0.969,0.944,819983,78602918.3,2.59,-1.66,-0.016,0.6
2023-02-13,0.948,0.956,0.96,0.94,512129,48823309.0,2.11,0.63,0.006,0.38
2023-02-14,0.954,0.953,0.965,0.945,703563,67004830.6,2.09,-0.31,-0.003,0.52
2023-02-15,0.955,0.974,0.976,0.946,773783,74543971.3,3.15,2.2,0.021,0.57
2023-02-16,0.975,0.963,0.991,0.952,822583,79669390.369,4.0,-1.13,-0.011,0.6
2023-02-17,0.956,0.915,0.958,0.914,690775,64143994.3,4.57,-4.98,-0.048,0.51
2023-02-20,0.908,0.945,0.948,0.908,793490,73829134.0,4.37,3.28,0.03,0.58
2023-02-21,0.942,0.944,0.959,0.936,678042,64248090.125,2.43,-0.11,-0.001,0.5
2023-02-22,0.937,0.947,0.951,0.925,793135,74506069.194,2.75,0.32,0.003,0.58
2023-02-23,0.944,0.927,0.944,0.923,642723,60023091.1,2.22,-2.11,-0.02,0.47
2023-02-24,0.93,0.934,0.939,0.92,636813,59229807.6,2.05,0.76,0.007,0.47
2023-02-27,0.922,0.921,0.931,0.917,610222,56393623.4,1.5,-1.39,-0.013,0.45
2023-02-28,0.931,0.934,0.945,0.921,659183,61504103.5,2.61,1.41,0.013,0.48
2023-03-01,0.932,0.963,0.966,0.925,662824,62807444.943,4.39,3.1,0.029,0.49
2023-03-02,0.964,0.971,0.98,0.961,704101,68330020.7,1.97,0.83,0.008,0.52
2023-03-03,0.965,0.966,0.971,0.949,624504,59972682.0,2.27,-0.51,-0.005,0.46
2023-03-06,0.962,0.961,0.969,0.954,603220,57997686.1,1.55,-0.52,-0.005,0.44
2023-03-07,0.958,0.934,0.965,0.934,684997,65134471.3,3.23,-2.81,-0.027,0.5
2023-03-08,0.937,0.955,0.955,0.933,804376,75831759.8,2.36,2.25,0.021,0.59
2023-03-09,0.95,0.958,0.963,0.94,795585,75520131.9,2.41,0.31,0.003,0.58
2023-03-10,0.952,0.948,0.962,0.946,615616,58790447.053,1.67,-1.04,-0.01,0.45
2023-03-13,0.941,0.991,0.991,0.938,897055,86734554.75,5.59,4.54,0.043,0.66
2023-03-14,0.987,0.994,0.994,0.973,908693,89295855.297,2.12,0.3,0.003,0.67
2023-03-15,0.994,0.972,1.0,0.968,1021763,100499611.1,3.22,-2.21,-0.022,0.75
2023-03-16,0.969,0.965,0.979,0.953,929286,89768299.6,2.67,-0.72,-0.007,0.68
2023-03-17,0.97,1.012,1.018,0.97,982704,98391928.404,4.97,4.87,0.047,0.72
2023-03-20,1.012,0.996,1.019,0.985,917882,92102797.8,3.36,-1.58,-0.016,0.67
2023-03-21,0.986,0.991,0.999,0.974,803868,79434878.3,2.51,-0.5,-0.005,0.59
2023-03-22,0.989,0.994,0.996,0.976,948452,93402285.2,2.02,0.3,0.003,0.7
2023-03-23,0.989,1.041,1.041,0.985,997693,101114845.737,5.63,4.73,0.047,0.73
