date,code,name,llm_score,traditional_score,second_stage_llm
2025-04-30,159518,标普油气ETF,0.025135,0.0251352864474873,deepseek-chat
2025-04-30,159967,创业板成长ETF,0.022373,0.0223734932828372,deepseek-chat
2025-04-30,515050,5G通信ETF,0.016201,0.0162009851677799,deepseek-chat
2025-04-30,159847,医疗ETF易方达,0.016068,0.0160676289043664,deepseek-chat
2025-04-30,159966,创业板价值ETF,0.015497,0.0154974452901249,deepseek-chat
2025-04-30,159682,创业50ETF,0.012567,0.0125668364303212,deepseek-chat
2025-04-30,562500,机器人ETF,0.011163,0.0111629363509081,deepseek-chat
2025-04-30,512010,医药ETF,0.009401,0.0094005530993858,deepseek-chat
2025-04-30,159529,标普消费ETF,0.009026,0.009025719759207,deepseek-chat
2025-04-30,513730,东南亚科技ETF,0.00714,0.0071398117913092,deepseek-chat
