date,code,name,llm_score,traditional_score,second_stage_llm
2025-11-14,159847,医疗ETF易方达,0.95,0.0074824597138637,deepseek-chat
2025-11-14,562060,标普红利ETF,0.94,0.0023533336465839,deepseek-chat
2025-11-14,515700,新能车ETF,0.93,0.0022798536277362,deepseek-chat
2025-11-14,512580,环保ETF,0.92,0.0021724846242449,deepseek-chat
2025-11-14,513310,中韩半导体ETF,0.91,0.0019738360271859,deepseek-chat
2025-11-14,159910,基本面120ETE,0.9,0.0019579452401905,deepseek-chat
2025-11-14,159938,医药卫生ETF,0.89,0.0014951893997119,deepseek-chat
2025-11-14,517300,沪港深300ETF,0.88,0.0011351765942759,deepseek-chat
2025-11-14,159682,创业50ETF,0.87,0.0010384468512916,deepseek-chat
2025-11-14,520550,港股红利低波ETF,0.86,0.000761488867611,deepseek-chat
