date,code,name,llm_score,traditional_score,second_stage_llm
2025-09-30,513330,恒生互联网ETF,0.95,0.0089877031459549,deepseek-chat
2025-09-30,515050,5G通信ETF,0.94,0.0078968881963749,deepseek-chat
2025-09-30,515980,人工智能ETF,0.93,0.0060333515094552,deepseek-chat
2025-09-30,513050,中概互联网ETF,0.92,0.0055188638590544,deepseek-chat
2025-09-30,159509,纳指科技ETF,0.91,0.0044175546458054,deepseek-chat
2025-09-30,159682,创业50ETF,0.9,0.0026925123680973,deepseek-chat
2025-09-30,159939,信息技术ETF,0.89,0.0019378017798482,deepseek-chat
2025-09-30,159715,稀土ETF易方达,0.88,0.0019205599592983,deepseek-chat
2025-09-30,159967,创业板成长ETF,0.87,0.0016519827048313,deepseek-chat
2025-09-30,513310,中韩半导体ETF,0.86,0.0016500261144216,deepseek-chat
