date,code,name,llm_score,traditional_score,second_stage_llm
2025-04-18,513330,恒生互联网ETF,0.95,0.0333112852260816,deepseek-chat
2025-04-18,159967,创业板成长ETF,0.94,0.0312895593169916,deepseek-chat
2025-04-18,159518,标普油气ETF,0.93,0.0214436365663065,deepseek-chat
2025-04-18,159847,医疗ETF易方达,0.92,0.0204787960172942,deepseek-chat
2025-04-18,513730,东南亚科技ETF,0.91,0.0196148141503917,deepseek-chat
2025-04-18,159502,标普生物科技ETF,0.9,0.0184656521931991,deepseek-chat
2025-04-18,159509,纳指科技ETF,0.89,0.0176665751960757,deepseek-chat
2025-04-18,562500,机器人ETF,0.88,0.0164717532975098,deepseek-chat
2025-04-18,159682,创业50ETF,0.87,0.0164081718042103,deepseek-chat
2025-04-18,159572,创业板200ETF易方达,0.86,0.0154497493606378,deepseek-chat
