date,code,name,llm_score,traditional_score,second_stage_llm
2025-09-26,515980,人工智能ETF,0.018251,0.0182510863273879,deepseek-chat
2025-09-26,513330,恒生互联网ETF,0.010217,0.0102170938724658,deepseek-chat
2025-09-26,515050,5G通信ETF,0.007594,0.0075942063085068,deepseek-chat
2025-09-26,159781,科创创业ETF,0.006743,0.0067434404593099,deepseek-chat
2025-09-26,513050,中概互联网ETF,0.006267,0.0062669625654583,deepseek-chat
2025-09-26,515700,新能车ETF,0.005848,0.0058480180026543,deepseek-chat
2025-09-26,516050,科技龙头ETF,0.004977,0.0049770095049916,deepseek-chat
2025-09-26,159682,创业50ETF,0.004471,0.0044705120656533,deepseek-chat
2025-09-26,159915,创业板ETF,0.003838,0.0038378406119146,deepseek-chat
2025-09-26,517520,黄金股ETF,0.002928,0.0029275621530138,deepseek-chat
