date,code,name,llm_score,traditional_score,second_stage_llm
2025-08-08,159852,软件ETF,0.95,0.0017733507388099,deepseek-chat
2025-08-08,515790,光伏ETF,0.94,0.0016243213810801,deepseek-chat
2025-08-08,159847,医疗ETF易方达,0.93,0.0008402852019847,deepseek-chat
2025-08-08,159687,亚太精选ETF,0.92,0.0002599144052847,deepseek-chat
2025-08-08,515050,5G通信ETF,0.91,5.2438505262130415e-05,deepseek-chat
2025-08-08,518850,黄金ETF华夏,0.9,-0.0004829678786283,deepseek-chat
2025-08-08,159307,红利低波100ETF,0.89,-0.0006735538793045,deepseek-chat
2025-08-08,515450,红利低波50ETF,0.88,-0.0007059044511755,deepseek-chat
2025-08-08,515650,消费50ETF,0.87,-0.0009307522686473,deepseek-chat
2025-08-08,562060,标普红利ETF,0.86,-0.0010440953889289,deepseek-chat
