date,code,name,llm_score,traditional_score,second_stage_llm
2026-01-23,512580,环保ETF,0.06909,0.0690902915767805,deepseek-chat
2026-01-23,516160,新能源ETF,0.031299,0.0312990790129908,deepseek-chat
2026-01-23,512100,中证1000ETF,0.022717,0.0227171204068892,deepseek-chat
2026-01-23,510300,沪深300ETF,0.0168,0.0167997742777215,deepseek-chat
2026-01-23,510050,上证50ETF,0.013807,0.0138065020678277,deepseek-chat
2026-01-23,515790,光伏ETF,0.013007,0.0130074489227545,deepseek-chat
2026-01-23,510500,中证500ETF,0.012951,0.0129510701286223,deepseek-chat
2026-01-23,159531,中证2000ETF,0.006762,0.0067622036785639,deepseek-chat
2026-01-23,159628,国证2000ETF,0.006565,0.0065647573369603,deepseek-chat
2026-01-23,159307,红利低波100ETF,0.005907,0.0059067903099623,deepseek-chat
