code,name,llm_score,second_stage_llm,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,momentum_20,volatility_20,volume_mean_20,return_mean_20,amplitude_mean_20,turnover_mean_20,MA_5,MA_10,momentum_20_cs_z,volatility_20_cs_z,volume_mean_20_cs_z,return_mean_20_cs_z,amplitude_mean_20_cs_z,turnover_mean_20_cs_z,MA_5_cs_z,MA_10_cs_z,y_pred_Y_future_5d_return
159966,创业板价值ETF,0.95,deepseek-chat,0.475,0.479,0.481,0.475,116172,5555705.075,1.26,0.63,0.003,1.84,0.0691964285714286,0.0092759426457285,89714.0,0.3385000000000003,1.3835000000000002,1.4194999999999998,0.4756,0.4740999999999999,-0.1699051002336409,0.0176797764548732,-0.4775858549132901,-0.1578837144314158,0.1098227515259711,-0.528377772900434,-0.8537403868958964,-0.8497605455200901,0.0237064738732953
512260,中证500低波动ETF,0.94,deepseek-chat,1.603,1.608,1.608,1.601,3167,508698.0,0.44,0.37,0.006,1.29,0.0634920634920634,0.004501118737954,3130.55,0.309,1.025,1.2774999999999994,1.5976,1.5904,-0.3045277195385087,-1.1829238691785022,-0.4914529522058713,-0.3069538467834518,-0.7069997340590124,-0.5496176280123595,0.2742592340379307,0.2783340405083362,0.0166351565202958
510300,沪深300ETF,0.93,deepseek-chat,3.985,4.009,4.013,3.982,7131296,2940955208.0,0.78,0.75,0.03,1.58,0.0676431424766978,0.00575749542482,8331807.25,0.3279999999999998,1.0105,1.8455,3.9688,3.948,-0.2065625440846506,-0.8670147467323183,0.8424575135627499,-0.2109425750990917,-0.7400371846614733,-0.4646582075646579,2.658138646834981,2.660843935716271,0.0163325683872644
159883,医疗器械ETF,0.92,deepseek-chat,0.494,0.499,0.5,0.491,3079140,152600833.5,1.82,1.01,0.005,2.63,0.0708154506437768,0.0064748829763249,1008449.2,0.344,1.2445,0.8629999999999999,0.4911999999999999,0.4881,-0.1316962918808339,-0.6866315270985232,-0.3304423718975515,-0.1300909778912077,-0.2068810852838275,-0.6116170642369584,-0.8380569697064422,-0.8356126245271688,0.0124296016927693
159715,稀土ETF易方达,0.91,deepseek-chat,0.831,0.864,0.873,0.83,601753,51512283.984,5.17,3.97,0.033,13.52,0.1771117166212534,0.0200948447975225,231979.45,0.8375,2.3675,5.212000000000001,0.8341999999999998,0.8114000000000001,2.3768881954583367,2.738034205451773,-0.4548007979939498,2.363675473489435,2.3518125027550454,0.0388908926768684,-0.4932228609895949,-0.5088967061692091,0.0118240311372516
159509,纳指科技ETF,0.9,deepseek-chat,1.769,1.746,1.789,1.741,14427965,2551646658.936,2.75,0.0,0.0,21.92,0.1322957198443579,0.0113296850731204,8767299.45,0.6285000000000001,1.3025,13.317000000000002,1.7231999999999998,1.6991,1.3192337871371231,0.5340822015796785,0.9122054008040208,1.307551484961463,-0.0747312828739835,1.2512079749455662,0.4005308493581523,0.3881825413605175,0.0084495213690889
515800,800FTE,0.89,deepseek-chat,1.066,1.072,1.073,1.066,2407228,257528516.0,0.66,0.75,0.008,5.82,0.072,0.0054592513292311,764499.85,0.3495,1.027,1.848,1.0618000000000003,1.0554,-0.1037410094239811,-0.9420066114311688,-0.3695129953355404,-0.1022982413509979,-0.7024428443207419,-0.4642842664535325,-0.2644058255844794,-0.2623186545782965,0.0068843960925716
159910,基本面120ETE,0.88,deepseek-chat,2.137,2.14,2.14,2.13,6251,1334317.9,0.47,0.75,0.016,0.63,0.0710710710710711,0.0054725968552584,4795.95,0.345,0.9675,0.4804999999999996,2.1212,2.1129,-0.1256636675674513,-0.9386509510946308,-0.4911862238203534,-0.125037753065715,-0.8380103140342883,-0.6688300542391518,0.8006590571403834,0.8063546632798605,0.0058733026224014
562310,沪深300成长ETF,0.87,deepseek-chat,0.807,0.814,0.815,0.804,245032,19911787.0,1.37,1.24,0.01,3.64,0.0752972258916775,0.006378891325568,161223.75,0.366,1.0575,2.398,0.8006,0.7936000000000001,-0.0259267076039349,-0.710768108483535,-0.4661329426001614,-0.0189200317303684,-0.6329502758121167,-0.3820172220059342,-0.5270025287822655,-0.5268847771459233,0.005301948591293
562000,中证A100ETF基金,0.86,deepseek-chat,0.495,0.499,0.499,0.495,236438,23523170.0,0.81,1.01,0.005,3.11,0.0617021276595746,0.0051440640264889,237701.2,0.3009999999999999,1.0844999999999998,3.125,0.4939999999999999,0.4915,-0.3467700807486888,-1.021258753926621,-0.4538844096549101,-0.3473796453873938,-0.5714322643454659,-0.2732751468906543,-0.8352419973903863,-0.8321767008574593,0.0052471343615249
