date,code,name,llm_score,traditional_score,second_stage_llm
2025-10-31,159871,有色金属ETF,0.022806,0.0228059432809739,deepseek-chat
2025-10-31,517520,黄金股ETF,0.020116,0.0201158282349112,deepseek-chat
2025-10-31,515050,5G通信ETF,0.01989,0.0198897418535352,deepseek-chat
2025-10-31,159715,稀土ETF易方达,0.016119,0.0161187320814368,deepseek-chat
2025-10-31,159938,医药卫生ETF,0.014927,0.0149273974560789,deepseek-chat
2025-10-31,159847,医疗ETF易方达,0.01264,0.0126402061511309,deepseek-chat
2025-10-31,520500,恒生创新药ETF,0.01182,0.0118199068799572,deepseek-chat
2025-10-31,562060,标普红利ETF,0.01068,0.0106798806124236,deepseek-chat
2025-10-31,563020,红利低波动ETF,0.010021,0.0100210551602304,deepseek-chat
2025-10-31,159967,创业板成长ETF,0.00924,0.0092395422176997,deepseek-chat
