date,code,name,llm_score,traditional_score,second_stage_llm
2025-08-01,512010,医药ETF,0.95,0.0072182242511563,deepseek-chat
2025-08-01,515050,5G通信ETF,0.94,0.006192356824782,deepseek-chat
2025-08-01,159847,医疗ETF易方达,0.93,0.0047935944252799,deepseek-chat
2025-08-01,515790,光伏ETF,0.92,0.0041558949847787,deepseek-chat
2025-08-01,516050,科技龙头ETF,0.91,0.0041393874633453,deepseek-chat
2025-08-01,560080,中药ETF,0.9,0.0039988653282896,deepseek-chat
2025-08-01,515980,人工智能ETF,0.89,0.0037702905391821,deepseek-chat
2025-08-01,159837,生物科技ETF,0.88,0.0031748511822573,deepseek-chat
2025-08-01,159807,科技ETF,0.87,0.0030724426301581,deepseek-chat
2025-08-01,159852,软件ETF,0.86,0.0024504015835854,deepseek-chat
