date,code,name,llm_score,traditional_score,second_stage_llm,traditional_model,target,scenario_name,top_n_first,top_n_final,candidate_pool_fingerprint,cache_hit
2025-07-11,159715,稀土ETF易方达,0.03776,0.0377604318124636,gemini-2.5-flash-lite,lightgbm,Y_future_5d_return,default,50,10,75f5a861a1924446940953519307d62f77425896f1019a588bfbb21c298b385d,False
2025-07-11,159852,软件ETF,0.023858,0.0238583835983363,gemini-2.5-flash-lite,lightgbm,Y_future_5d_return,default,50,10,75f5a861a1924446940953519307d62f77425896f1019a588bfbb21c298b385d,False
2025-07-11,159847,医疗ETF易方达,0.021847,0.0218468394201916,gemini-2.5-flash-lite,lightgbm,Y_future_5d_return,default,50,10,75f5a861a1924446940953519307d62f77425896f1019a588bfbb21c298b385d,False
2025-07-11,159871,有色金属ETF,0.010466,0.0104661895430097,gemini-2.5-flash-lite,lightgbm,Y_future_5d_return,default,50,10,75f5a861a1924446940953519307d62f77425896f1019a588bfbb21c298b385d,False
2025-07-11,159928,消费ETF,0.007031,0.0070311137854031,gemini-2.5-flash-lite,lightgbm,Y_future_5d_return,default,50,10,75f5a861a1924446940953519307d62f77425896f1019a588bfbb21c298b385d,False
2025-07-11,518850,黄金ETF华夏,0.001195,0.0011953161267064,gemini-2.5-flash-lite,lightgbm,Y_future_5d_return,default,50,10,75f5a861a1924446940953519307d62f77425896f1019a588bfbb21c298b385d,False
2025-07-11,515860,科技ETF基金,0.000735,0.0007348826875646,gemini-2.5-flash-lite,lightgbm,Y_future_5d_return,default,50,10,75f5a861a1924446940953519307d62f77425896f1019a588bfbb21c298b385d,False
2025-07-11,515650,消费50ETF,-0.000564,-0.0005635780960323,gemini-2.5-flash-lite,lightgbm,Y_future_5d_return,default,50,10,75f5a861a1924446940953519307d62f77425896f1019a588bfbb21c298b385d,False
2025-07-11,159307,红利低波100ETF,-0.001352,-0.0013521469632203,gemini-2.5-flash-lite,lightgbm,Y_future_5d_return,default,50,10,75f5a861a1924446940953519307d62f77425896f1019a588bfbb21c298b385d,False
2025-07-11,510180,上证180ETF,-0.001576,-0.0015763091754918,gemini-2.5-flash-lite,lightgbm,Y_future_5d_return,default,50,10,75f5a861a1924446940953519307d62f77425896f1019a588bfbb21c298b385d,False
