date,code,name,llm_score,traditional_score,second_stage_llm
2025-07-18,510760,上证综指ETF,0.004375,0.0043754682667724,gemini-2.5-flash-lite
2025-07-18,520500,恒生创新药ETF,0.00417,0.0041698754093513,gemini-2.5-flash-lite
2025-07-18,159509,纳指科技ETF,0.003037,0.003037146569378,gemini-2.5-flash-lite
2025-07-18,513730,东南亚科技ETF,0.002284,0.0022837697460129,gemini-2.5-flash-lite
2025-07-18,515580,科技100ETF,0.002206,0.0022058786773248,gemini-2.5-flash-lite
2025-07-18,159871,有色金属ETF,0.000466,0.000465915619304,gemini-2.5-flash-lite
2025-07-18,515860,科技ETF基金,5.1e-05,5.10235742756603e-05,gemini-2.5-flash-lite
2025-07-18,510880,红利ETF,2.6e-05,2.580490801746842e-05,gemini-2.5-flash-lite
2025-07-18,159928,消费ETF,1.9e-05,1.8932091799216616e-05,gemini-2.5-flash-lite
2025-07-18,560500,500质量成长ETF,-0.000279,-0.000278651561573,gemini-2.5-flash-lite
