date,code,name,llm_score,traditional_score,second_stage_llm,traditional_model,target,scenario_name,top_n_first,top_n_final,candidate_pool_fingerprint,cache_hit
2025-05-09,515400,大数据ETF,0.012789,0.012788701579812,gemini-2.5-flash-lite,lightgbm,Y_future_5d_return,default,50,10,24d6f413c08196998d692691d01d3048f2484c4ec96fbac00103d568670a9cf9,False
2025-05-09,159509,纳指科技ETF,0.011095,0.0110945676164086,gemini-2.5-flash-lite,lightgbm,Y_future_5d_return,default,50,10,24d6f413c08196998d692691d01d3048f2484c4ec96fbac00103d568670a9cf9,False
2025-05-09,159518,标普油气ETF,0.010863,0.0108629977122308,gemini-2.5-flash-lite,lightgbm,Y_future_5d_return,default,50,10,24d6f413c08196998d692691d01d3048f2484c4ec96fbac00103d568670a9cf9,False
2025-05-09,510760,上证综指ETF,0.006011,0.0060114120374137,gemini-2.5-flash-lite,lightgbm,Y_future_5d_return,default,50,10,24d6f413c08196998d692691d01d3048f2484c4ec96fbac00103d568670a9cf9,False
2025-05-09,513730,东南亚科技ETF,0.005865,0.0058651094368611,gemini-2.5-flash-lite,lightgbm,Y_future_5d_return,default,50,10,24d6f413c08196998d692691d01d3048f2484c4ec96fbac00103d568670a9cf9,False
2025-05-09,562000,中证A100ETF基金,0.00548,0.0054795127453989,gemini-2.5-flash-lite,lightgbm,Y_future_5d_return,default,50,10,24d6f413c08196998d692691d01d3048f2484c4ec96fbac00103d568670a9cf9,False
2025-05-09,512660,军工ETF,0.005314,0.005313712490726,gemini-2.5-flash-lite,lightgbm,Y_future_5d_return,default,50,10,24d6f413c08196998d692691d01d3048f2484c4ec96fbac00103d568670a9cf9,False
2025-05-09,516310,银行ETF易方达,0.004589,0.0045891039726778,gemini-2.5-flash-lite,lightgbm,Y_future_5d_return,default,50,10,24d6f413c08196998d692691d01d3048f2484c4ec96fbac00103d568670a9cf9,False
2025-05-09,515860,科技ETF基金,0.004529,0.0045291581491776,gemini-2.5-flash-lite,lightgbm,Y_future_5d_return,default,50,10,24d6f413c08196998d692691d01d3048f2484c4ec96fbac00103d568670a9cf9,False
2025-05-09,518850,黄金ETF华夏,0.004492,0.0044920198671741,gemini-2.5-flash-lite,lightgbm,Y_future_5d_return,default,50,10,24d6f413c08196998d692691d01d3048f2484c4ec96fbac00103d568670a9cf9,False
