date,code,name,llm_score,traditional_score,second_stage_llm
2025-09-26,515980,人工智能ETF,0.95,0.024718711,deepseek-chat
2025-09-26,159781,科创创业ETF,0.94,0.008890583,deepseek-chat
2025-09-26,513310,中韩半导体ETF,0.93,0.008679677,deepseek-chat
2025-09-26,159529,标普消费ETF,0.92,0.007987489,deepseek-chat
2025-09-26,159847,医疗ETF易方达,0.91,0.0071985647,deepseek-chat
2025-09-26,562500,机器人ETF,0.9,0.0068880985,deepseek-chat
2025-09-26,516050,科技龙头ETF,0.89,0.0061770175,deepseek-chat
2025-09-26,515050,5G通信ETF,0.88,0.00581827,deepseek-chat
2025-09-26,159682,创业50ETF,0.87,0.005816576,deepseek-chat
2025-09-26,515400,大数据ETF,0.86,0.0057801236,deepseek-chat
