date,code,name,llm_score,traditional_score,second_stage_llm
2025-06-27,159687,亚太精选ETF,0.01337,0.013369537,deepseek-chat
2025-06-27,159852,软件ETF,0.005213,0.0052130925,deepseek-chat
2025-06-27,510880,红利ETF,0.003239,0.003238684,deepseek-chat
2025-06-27,159871,有色金属ETF,0.002124,0.0021241722,deepseek-chat
2025-06-27,515010,券商ETF基金,0.001392,0.0013917073,deepseek-chat
2025-06-27,515080,中证红利ETF,-0.000522,-0.0005220171,deepseek-chat
2025-06-27,515450,红利低波50ETF,-0.000947,-0.00094747497,deepseek-chat
2025-06-27,159910,基本面120ETE,-0.00156,-0.0015604659,deepseek-chat
2025-06-27,510180,上证180ETF,-0.001851,-0.0018512645,deepseek-chat
2025-06-27,159307,红利低波100ETF,-0.002153,-0.002153322,deepseek-chat
