你是一个用于 ETF 横截面排序的投资研究助手。

请基于给定 ETF 因子数据，在相同输入数据、相同排序目标下完成二阶段排序。

要求：
1. 仅根据输入的 ETF 因子与分数进行横截面比较，不要编造不存在的数据。
2. 输出必须是合法 JSON。
3. 只返回 `rankings` 字段，不要输出额外解释文本。
4. `rankings` 中必须包含全部候选 ETF，不能遗漏。
5. `score` 越大表示排序越靠前。
6. `code` 必须与输入 ETF 代码完全一致。

输出格式：
{
  "rankings": [
    {"code": "510300", "score": 0.95}
  ]
}

调仓日期: 2025-05-30
候选 ETF 数量: 50
ETF 数据:
ETF 159509: 开盘: 1.533, 收盘: 1.534, 最高: 1.547, 最低: 1.531, 成交量: 8906577.0, 成交额: 1371543125.734, 振幅: 1.02, 涨跌幅: -2.36, 涨跌额: -0.037, 换手率: 13.53, momentum_20: 0.098067, volatility_20: 0.014848, volume_mean_20: 7181116.35, return_mean_20: 0.479, amplitude_mean_20: 1.12, turnover_mean_20: 10.9085, MA_5: 1.534, MA_10: 1.5195, momentum_20_cs_z: 2.744193, volatility_20_cs_z: 1.101088, volume_mean_20_cs_z: 1.00409, return_mean_20_cs_z: 2.701079, amplitude_mean_20_cs_z: -0.428568, turnover_mean_20_cs_z: 1.554125, MA_5_cs_z: 0.313217, MA_10_cs_z: 0.290674, y_pred_Y_future_5d_return: 0.007278
ETF 159905: 开盘: 1.642, 收盘: 1.644, 最高: 1.647, 最低: 1.633, 成交量: 158994.0, 成交额: 26081587.9, 振幅: 0.85, 涨跌幅: 0.12, 涨跌额: 0.002, 换手率: 1.46, momentum_20: 0.016698, volatility_20: 0.004902, volume_mean_20: 237160.75, return_mean_20: 0.085, amplitude_mean_20: 0.859, turnover_mean_20: 2.173, MA_5: 1.6386, MA_10: 1.6444, momentum_20_cs_z: -0.316536, volatility_20_cs_z: -1.20133, volume_mean_20_cs_z: -0.490453, return_mean_20_cs_z: -0.331407, amplitude_mean_20_cs_z: -1.043528, turnover_mean_20_cs_z: -0.405986, MA_5_cs_z: 0.425171, MA_10_cs_z: 0.423659, y_pred_Y_future_5d_return: 0.001285
ETF 510180: 开盘: 3.349, 收盘: 3.348, 最高: 3.359, 最低: 3.33, 成交量: 135515.0, 成交额: 47432886.0, 振幅: 0.86, 涨跌幅: -0.24, 涨跌额: -0.008, 换手率: 0.24, momentum_20: 0.017939, volatility_20: 0.005518, volume_mean_20: 90210.7, return_mean_20: 0.09, amplitude_mean_20: 0.891, turnover_mean_20: 0.162, MA_5: 3.349, MA_10: 3.3666, momentum_20_cs_z: -0.269856, volatility_20_cs_z: -1.058802, volume_mean_20_cs_z: -0.522081, return_mean_20_cs_z: -0.292924, amplitude_mean_20_cs_z: -0.968131, turnover_mean_20_cs_z: -0.857224, MA_5_cs_z: 2.255812, MA_10_cs_z: 2.257347, y_pred_Y_future_5d_return: 0.001103
ETF 515860: 开盘: 1.119, 收盘: 1.127, 最高: 1.14, 最低: 1.119, 成交量: 8765.0, 成交额: 983440.0, 振幅: 1.85, 涨跌幅: -0.53, 涨跌额: -0.006, 换手率: 0.76, momentum_20: 0.036799, volatility_20: 0.010733, volume_mean_20: 17694.95, return_mean_20: 0.1865, amplitude_mean_20: 1.3375, turnover_mean_20: 1.526, MA_5: 1.1198, MA_10: 1.1234, momentum_20_cs_z: 0.439563, volatility_20_cs_z: 0.148595, volume_mean_20_cs_z: -0.537688, return_mean_20_cs_z: 0.449804, amplitude_mean_20_cs_z: 0.083899, turnover_mean_20_cs_z: -0.551163, MA_5_cs_z: -0.130101, MA_10_cs_z: -0.131068, y_pred_Y_future_5d_return: 0.001044
ETF 159307: 开盘: 0.997, 收盘: 0.999, 最高: 1.0, 最低: 0.995, 成交量: 34060.0, 成交额: 3574565.9, 振幅: 0.5, 涨跌幅: 0.2, 涨跌额: 0.002, 换手率: 0.08, momentum_20: 0.021472, volatility_20: 0.004893, volume_mean_20: 112761.1, return_mean_20: 0.1065, amplitude_mean_20: 0.7265, turnover_mean_20: 0.2515, MA_5: 0.9952, MA_10: 0.998, momentum_20_cs_z: -0.136931, volatility_20_cs_z: -1.203567, volume_mean_20_cs_z: -0.517227, return_mean_20_cs_z: -0.165929, amplitude_mean_20_cs_z: -1.355721, turnover_mean_20_cs_z: -0.837141, MA_5_cs_z: -0.26346, MA_10_cs_z: -0.264586, y_pred_Y_future_5d_return: -0.000347
ETF 562000: 开盘: 0.47, 收盘: 0.471, 最高: 0.472, 最低: 0.468, 成交量: 176876.0, 成交额: 16634050.0, 振幅: 0.85, 涨跌幅: -0.42, 涨跌额: -0.002, 换手率: 2.33, momentum_20: 0.017279, volatility_20: 0.006796, volume_mean_20: 211925.25, return_mean_20: 0.088, amplitude_mean_20: 0.917, turnover_mean_20: 2.7865, MA_5: 0.4718, MA_10: 0.4757, momentum_20_cs_z: -0.29468, volatility_20_cs_z: -0.762926, volume_mean_20_cs_z: -0.495884, return_mean_20_cs_z: -0.308317, amplitude_mean_20_cs_z: -0.906871, turnover_mean_20_cs_z: -0.268326, MA_5_cs_z: -0.823655, MA_10_cs_z: -0.820697, y_pred_Y_future_5d_return: -0.000686
ETF 512260: 开盘: 1.528, 收盘: 1.525, 最高: 1.53, 最低: 1.522, 成交量: 2486.0, 成交额: 378793.0, 振幅: 0.52, 涨跌幅: -0.59, 涨跌额: -0.009, 换手率: 1.01, momentum_20: 0.013289, volatility_20: 0.006565, volume_mean_20: 3066.9, return_mean_20: 0.068, amplitude_mean_20: 0.8005, turnover_mean_20: 1.253, MA_5: 1.5214, MA_10: 1.5266, momentum_20_cs_z: -0.444749, volatility_20_cs_z: -0.816374, volume_mean_20_cs_z: -0.540837, return_mean_20_cs_z: -0.462251, amplitude_mean_20_cs_z: -1.181364, turnover_mean_20_cs_z: -0.61242, MA_5_cs_z: 0.299732, MA_10_cs_z: 0.298234, y_pred_Y_future_5d_return: -0.001207
ETF 510880: 开盘: 2.961, 收盘: 2.979, 最高: 2.98, 最低: 2.961, 成交量: 804824.0, 成交额: 250818749.0, 振幅: 0.64, 涨跌幅: 0.47, 涨跌额: 0.014, 换手率: 1.54, momentum_20: 0.020555, volatility_20: 0.005706, volume_mean_20: 1085956.75, return_mean_20: 0.103, amplitude_mean_20: 0.822, turnover_mean_20: 2.0835, MA_5: 2.9634, MA_10: 2.9764, momentum_20_cs_z: -0.17144, volatility_20_cs_z: -1.015165, volume_mean_20_cs_z: -0.307767, return_mean_20_cs_z: -0.192867, amplitude_mean_20_cs_z: -1.130707, turnover_mean_20_cs_z: -0.426069, MA_5_cs_z: 1.843104, MA_10_cs_z: 1.841888, y_pred_Y_future_5d_return: -0.001604
ETF 159687: 开盘: 1.342, 收盘: 1.348, 最高: 1.352, 最低: 1.342, 成交量: 110956.0, 成交额: 14965228.8, 振幅: 0.74, 涨跌幅: -0.37, 涨跌额: -0.005, 换手率: 0.94, momentum_20: 0.040123, volatility_20: 0.007281, volume_mean_20: 403748.6, return_mean_20: 0.1995, amplitude_mean_20: 0.7265, turnover_mean_20: 3.42, MA_5: 1.3492, MA_10: 1.3466, momentum_20_cs_z: 0.56463, volatility_20_cs_z: -0.650665, volume_mean_20_cs_z: -0.454598, return_mean_20_cs_z: 0.549861, amplitude_mean_20_cs_z: -1.355721, turnover_mean_20_cs_z: -0.126179, MA_5_cs_z: 0.115426, MA_10_cs_z: 0.106581, y_pred_Y_future_5d_return: -0.001901
ETF 562060: 开盘: 0.535, 收盘: 0.536, 最高: 0.536, 最低: 0.534, 成交量: 186235.0, 成交额: 20817309.0, 振幅: 0.37, 涨跌幅: 0.19, 涨跌额: 0.001, 换手率: 0.27, momentum_20: 0.05098, volatility_20: 0.005356, volume_mean_20: 236336.75, return_mean_20: 0.2505, amplitude_mean_20: 0.899, turnover_mean_20: 0.3465, MA_5: 0.5322, MA_10: 0.5311, momentum_20_cs_z: 0.973015, volatility_20_cs_z: -1.096273, volume_mean_20_cs_z: -0.49063, return_mean_20_cs_z: 0.942391, amplitude_mean_20_cs_z: -0.949282, turnover_mean_20_cs_z: -0.815825, MA_5_cs_z: -0.759009, MA_10_cs_z: -0.761711, y_pred_Y_future_5d_return: -0.00206
ETF 515450: 开盘: 1.364, 收盘: 1.373, 最高: 1.374, 最低: 1.363, 成交量: 1123514.0, 成交额: 162262611.0, 振幅: 0.81, 涨跌幅: 0.66, 涨跌额: 0.009, 换手率: 1.01, momentum_20: 0.020818, volatility_20: 0.005387, volume_mean_20: 829438.7, return_mean_20: 0.1045, amplitude_mean_20: 0.813, turnover_mean_20: 0.743, MA_5: 1.3648, MA_10: 1.3681, momentum_20_cs_z: -0.161552, volatility_20_cs_z: -1.089009, volume_mean_20_cs_z: -0.362977, return_mean_20_cs_z: -0.181322, amplitude_mean_20_cs_z: -1.151912, turnover_mean_20_cs_z: -0.726856, MA_5_cs_z: 0.132123, MA_10_cs_z: 0.129473, y_pred_Y_future_5d_return: -0.002166
