你是一个用于 ETF 横截面排序的投资研究助手。

请基于给定 ETF 因子数据，在相同输入数据、相同排序目标下完成二阶段排序。

要求：
1. 仅根据输入的 ETF 因子与分数进行横截面比较，不要编造不存在的数据。
2. 输出必须是合法 JSON。
3. 只返回 `rankings` 字段，不要输出额外解释文本。
4. `rankings` 中必须包含全部候选 ETF，不能遗漏。
5. `score` 越大表示排序越靠前。
6. `code` 必须与输入 ETF 代码完全一致。

输出格式：
{
  "rankings": [
    {"code": "510300", "score": 0.95}
  ]
}

调仓日期: 2025-09-26
候选 ETF 数量: 50
ETF 数据:
ETF 515980: 开盘: 0.919, 收盘: 0.893, 最高: 0.925, 最低: 0.89, 成交量: 4669751.0, 成交额: 845904818.0, 振幅: 3.78, 涨跌幅: -3.67, 涨跌额: -0.034, 换手率: 4.39, momentum_20: 0.051826, volatility_20: 0.036891, volume_mean_20: 4827340.15, return_mean_20: 0.3185, amplitude_mean_20: 4.795, turnover_mean_20: 4.5345, MA_5: 0.8998, MA_10: 0.8793, momentum_20_cs_z: 0.484672, volatility_20_cs_z: 2.674435, volume_mean_20_cs_z: 0.062318, return_mean_20_cs_z: 0.674709, amplitude_mean_20_cs_z: 2.381397, turnover_mean_20_cs_z: -0.260798, MA_5_cs_z: -0.546264, MA_10_cs_z: -0.562337, y_pred_Y_future_5d_return: 0.024719
ETF 159781: 开盘: 0.922, 收盘: 0.906, 最高: 0.933, 最低: 0.903, 成交量: 3503753.0, 成交额: 321378503.889, 振幅: 3.23, 涨跌幅: -2.37, 涨跌额: -0.022, 换手率: 3.0, momentum_20: 0.111656, volatility_20: 0.029884, volume_mean_20: 4739991.95, return_mean_20: 0.5725, amplitude_mean_20: 4.1175, turnover_mean_20: 4.062, MA_5: 0.9038, MA_10: 0.8862, momentum_20_cs_z: 1.529123, volatility_20_cs_z: 1.784904, volume_mean_20_cs_z: 0.051447, return_mean_20_cs_z: 1.56713, amplitude_mean_20_cs_z: 1.740611, turnover_mean_20_cs_z: -0.310616, MA_5_cs_z: -0.54284, MA_10_cs_z: -0.556395, y_pred_Y_future_5d_return: 0.008891
ETF 513310: 开盘: 2.281, 收盘: 2.239, 最高: 2.297, 最低: 2.238, 成交量: 16231962.0, 成交额: 3683386333.0, 振幅: 2.56, 涨跌幅: -2.86, 涨跌额: -0.066, 换手率: 89.61, momentum_20: 0.146441, volatility_20: 0.02235, volume_mean_20: 18883755.3, return_mean_20: 0.709, amplitude_mean_20: 3.1585, turnover_mean_20: 104.2475, MA_5: 2.272, MA_10: 2.2085, momentum_20_cs_z: 2.136355, volatility_20_cs_z: 0.828529, volume_mean_20_cs_z: 1.811784, return_mean_20_cs_z: 2.046718, amplitude_mean_20_cs_z: 0.833579, turnover_mean_20_cs_z: 5.721373, MA_5_cs_z: 0.62836, MA_10_cs_z: 0.582307, y_pred_Y_future_5d_return: 0.00868
ETF 159529: 开盘: 1.428, 收盘: 1.421, 最高: 1.443, 最低: 1.42, 成交量: 4335593.0, 成交额: 620951224.1, 振幅: 1.61, 涨跌幅: -0.77, 涨跌额: -0.011, 换手率: 62.97, momentum_20: -0.017289, volatility_20: 0.005676, volume_mean_20: 4188985.7, return_mean_20: -0.0855, amplitude_mean_20: 1.6255, turnover_mean_20: 60.8385, MA_5: 1.4216, MA_10: 1.4205, momentum_20_cs_z: -0.721848, volatility_20_cs_z: -1.288285, volume_mean_20_cs_z: -0.017132, return_mean_20_cs_z: -0.744731, amplitude_mean_20_cs_z: -0.616346, turnover_mean_20_cs_z: 5.675605, MA_5_cs_z: -0.099595, MA_10_cs_z: -0.096281, y_pred_Y_future_5d_return: 0.007987
ETF 159847: 开盘: 0.453, 收盘: 0.447, 最高: 0.453, 最低: 0.447, 成交量: 409430.0, 成交额: 18375690.2, 振幅: 1.32, 涨跌幅: -1.76, 涨跌额: -0.008, 换手率: 1.12, momentum_20: -0.015419, volatility_20: 0.017704, volume_mean_20: 540993.45, return_mean_20: -0.065, amplitude_mean_20: 2.6505, turnover_mean_20: 1.478, MA_5: 0.4498, MA_10: 0.4555, momentum_20_cs_z: -0.689194, volatility_20_cs_z: 0.238708, volume_mean_20_cs_z: -0.471162, return_mean_20_cs_z: -0.672705, amplitude_mean_20_cs_z: 0.353108, turnover_mean_20_cs_z: -0.58306, MA_5_cs_z: -0.931471, MA_10_cs_z: -0.927293, y_pred_Y_future_5d_return: 0.007199
ETF 562500: 开盘: 1.099, 收盘: 1.071, 最高: 1.099, 最低: 1.068, 成交量: 20588519.0, 成交额: 2228570740.0, 振幅: 2.8, 涨跌幅: -3.25, 涨跌额: -0.036, 换手率: 8.97, momentum_20: 0.045898, volatility_20: 0.024445, volume_mean_20: 19996625.4, return_mean_20: 0.254, amplitude_mean_20: 3.3575, turnover_mean_20: 8.714, MA_5: 1.0868, MA_10: 1.0813, momentum_20_cs_z: 0.381201, volatility_20_cs_z: 1.094456, volume_mean_20_cs_z: 1.950292, return_mean_20_cs_z: 0.448091, amplitude_mean_20_cs_z: 1.021796, turnover_mean_20_cs_z: 0.179867, MA_5_cs_z: -0.386189, MA_10_cs_z: -0.388384, y_pred_Y_future_5d_return: 0.006888
ETF 516050: 开盘: 1.098, 收盘: 1.071, 最高: 1.099, 最低: 1.069, 成交量: 160537.0, 成交额: 17413780.0, 振幅: 2.74, 涨跌幅: -2.28, 涨跌额: -0.025, 换手率: 6.91, momentum_20: 0.07855, volatility_20: 0.029893, volume_mean_20: 261306.25, return_mean_20: 0.421, amplitude_mean_20: 3.9895, turnover_mean_20: 11.252, MA_5: 1.0732, MA_10: 1.0507, momentum_20_cs_z: 0.951189, volatility_20_cs_z: 1.786115, volume_mean_20_cs_z: -0.505972, return_mean_20_cs_z: 1.03484, amplitude_mean_20_cs_z: 1.619547, turnover_mean_20_cs_z: 0.447461, MA_5_cs_z: -0.397831, MA_10_cs_z: -0.414735, y_pred_Y_future_5d_return: 0.006177
ETF 515050: 开盘: 2.166, 收盘: 2.096, 最高: 2.187, 最低: 2.093, 成交量: 1978851.0, 成交额: 422512933.0, 振幅: 4.31, 涨跌幅: -3.81, 涨跌额: -0.083, 换手率: 5.79, momentum_20: 0.082645, volatility_20: 0.041356, volume_mean_20: 2577727.2, return_mean_20: 0.4785, amplitude_mean_20: 5.2745, turnover_mean_20: 7.5475, MA_5: 2.1394, MA_10: 2.0837, momentum_20_cs_z: 1.022671, volatility_20_cs_z: 2.680104, volume_mean_20_cs_z: -0.217669, return_mean_20_cs_z: 1.236864, amplitude_mean_20_cs_z: 2.385932, turnover_mean_20_cs_z: 0.056877, MA_5_cs_z: 0.514853, MA_10_cs_z: 0.474835, y_pred_Y_future_5d_return: 0.005818
ETF 159682: 开盘: 1.472, 收盘: 1.447, 最高: 1.497, 最低: 1.446, 成交量: 2976790.0, 成交额: 437411078.608, 振幅: 3.43, 涨跌幅: -2.69, 涨跌额: -0.04, 换手率: 10.52, momentum_20: 0.108812, volatility_20: 0.029125, volume_mean_20: 3647603.0, return_mean_20: 0.5575, amplitude_mean_20: 3.8025, turnover_mean_20: 12.8875, MA_5: 1.4494, MA_10: 1.4311, momentum_20_cs_z: 1.479473, volatility_20_cs_z: 1.68856, volume_mean_20_cs_z: -0.084512, return_mean_20_cs_z: 1.514428, amplitude_mean_20_cs_z: 1.442681, turnover_mean_20_cs_z: 0.619899, MA_5_cs_z: -0.075798, MA_10_cs_z: -0.087153, y_pred_Y_future_5d_return: 0.005817
ETF 515400: 开盘: 1.083, 收盘: 1.05, 最高: 1.086, 最低: 1.046, 成交量: 1727513.0, 成交额: 183501281.0, 振幅: 3.66, 涨跌幅: -4.02, 涨跌额: -0.044, 换手率: 10.56, momentum_20: 0.007678, volatility_20: 0.027224, volume_mean_20: 1838241.8, return_mean_20: 0.0735, amplitude_mean_20: 3.592, turnover_mean_20: 11.2385, MA_5: 1.0568, MA_10: 1.0429, momentum_20_cs_z: -0.286012, volatility_20_cs_z: 1.447222, volume_mean_20_cs_z: -0.309706, return_mean_20_cs_z: -0.18609, amplitude_mean_20_cs_z: 1.243588, turnover_mean_20_cs_z: 0.446037, MA_5_cs_z: -0.41187, MA_10_cs_z: -0.421452, y_pred_Y_future_5d_return: 0.00578
ETF 562310: 开盘: 1.01, 收盘: 1.002, 最高: 1.018, 最低: 1.0, 成交量: 1060970.0, 成交额: 106931401.0, 振幅: 1.77, 涨跌幅: -1.38, 涨跌额: -0.014, 换手率: 15.77, momentum_20: 0.067093, volatility_20: 0.01695, volume_mean_20: 564484.7, return_mean_20: 0.3385, amplitude_mean_20: 2.4335, turnover_mean_20: 8.392, MA_5: 0.9992, MA_10: 0.9906, momentum_20_cs_z: 0.751184, volatility_20_cs_z: 0.142942, volume_mean_20_cs_z: -0.468238, return_mean_20_cs_z: 0.744979, amplitude_mean_20_cs_z: 0.147868, turnover_mean_20_cs_z: 0.145917, MA_5_cs_z: -0.461176, MA_10_cs_z: -0.466491, y_pred_Y_future_5d_return: 0.005626
