date,code,name,llm_score,traditional_score,second_stage_llm
2025-05-09,159509,纳指科技ETF,0.02009,0.020090042,deepseek-chat
2025-05-09,159518,标普油气ETF,0.010339,0.010338867,deepseek-chat
2025-05-09,513730,东南亚科技ETF,0.009913,0.009912831,deepseek-chat
2025-05-09,159572,创业板200ETF易方达,0.007546,0.0075462135,deepseek-chat
2025-05-09,516310,银行ETF易方达,0.006893,0.006893104,deepseek-chat
2025-05-09,512660,军工ETF,0.006778,0.0067776106,deepseek-chat
2025-05-09,510760,上证综指ETF,0.005216,0.005215588,deepseek-chat
2025-05-09,588030,科创100指数ETF,0.00409,0.004090016,deepseek-chat
2025-05-09,515800,800FTE,0.003581,0.0035805777,deepseek-chat
2025-05-09,159966,创业板价值ETF,0.003506,0.0035060083,deepseek-chat
