code,name,llm_score,second_stage_llm,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,momentum_20,volatility_20,volume_mean_20,return_mean_20,amplitude_mean_20,turnover_mean_20,MA_5,MA_10,momentum_20_cs_z,volatility_20_cs_z,volume_mean_20_cs_z,return_mean_20_cs_z,amplitude_mean_20_cs_z,turnover_mean_20_cs_z,MA_5_cs_z,MA_10_cs_z,y_pred_Y_future_5d_return
516160,新能源ETF,0.042745,deepseek-chat,3.033,3.164,3.165,3.033,1659392,518771309.0,4.38,4.94,0.149,6.51,0.1082311733800351,0.0150831038212436,1049913.1,0.5259999999999998,2.3625,4.118,3.05,3.0347,0.6001320370505294,0.4232960993501719,-0.4370218338633524,0.6288793575525558,0.7916239970783343,-0.3097607259913214,1.061923126023286,1.0596773015375636,0.04274477
510300,沪深300ETF,0.041059,deepseek-chat,4.732,4.704,4.742,4.687,67693781,31834663643.0,1.16,-0.49,-0.023,14.99,0.0151057401812686,0.0069738853563817,22564746.25,0.0769999999999998,1.2674999999999998,4.997000000000001,4.724600000000001,4.7417,-0.6151146752796519,-0.8407339848394716,2.928063874688467,-0.6186311559290006,-0.6499975194367013,-0.1333103996091109,2.328611864757367,2.3613729030120507,0.041058935
512580,环保ETF,0.040062,deepseek-chat,1.318,1.37,1.37,1.318,229212,31034349.0,3.95,4.1,0.054,3.18,0.0745098039215688,0.0123821067120031,114166.05,0.3675000000000002,2.0245,1.586,1.3314,1.3268,0.1600827190279707,0.0022762910686353,-0.583379883810606,0.1884998110340119,0.3466303234873923,-0.8180340210991222,-0.2380477723335695,-0.242704606932429,0.04006181
560500,500质量成长ETF,0.02844,deepseek-chat,1.329,1.352,1.354,1.329,51929,6991247.0,1.89,1.96,0.026,1.63,0.1276063386155128,0.0098947288313949,39362.9,0.6064999999999999,2.103,1.233,1.3246000000000002,1.3035,0.8529695814731434,-0.3854454709557134,-0.5950796729404909,0.8525421556266436,0.4499794459042236,-0.8888951874391907,-0.2431913788207255,-0.2604723324827251,0.028440159
512100,中证1000ETF,0.018457,deepseek-chat,3.343,3.402,3.411,3.33,34122752,11508716134.0,2.43,2.16,0.072,44.1,0.1324900133155793,0.012004145210508,13107220.15,0.631,1.858,16.9395,3.3236000000000003,3.3182,0.9166994286211138,-0.0566387215957114,1.4488339082982409,0.9206134419970182,0.1274248600172977,2.264025234997884,1.2688776458594528,1.2758640051216392,0.018456724
159847,医疗ETF易方达,0.013625,deepseek-chat,0.431,0.436,0.438,0.431,464516,20235241.17,1.62,1.16,0.005,1.27,0.076543209876543,0.0170121169940308,618319.4,0.3834999999999999,2.074,1.689,0.4333999999999999,0.4427,0.1866177891665516,0.7239823730973499,-0.5045264146167943,0.2329545286636433,0.4117995153298524,-0.7973578167562694,-0.9173063937256658,-0.9168868455168429,0.013624815
159531,中证2000ETF,0.009099,deepseek-chat,1.54,1.56,1.566,1.533,810697,125728961.9,2.15,1.69,0.026,13.41,0.1304347826086958,0.0117459322408303,912374.35,0.6205000000000002,1.922,15.091,1.5248,1.5164,0.8898795548892049,-0.0968878483413822,-0.4585339543046435,0.8914400335525725,0.2116840171469434,1.8929576259904703,-0.091757552537098,-0.0981225998793752,0.009098816
562060,标普红利ETF,0.007196,deepseek-chat,0.648,0.653,0.655,0.648,942295,61458193.0,1.08,0.77,0.005,1.38,0.0635179153094462,0.0058987080118915,839894.25,0.3095000000000001,0.9955,1.2315,0.6448,0.6376000000000001,0.0166433165000854,-1.0083280033214843,-0.469870400511962,0.0273514596265945,-1.008098937237696,-0.889196297211174,-0.7574007449926042,-0.7682632528235928,0.0071962294
515790,光伏ETF,0.007183,deepseek-chat,1.067,1.155,1.16,1.067,17799552,2013211824.0,8.79,9.17,0.097,16.89,0.1981327800829875,0.0233518426651714,6647882.6,0.9325,2.772,6.3085,1.0774,1.0595,1.773309204943811,1.7121915338882316,0.4385437366444054,1.7583070273304018,1.330750947775053,0.1299599110282826,-0.430176602883227,-0.4465377845974145,0.007183089
159915,创业板ETF,0.006909,deepseek-chat,3.322,3.337,3.337,3.304,9079939,3018742908.302,1.0,0.66,0.022,5.81,0.0389165628891656,0.011617500001859,17059369.4,0.1969999999999998,1.975,10.9225,3.3028,3.3221000000000003,-0.3043937151753618,-0.1169073131693436,2.066980508205235,-0.2852207737067584,0.2814611316449316,1.0561735696488956,1.2531442613105044,1.278838002102161,0.006909431
