date,code,name,llm_score,traditional_score,second_stage_llm
2025-11-28,159847,医疗ETF易方达,0.011812,0.0118123457239222,gemini-2.5-flash-lite
2025-11-28,518850,黄金ETF华夏,0.003011,0.0030113185317901,gemini-2.5-flash-lite
2025-11-28,520550,港股红利低波ETF,-9.7e-05,-9.706218424662836e-05,gemini-2.5-flash-lite
2025-11-28,510180,上证180ETF,-0.000101,-0.0001012973672962,gemini-2.5-flash-lite
2025-11-28,515450,红利低波50ETF,-0.000149,-0.00014863773543,gemini-2.5-flash-lite
2025-11-28,562060,标普红利ETF,-0.000295,-0.0002950733558353,gemini-2.5-flash-lite
2025-11-28,159307,红利低波100ETF,-0.000333,-0.0003325588527106,gemini-2.5-flash-lite
2025-11-28,159520,消费龙头ETF,-0.000372,-0.0003720471891998,gemini-2.5-flash-lite
2025-11-28,560500,500质量成长ETF,-0.000429,-0.000429238485839,gemini-2.5-flash-lite
2025-11-28,159910,基本面120ETE,-0.000474,-0.0004739313977893,gemini-2.5-flash-lite
